Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
034f98fe8f4117d011824b1b5c1cfe823fbc29fb,aug,2017,auto,auto,CLOVIS,768.7857143,780,700,15,FALSE,FALSE,TRUE,NM
034f98fe8f4117d011824b1b5c1cfe823fbc29fb,aug,2017,auto,hold,CLOVIS,771.1538462,760,680,15,FALSE,FALSE,TRUE,NM
09128eee40d1b9752e3aec43ebf9db92c8f7a61d,aug,2017,cool,auto,Las Cruces,726.28,723.56,697.2,25,FALSE,FALSE,FALSE,NM
09128eee40d1b9752e3aec43ebf9db92c8f7a61d,aug,2017,cool,hold,Las Cruces,733.260274,742.109589,711.8219178,25,FALSE,FALSE,FALSE,NM
0c683e9af00af3beb63a8a80e406315b523683d0,aug,2017,cool,hold,Ruidoso,711.8751034,788.2076096,788.2076096,20,FALSE,FALSE,FALSE,NM
0ec51b6ac76933e8ca30d8963d6d71d43a266f61,aug,2017,cool,auto,Albuquerque,733.8229411,750.1821664,638.2726112,35,FALSE,FALSE,FALSE,NM
0ec51b6ac76933e8ca30d8963d6d71d43a266f61,aug,2017,cool,hold,Albuquerque,711.015873,710.8412698,710.5873016,35,FALSE,FALSE,FALSE,NM
1475fecad1c559962afb1d690b01d87cba9156ea,aug,2017,auto,auto,Clovis,756.0090498,756.9411765,706.9411765,0,FALSE,FALSE,FALSE,NM
1475fecad1c559962afb1d690b01d87cba9156ea,aug,2017,auto,hold,Clovis,750.7061281,752.6155989,697.2924791,0,FALSE,FALSE,FALSE,NM
15a693724ac106cb63d40bc8a2ae25dc91683b82,aug,2017,auto,hold,Albuquerque,749,745,620,25,FALSE,FALSE,FALSE,NM
1a82e4e66dc2b2801e4f2644ba4ac13d2c036a8f,aug,2017,cool,hold,Roswell,740.981362,740,740,100,FALSE,FALSE,FALSE,NM
1e20a0c7db767f86be4c91e31c81c9751d2994a0,aug,2017,auto,hold,Albuquerque,758.692623,759.4730679,706.8501171,5,FALSE,FALSE,FALSE,NM
1f5e29977a2ceb7bcb29e01ead3cee908e1a18e3,aug,2017,auto,auto,Albuquerque,742.5555556,820,640,0,FALSE,FALSE,FALSE,NM
21f65cd96df07cf57f767730caa24e20b5495560,aug,2017,cool,auto,Mesquite,781.8256881,793.8899083,655.7706422,25,FALSE,FALSE,FALSE,NM
21f65cd96df07cf57f767730caa24e20b5495560,aug,2017,cool,hold,Mesquite,782.0113798,781.9630156,781.113798,25,FALSE,FALSE,FALSE,NM
25d40c374ccc63bb812019b3ab711f4821c2efb2,aug,2017,cool,auto,Roswell,750.0254453,767.1526718,660.9516539,35,FALSE,FALSE,TRUE,NM
25d40c374ccc63bb812019b3ab711f4821c2efb2,aug,2017,cool,hold,Roswell,754.2419355,779.1774194,777.0322581,35,FALSE,FALSE,TRUE,NM
3271c747361f6de586952939fb7a707d9fb5dbb3,aug,2017,auto,hold,Albuquerque,781.4285714,776.1190476,660,15,TRUE,FALSE,FALSE,NM
3452cbe1579596691e459126a705b17b767a9615,aug,2017,auto,hold,Hobbs,717.0767974,717.9526144,659.7222222,0,FALSE,FALSE,FALSE,NM
37e507636b62c644594504a3da41a1ca4e82287f,aug,2017,cool,hold,Las Cruces,751.0990309,749.9733495,749.9657783,50,FALSE,FALSE,FALSE,NM
3814199d32517d4c436882f8601f0f3d6c5c85fb,aug,2017,cool,auto,Clovis,758.9145299,766.1239316,721.1794872,50,FALSE,FALSE,FALSE,NM
3814199d32517d4c436882f8601f0f3d6c5c85fb,aug,2017,cool,hold,Clovis,755.0829732,760.8245462,760.8003457,50,FALSE,FALSE,FALSE,NM
3c9a76d6ee1b6314b416707218f6649a9d99e458,aug,2017,auto,hold,Albuquerque,688,700,680,30,TRUE,FALSE,TRUE,NM
3c9a76d6ee1b6314b416707218f6649a9d99e458,aug,2017,cool,auto,Albuquerque,661,695,685,30,TRUE,FALSE,TRUE,NM
3c9a76d6ee1b6314b416707218f6649a9d99e458,aug,2017,cool,hold,Albuquerque,706.0802469,702.4197531,701.2283951,30,TRUE,FALSE,TRUE,NM
3dafa303709de7880515b9a2ef6b9b6d819d739f,aug,2017,cool,auto,Albuquerque,709.2492447,710.5234139,700.7741692,40,FALSE,FALSE,FALSE,NM
3dafa303709de7880515b9a2ef6b9b6d819d739f,aug,2017,cool,hold,Albuquerque,704.2804792,705.2043693,705.2078929,40,FALSE,FALSE,FALSE,NM
3ffad9dfad948840b995e2595470eaaf1ec6d7f8,aug,2017,cool,auto,Albuquerque,746.9894737,751.6315789,697.9894737,25,TRUE,FALSE,FALSE,NM
3ffad9dfad948840b995e2595470eaaf1ec6d7f8,aug,2017,cool,hold,Albuquerque,738.295082,744.9508197,741.9836066,25,TRUE,FALSE,FALSE,NM
476cc17fe85ad56384685563ffb9ed74b0fcf827,aug,2017,cool,auto,Clovis,709.6590909,715.7398236,721.8714383,20,FALSE,FALSE,TRUE,NM
476cc17fe85ad56384685563ffb9ed74b0fcf827,aug,2017,cool,hold,Clovis,711.9862069,722.5384615,721.6281167,20,FALSE,FALSE,TRUE,NM
482f74a48aae0d657fcd576f99ac50113cba86a4,aug,2017,auto,hold,Roswell,726.0227273,729.9772727,695,45,FALSE,FALSE,FALSE,NM
4d2b0ae7923b92528f0f51b4c3de6d11127b7ed6,aug,2017,cool,auto,Deming,700.3910314,696.2834081,702.6071749,20,FALSE,FALSE,FALSE,NM
4d2b0ae7923b92528f0f51b4c3de6d11127b7ed6,aug,2017,cool,hold,Deming,701.301627,698.1902378,698.2027534,20,FALSE,FALSE,FALSE,NM
51c93dd45f847dcd2d8b853ea685fc6435c5d45e,aug,2017,cool,auto,Las Cruces,746.2410072,756.3273381,724.4568345,15,FALSE,FALSE,FALSE,NM
51c93dd45f847dcd2d8b853ea685fc6435c5d45e,aug,2017,cool,hold,Las Cruces,737.3411371,748.083612,747.8996656,15,FALSE,FALSE,FALSE,NM
54c10acdfb63730a13b062c6ff775f44d203273c,aug,2017,cool,hold,Las Cruces,701.704698,700,700,5,FALSE,FALSE,FALSE,NM
57d28b3374554019def6b672ef7f8071e5fff371,aug,2017,cool,auto,Artesia,752.4058116,762.7995992,767.6603206,0,FALSE,FALSE,FALSE,NM
57d28b3374554019def6b672ef7f8071e5fff371,aug,2017,cool,hold,Artesia,759.2802198,766.7333719,766.7533256,0,FALSE,FALSE,FALSE,NM
5a293636359026964c349eda070be23a89e48781,aug,2017,auto,auto,Albuquerque,761.2882448,770.0322061,649.9959742,17,FALSE,FALSE,FALSE,NM
5b5d31c6d1b93c5c4fce8aa178afdc21a6751ffb,aug,2017,cool,auto,Albuquerque,783.6521739,790.3043478,654.5652174,15,FALSE,FALSE,FALSE,NM
5b5d31c6d1b93c5c4fce8aa178afdc21a6751ffb,aug,2017,cool,hold,Albuquerque,786.1218014,794.3152508,789.8955988,15,FALSE,FALSE,FALSE,NM
