Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
01bf3b3095111308e495a2e3010d8476e1c64af5,aug,2017,cool,hold,west Kingston,718.6875,710.875,707.75,6,FALSE,FALSE,FALSE,RI
0499a1d83aac1e394606c0a1666889a43e88a731,aug,2017,cool,auto,Rumford,719.6040738,718.3825589,715.5881604,0,TRUE,FALSE,FALSE,RI
0499a1d83aac1e394606c0a1666889a43e88a731,aug,2017,cool,hold,Rumford,728.862069,728.7556984,728.7142022,0,TRUE,FALSE,FALSE,RI
0514eecfa7daa0b89d2395df124ef11397770f6f,aug,2017,cool,auto,Richmond,729.4,761.6,723.4,10,FALSE,FALSE,FALSE,RI
0514eecfa7daa0b89d2395df124ef11397770f6f,aug,2017,cool,hold,Richmond,717.6435045,772.5417925,739.2527694,10,FALSE,FALSE,FALSE,RI
085d6b55257709a5e3464f47c884726839d32297,aug,2017,cool,auto,Warwick,746.246,746.2,650,0,FALSE,FALSE,FALSE,RI
085d6b55257709a5e3464f47c884726839d32297,aug,2017,cool,hold,Warwick,748.6810811,745.2972973,745.2972973,0,FALSE,FALSE,FALSE,RI
0acff50a5a8097d75e4524bdcd367521bda0cf1a,aug,2017,cool,auto,Barrington,760.1869159,760.2196262,739.4299065,0,FALSE,FALSE,FALSE,RI
0acff50a5a8097d75e4524bdcd367521bda0cf1a,aug,2017,cool,hold,Barrington,754.8992857,750.9142857,750.7171429,0,FALSE,FALSE,FALSE,RI
0edaa806eb8583ed1d53354e5bf39cc140595908,aug,2017,heat,auto,Narragansett,752.6032039,650,640,50,FALSE,FALSE,FALSE,RI
104e38634e8391e53876769e8a940326154bf776,aug,2017,cool,hold,Barrington,717.9454806,741.061693,741.061693,95,FALSE,FALSE,FALSE,RI
11dd99d2a0bcb3f35a2e0525c002274f96786c98,aug,2017,cool,hold,Providence,703.1590909,700,700,80,FALSE,FALSE,FALSE,RI
1350312b17e6787bdc0cbfa7bbd6bc8febafb760,aug,2017,cool,hold,Johnston,767.1,770.6,764.1,40,FALSE,FALSE,FALSE,RI
14fda06b2121ab78fbd48dfff4417f4417adef5b,aug,2017,cool,auto,Warwick,738.0668605,738.0043605,717.0930233,105,TRUE,FALSE,FALSE,RI
14fda06b2121ab78fbd48dfff4417f4417adef5b,aug,2017,cool,hold,Warwick,725.8693182,721.7613636,721.7613636,105,TRUE,FALSE,FALSE,RI
1d9aa70ece903158f45385f3f978290a5abb0289,aug,2017,cool,auto,Smithfield,759.3333333,760,640,30,FALSE,FALSE,FALSE,RI
214e28cdbd1fb68523914dc1eefab494d8b43485,aug,2017,auto,hold,Bristol,770.7647059,789.7647059,690,120,FALSE,FALSE,FALSE,RI
214e28cdbd1fb68523914dc1eefab494d8b43485,aug,2017,cool,hold,Bristol,773.2170913,781.7006369,779.8450106,120,FALSE,FALSE,FALSE,RI
22dc70d7a4a4fbd3ef8242785999fe75043dc178,aug,2017,cool,auto,Little Compton,710.3634021,731.1340206,708.9381443,5,FALSE,FALSE,FALSE,RI
22dc70d7a4a4fbd3ef8242785999fe75043dc178,aug,2017,cool,hold,Little Compton,703.2947434,741.0556946,741.0250313,5,FALSE,FALSE,FALSE,RI
235e97c051016568a5d6bc72a8d10c0beb5044e2,aug,2017,cool,hold,North Smithfield,729.9315068,730.2739726,730.2739726,15,FALSE,FALSE,FALSE,RI
242ff62de640ca9f34f939475825ee9ddb34af4a,aug,2017,cool,auto,Barrington,741.1764706,743.6470588,647.7058824,10,FALSE,FALSE,FALSE,RI
2529dc0f781e42d38f2785d8eb6cb72fe38df847,aug,2017,cool,hold,Warwick,752.9153226,751.1451613,750.7016129,15,FALSE,FALSE,FALSE,RI
26b5442cb016df85f28fe16a222b573d2536d004,aug,2017,cool,auto,Barrington,708.6666667,695.2380952,686.6666667,10,FALSE,FALSE,FALSE,RI
26b5442cb016df85f28fe16a222b573d2536d004,aug,2017,cool,hold,Barrington,743.6086957,746.1538462,741.5200669,10,FALSE,FALSE,FALSE,RI
2878c4994062d59f3dcb46668c20332bc9288215,aug,2017,cool,auto,Cranston,728.8656375,749.8124643,739.6060606,55,FALSE,FALSE,FALSE,RI
2878c4994062d59f3dcb46668c20332bc9288215,aug,2017,cool,hold,Cranston,743.9018759,750.1681097,750.1536797,55,FALSE,FALSE,FALSE,RI
2a8377b8f2815b1a02fd7ffded9477808ffa2ba7,aug,2017,cool,auto,Cranston,738.5243056,751.2233796,759.0353009,10,FALSE,FALSE,FALSE,RI
2a8377b8f2815b1a02fd7ffded9477808ffa2ba7,aug,2017,cool,hold,Cranston,749.2869034,755.5260821,755.5138735,10,FALSE,FALSE,FALSE,RI
2c11b5af2ad0c6b911929ee17d6435743ab38985,aug,2017,cool,auto,Johnston,749,740.1370968,747.1048387,0,FALSE,FALSE,FALSE,RI
2c11b5af2ad0c6b911929ee17d6435743ab38985,aug,2017,cool,hold,Johnston,759.9567388,752.906822,752.906822,0,FALSE,FALSE,FALSE,RI
3270d6c6f56434923d63bbd951d1674120e5a83b,aug,2017,cool,auto,Narragansett,722.1162791,729.9767442,724.1395349,25,FALSE,FALSE,FALSE,RI
3270d6c6f56434923d63bbd951d1674120e5a83b,aug,2017,cool,hold,Narragansett,718.6692996,724.776198,724.7698789,25,FALSE,FALSE,FALSE,RI
3882d7e02f91ef4cbcd7090351a2bdf1ae5674a8,aug,2017,cool,auto,Johnston,739.9624413,741.7706237,630.0107311,30,FALSE,FALSE,FALSE,RI
3882d7e02f91ef4cbcd7090351a2bdf1ae5674a8,aug,2017,cool,hold,Johnston,730.5,740,740,30,FALSE,FALSE,FALSE,RI
39feea1674542b0692d1510d031d1c664342c417,aug,2017,cool,auto,wyoming,731.0625,741.4438477,743.965332,90,FALSE,FALSE,FALSE,RI
39feea1674542b0692d1510d031d1c664342c417,aug,2017,cool,hold,wyoming,740.8900862,749.4913793,749.4730603,90,FALSE,FALSE,FALSE,RI
3baa77b16ee366f285f8ba8b4e5faf7545023ed3,aug,2017,cool,auto,Cumberland,709.3734266,710.241958,710.3258741,20,TRUE,FALSE,FALSE,RI
3baa77b16ee366f285f8ba8b4e5faf7545023ed3,aug,2017,cool,hold,Cumberland,710.2434944,716.0776022,716.0776022,20,TRUE,FALSE,FALSE,RI
3fddfe1485efe616d3705f27ef40b09945009a4a,aug,2017,cool,auto,Pawtucket,730.6253555,730,690,80,FALSE,FALSE,FALSE,RI
3fddfe1485efe616d3705f27ef40b09945009a4a,aug,2017,cool,hold,Pawtucket,730.0987013,730,730,80,FALSE,FALSE,FALSE,RI
40b3a551f8447ac2521491d9bf48e20e16d46ac9,aug,2017,cool,auto,Middletown,746.1525097,788.6756757,784.3127413,95,FALSE,FALSE,FALSE,RI
40b3a551f8447ac2521491d9bf48e20e16d46ac9,aug,2017,cool,hold,Middletown,739.4998299,763.9057503,763.8941817,95,FALSE,FALSE,FALSE,RI
445d2ecd2f4b280d9274841ae62a9058421e970d,aug,2017,cool,hold,Barrington,732.4666667,730.4666667,718.6666667,25,FALSE,FALSE,FALSE,RI
46df39f6235465faf9a7dd81f7e14f9fe3de6954,aug,2017,cool,hold,Narragansett,730.0033097,732.3328605,732.3309693,25,FALSE,FALSE,FALSE,RI
4a3e6163b5f4598f85a5a45c719f64b26d318ae5,aug,2017,cool,auto,Middletown,756.2934579,790.2766355,700,0,TRUE,FALSE,FALSE,RI
4a3e6163b5f4598f85a5a45c719f64b26d318ae5,aug,2017,cool,hold,Middletown,748.5674463,766.6055751,700,0,TRUE,FALSE,FALSE,RI
4b6d7048a18b97d34997e9f6be2e5b6937f83a8b,aug,2017,cool,auto,Barrington,738.6363636,739.6525974,671.0422078,50,FALSE,FALSE,FALSE,RI
4b6d7048a18b97d34997e9f6be2e5b6937f83a8b,aug,2017,cool,hold,Barrington,742.6022727,737.7386364,737.125,50,FALSE,FALSE,FALSE,RI
4ecf0a7337d715cf288321ce7e5dced69c6c7293,aug,2017,cool,auto,North Smithfield,729.3854167,730,700,15,FALSE,FALSE,FALSE,RI
4ecf0a7337d715cf288321ce7e5dced69c6c7293,aug,2017,cool,hold,North Smithfield,729.1438356,728.4794521,728.1506849,15,FALSE,FALSE,FALSE,RI
580daac9cf58fb7128a3d37453e65b961c36bc09,aug,2017,auto,hold,Pawtucket,726.3674699,776.429432,640,67,FALSE,FALSE,FALSE,RI
5b8a9a4fb314842aff1e74d0a753fa5cea7bd8ab,aug,2017,cool,auto,cranston,748.309322,759.5,759.5,100,FALSE,FALSE,FALSE,RI
60ae7bd0a89c8924007ceedb7d462c0cc457d3bc,aug,2017,cool,hold,Saunderstown,740.3235294,735.4705882,731.9411765,30,FALSE,FALSE,FALSE,RI
630cf50d8463f901f42094a4dce158644e75b639,aug,2017,cool,hold,Saunderstown,728.9387755,738.6734694,738.6734694,0,FALSE,FALSE,FALSE,RI
63a8363aa43217bb2e5f924a37b2a06197df189b,aug,2017,auto,hold,South Kingstown,681.3783784,683.0745946,617.9632432,0,TRUE,FALSE,FALSE,RI
69ef2ce8fd7d2353ef8bf43dd8fd27a66d1413fc,aug,2017,cool,hold,Tiverton,770.339726,772.460274,772.390411,0,FALSE,FALSE,FALSE,RI
6a30712b3b65b82f38b33a47059c2da1597f2d88,aug,2017,cool,hold,cranston,737.8947368,738.5303644,738.5303644,5,FALSE,FALSE,FALSE,RI
6c54ea11144b0c748c23aead8486e3ed25bcb712,aug,2017,cool,auto,Little Compton,721.7307692,740.8675214,728.974359,5,FALSE,FALSE,FALSE,RI
6c54ea11144b0c748c23aead8486e3ed25bcb712,aug,2017,cool,hold,Little Compton,705.064431,753.2166541,753.2079879,5,FALSE,FALSE,FALSE,RI
70c525715eb961955b105f0b6124fad64ba0024d,aug,2017,cool,hold,East Greenwich,741.4444444,750,680,65,TRUE,FALSE,FALSE,RI
7357379d344c770382ed31acdade35404877f5bc,aug,2017,cool,hold,Saunderstown,718.0454545,715,715,0,FALSE,FALSE,FALSE,RI
73eaa939c8ffeb5599a72321125f11132fa7bfd4,aug,2017,heat,auto,Pawtucket,714.4144645,780,690,80,FALSE,FALSE,FALSE,RI
755570b840c01cdd83539c880f32feb25a1721d9,aug,2017,heat,hold,Newport,754.3333333,790,790,87,FALSE,FALSE,FALSE,RI
75979a4b3bf9e7461793a0cbd4a8bc68aafa44f1,aug,2017,auto,auto,East Greenwich,742.3636364,742.9545455,669.2272727,15,FALSE,FALSE,FALSE,RI
75979a4b3bf9e7461793a0cbd4a8bc68aafa44f1,aug,2017,auto,hold,East Greenwich,741.9,740.35,641.05,15,FALSE,FALSE,FALSE,RI
766afcda596e22a209e8105d178df9af0b0bb432,aug,2017,cool,hold,Lincoln,756.1436782,760,760,26,FALSE,FALSE,FALSE,RI
76710b4061ee7dc59ef0167eaab4e12fe33b5b26,aug,2017,auto,hold,Little Compton,709,750,750,5,FALSE,FALSE,FALSE,RI
76710b4061ee7dc59ef0167eaab4e12fe33b5b26,aug,2017,cool,auto,Little Compton,718.6862245,753.877551,689.6938776,5,FALSE,FALSE,FALSE,RI
