Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
01231b3659604ae515f75ef6288754f18e167b01,aug,2017,cool,auto,Covington,751.9400856,751.2853067,750.7417974,50,FALSE,FALSE,FALSE,LA
01231b3659604ae515f75ef6288754f18e167b01,aug,2017,cool,hold,Covington,749.5585054,748.9321534,748.9547689,50,FALSE,FALSE,FALSE,LA
026f9cb5ea5ea90f77c5e550fa2e827561cddef7,aug,2017,cool,auto,Luling,735.6619804,737.5183374,723.7286064,0,FALSE,FALSE,FALSE,LA
026f9cb5ea5ea90f77c5e550fa2e827561cddef7,aug,2017,cool,hold,Luling,722.0039735,723.381457,723.3774834,0,FALSE,FALSE,FALSE,LA
049b5df73fed19a6c5084ad5433f112a0849f724,aug,2017,cool,auto,Gonzales,758.4373402,756.3120205,653.7928389,25,FALSE,FALSE,FALSE,LA
049b5df73fed19a6c5084ad5433f112a0849f724,aug,2017,cool,hold,Gonzales,755.9047619,749.8333333,748.9761905,25,FALSE,FALSE,FALSE,LA
052e3fc7cea46bc5fc812a70646c8e1fc8073ac1,aug,2017,cool,auto,Pearl River,739.9237379,735.452739,719.7808808,5,FALSE,FALSE,FALSE,LA
052e3fc7cea46bc5fc812a70646c8e1fc8073ac1,aug,2017,cool,hold,Pearl River,726.05,711.8,710.975,5,FALSE,FALSE,FALSE,LA
05abbf1c352650325894ca1175c3e5705bf706a1,aug,2017,auto,hold,New Orleans,727.2850123,721.9336609,660,5,FALSE,FALSE,FALSE,LA
06262c27ee47cb5f4b9f9c9bdb45db3a1da0c4e3,aug,2017,cool,hold,St Francisville,715.4032787,718.3442623,718.3442623,0,FALSE,FALSE,FALSE,LA
088afc790d7b9e119bb67470c35d985fdb5afe22,aug,2017,cool,auto,Baton Rouge,699.6785714,680.7738095,645.9166667,1,FALSE,FALSE,FALSE,LA
088afc790d7b9e119bb67470c35d985fdb5afe22,aug,2017,cool,hold,Baton Rouge,704.3680556,702.9618056,702.8854167,1,FALSE,FALSE,FALSE,LA
0e3f16b51d51d206e180e59526130f85be198ac5,aug,2017,cool,auto,Baton Rouge,760.9795918,744.2653061,724.0816327,35,FALSE,FALSE,FALSE,LA
0e3f16b51d51d206e180e59526130f85be198ac5,aug,2017,cool,hold,Baton Rouge,765.025974,757.1038961,757.2727273,35,FALSE,FALSE,FALSE,LA
123fbb32b50b5453c5c77d42494ab64237be087c,aug,2017,cool,auto,Amite,744.087931,747.4,715.5534483,15,FALSE,FALSE,FALSE,LA
123fbb32b50b5453c5c77d42494ab64237be087c,aug,2017,cool,hold,Amite,732.9142125,731.7400768,731.5889885,15,FALSE,FALSE,FALSE,LA
14b6f1d4671c596c606959259622267633318ed7,aug,2017,auto,auto,Metairie,741.3533835,740,640,5,FALSE,FALSE,FALSE,LA
15eb8eb449cf7c37a3896afc4f2f4110631dd10d,aug,2017,cool,hold,Baton Rouge,759.1346154,760,691.3461538,5,FALSE,FALSE,FALSE,LA
163887bd9b486a62b588ea5378ada240dc69bee7,aug,2017,auto,auto,Lafayette,770.487882,769.9736565,639.1285564,65,FALSE,FALSE,FALSE,LA
163887bd9b486a62b588ea5378ada240dc69bee7,aug,2017,auto,hold,Lafayette,725.9580574,716.794702,660.4503311,65,FALSE,FALSE,FALSE,LA
172883c40a35466edfe9b17b09f5f1eb59248dc6,aug,2017,cool,auto,New Orleans,734.126087,736.0434783,667.226087,105,FALSE,FALSE,FALSE,LA
17a397a93763b967d83af06f03cb4289a9d0a711,aug,2017,cool,hold,Youngsville,749.3529412,728,724.2941176,25,FALSE,FALSE,FALSE,LA
199079fe824157425c15069ecc64b539bea63126,aug,2017,auto,auto,Shreveport,735.5,740,673.5301724,7,FALSE,FALSE,FALSE,LA
199079fe824157425c15069ecc64b539bea63126,aug,2017,auto,hold,Shreveport,735.0580205,740,670.4027304,7,FALSE,FALSE,FALSE,LA
19a4288de396318b5e9ba7c2e24be9f81726490c,aug,2017,cool,auto,Harahan,743.5009091,787.6645455,658.6136364,50,FALSE,FALSE,FALSE,LA
19a4288de396318b5e9ba7c2e24be9f81726490c,aug,2017,cool,hold,Harahan,720.6,721,718.8,50,FALSE,FALSE,FALSE,LA
1bd6794bf13b745aa5d9c3294a227b008a0c0b15,aug,2017,cool,auto,Pearl River,732.4761905,730,690,5,FALSE,FALSE,TRUE,LA
