Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
01ac10bc02b4056dcba48fe50a960e6423136bee,aug,2017,cool,auto,Lawton,751.3114286,793.0257143,668.34,77,FALSE,FALSE,FALSE,OK
02cfd2f65ec21abb498029a8bb918bef31a65d40,aug,2017,auto,auto,Salina,764.5392157,761.7647059,727.254902,20,FALSE,FALSE,FALSE,OK
02cfd2f65ec21abb498029a8bb918bef31a65d40,aug,2017,auto,hold,Salina,756.7029703,753.7871287,723.7871287,20,FALSE,FALSE,FALSE,OK
03268a602de07ff76e632d29d6aea52bfdff06cd,aug,2017,cool,auto,Bixby,678.3795494,678.7175043,670,0,FALSE,FALSE,FALSE,OK
03268a602de07ff76e632d29d6aea52bfdff06cd,aug,2017,cool,hold,Bixby,687.9325153,689.870083,689.8726092,0,FALSE,FALSE,FALSE,OK
040beb34d735638b826bab3f8edd7d202b29a643,aug,2017,auto,auto,Moore,757.7966102,779.1694915,671.2711864,35,FALSE,FALSE,FALSE,OK
043757348c59292de2a957b62f803d46d0a67a14,aug,2017,cool,auto,Edmond,719.3923077,718.6692308,713.5538462,0,TRUE,FALSE,TRUE,OK
043757348c59292de2a957b62f803d46d0a67a14,aug,2017,cool,hold,Edmond,715.7846777,719.7968275,719.7958151,0,TRUE,FALSE,TRUE,OK
0475a0044eeab16403a0c94d70929c4436bf2302,aug,2017,cool,auto,Broken Arrow,733.668883,731.2898936,730,35,FALSE,FALSE,FALSE,OK
0554ab589fe4d5282d201e5ef210848517a37c1b,aug,2017,cool,hold,Oklahoma City,753.5570776,751.3759513,751.3759513,60,FALSE,FALSE,FALSE,OK
05e121eab992f97b8a8e8d8146c52404ee04b722,aug,2017,cool,auto,Edmond,737.6763006,739.8901734,739.8901734,0,FALSE,FALSE,TRUE,OK
05e121eab992f97b8a8e8d8146c52404ee04b722,aug,2017,cool,hold,Edmond,729.4353863,731.2125311,731.2125311,0,FALSE,FALSE,TRUE,OK
05e121eab992f97b8a8e8d8146c52404ee04b722,aug,2017,heat,auto,Edmond,743.1969697,740,740,0,FALSE,FALSE,TRUE,OK
05e121eab992f97b8a8e8d8146c52404ee04b722,aug,2017,heat,hold,Edmond,739.974359,725.9358974,725.9358974,0,FALSE,FALSE,TRUE,OK
0700df6a1d2fa5d1db791eb12a48d56942b97a76,aug,2017,auto,auto,Oklahoma City,770.6078947,808.7026316,679.3763158,20,FALSE,FALSE,FALSE,OK
0700df6a1d2fa5d1db791eb12a48d56942b97a76,aug,2017,auto,hold,Oklahoma City,739,737.54,685.4,20,FALSE,FALSE,FALSE,OK
07d9ceed47bb1d393063ee4e9ac0d75962e73bf3,aug,2017,cool,auto,Skiatook,741.4285714,730.1071429,720,5,FALSE,FALSE,FALSE,OK
07d9ceed47bb1d393063ee4e9ac0d75962e73bf3,aug,2017,cool,hold,Skiatook,733.9166667,730.375,729.7916667,5,FALSE,FALSE,FALSE,OK
09a9098de6a308c91b5d82cac1ac330c12446d98,aug,2017,cool,auto,Tuttle,737,733,691,70,FALSE,FALSE,FALSE,OK
09a9098de6a308c91b5d82cac1ac330c12446d98,aug,2017,cool,hold,Tuttle,748.5128205,733.3333333,733.3333333,70,FALSE,FALSE,FALSE,OK
09e253dcea9442bca488a6e4d3e9a3b8cb659bf3,aug,2017,cool,hold,Oklahoma City,726.6666667,740,740,20,FALSE,FALSE,FALSE,OK
0c4a4e40d156a88f304679da73e943e564f922ec,aug,2017,cool,auto,Nichols Hills,743.5297982,747.1482872,745.9253871,66,FALSE,FALSE,FALSE,OK
0c4a4e40d156a88f304679da73e943e564f922ec,aug,2017,cool,hold,Nichols Hills,722.7394541,746.1687345,736.3498759,66,FALSE,FALSE,FALSE,OK
0c77d29ac3404226ae5cf03570905d9b03b806ce,aug,2017,cool,hold,Norman,744.2112676,743.6478873,740.3943662,30,TRUE,FALSE,FALSE,OK
0d931487d9a729dd5398404459bf2c553213026d,aug,2017,cool,hold,Edmond,748.4285714,730,730,10,FALSE,FALSE,FALSE,OK
12575d8840be6b74ae363a55ccf587cb1437bb36,aug,2017,cool,auto,Norman,739.0136054,740.0068027,689.9795918,55,FALSE,FALSE,FALSE,OK
12575d8840be6b74ae363a55ccf587cb1437bb36,aug,2017,cool,hold,Norman,720.1,720.9,718.6,55,FALSE,FALSE,FALSE,OK
13dd93ff44244361e33b1ce39b4a7ffe06e47001,aug,2017,cool,hold,Skiatook,734,739.4909091,722.0727273,7,FALSE,FALSE,FALSE,OK
153d88c0a0ead39e61b0a0ca6d57c4b6353a2e8c,aug,2017,cool,hold,Shawnee,716.1875,720,720,0,FALSE,FALSE,FALSE,OK
15875d514f51335894002bad77bde2d7019e249d,aug,2017,auto,auto,McAlester,701.5322196,699.3389021,632.9797136,20,FALSE,FALSE,TRUE,OK
16954bf6ed9b6109f31b5bde16a0c35a1ce0912f,aug,2017,cool,auto,Edmond,723.6666667,720,720,10,FALSE,FALSE,FALSE,OK
181d4461419fa637ac1dbf1454e25f9e2044133d,aug,2017,cool,hold,Moore,765.2857143,769.9747899,765.6890756,15,FALSE,FALSE,FALSE,OK
181d4461419fa637ac1dbf1454e25f9e2044133d,aug,2017,heat,hold,Moore,769.754902,760,760,15,FALSE,FALSE,FALSE,OK
1a4d674c18e12fc1afcaaf4aec09034a6d683b1e,aug,2017,auto,auto,Moore,748.0592105,746.6151316,653.1414474,30,FALSE,FALSE,FALSE,OK
1a7ced541d77651e0b3831d18b4d5e0ffa5ab2db,aug,2017,cool,hold,Nichols Hills,725.4912281,720.5964912,719.5438596,75,FALSE,FALSE,FALSE,OK
1af292ee5616b4ad30c835f4672c99cdc709d1c4,aug,2017,cool,auto,Midwest City,694.7684932,695.5041096,701.2310502,0,FALSE,FALSE,FALSE,OK
1af292ee5616b4ad30c835f4672c99cdc709d1c4,aug,2017,cool,hold,Midwest City,698.1357715,698.751002,698.7174349,0,FALSE,FALSE,FALSE,OK
1b21263a5ec0719265ea0a3751025843fa652a0a,aug,2017,auto,auto,Broken Arrow,722.2,720,670,5,FALSE,FALSE,FALSE,OK
1b21263a5ec0719265ea0a3751025843fa652a0a,aug,2017,auto,hold,Broken Arrow,726.2,749.3333333,674.8,5,FALSE,FALSE,FALSE,OK
1b4a5e9b741210d3df4470b3bb725197088868e0,aug,2017,cool,auto,Norman,791.8235294,820.2352941,630,0,FALSE,FALSE,FALSE,OK
1b4a5e9b741210d3df4470b3bb725197088868e0,aug,2017,cool,hold,Norman,777.5,776.75,738.5,0,FALSE,FALSE,FALSE,OK
1c6ce8b48b0b29dd621115289dfbc5f965dee240,aug,2017,cool,auto,Tulsa,767.8862587,778.3140878,728.1986143,10,FALSE,FALSE,FALSE,OK
1c9ecfc97fd23c51ed16dc8233b9cbb82b18212e,aug,2017,auto,hold,Oklahoma City,739.9285714,720.7142857,670.1428571,10,FALSE,FALSE,FALSE,OK
1d9ad24a09fde3b28a96f2cee1ed156a1175941d,aug,2017,cool,hold,Midwest City,734.2631579,730.3684211,729.0526316,60,FALSE,FALSE,FALSE,OK
1ec8aef05b86b726f37ba32b27f3f6861fbd8b50,aug,2017,cool,hold,Tulsa,725.1195652,733.0434783,733.0434783,70,FALSE,FALSE,FALSE,OK
1f9b2e3e8aa9c9ba247ada1490a32f3854167a21,aug,2017,cool,auto,Bethany,719.7040816,720.8163265,690.8163265,99,FALSE,FALSE,FALSE,OK
1fb3305ebe6d9b810f06802eff4b8f0f074eb913,aug,2017,cool,hold,Owasso,720.3366667,721.6266667,721.6266667,15,FALSE,FALSE,FALSE,OK
1ffc9f43404d9e8f39507037dab1dae7df253e29,aug,2017,auto,auto,inola,765.8804449,770,650,10,TRUE,FALSE,TRUE,OK
22c0dfbc9002bf952e646a33d72f83397a5d2c6e,aug,2017,auto,hold,Oklahoma City,720.9482759,718.7241379,655,45,FALSE,FALSE,FALSE,OK
23edad6d5c39bbbe51edf4176101087f46c92c56,aug,2017,cool,auto,Tulsa,794.4444444,799.9288889,650.0244444,70,FALSE,FALSE,FALSE,OK
23f289088ed76384c831d143d82307206f98c14e,aug,2017,cool,auto,Mustang,692.1117318,696.9441341,682.9329609,5,FALSE,FALSE,FALSE,OK
23f289088ed76384c831d143d82307206f98c14e,aug,2017,cool,hold,Mustang,725.6531792,724.2601156,723.7745665,5,FALSE,FALSE,FALSE,OK
2837802d81d6887dfb7b43ea68f3c687ec879210,aug,2017,cool,hold,Norman,726.7218543,739.1754967,739.1754967,0,FALSE,FALSE,FALSE,OK
293ddfad68b74dcf4c1ead67a1032d45cac321c2,aug,2017,auto,auto,Brokn Arrow,749.2206704,746.7821229,630,40,FALSE,FALSE,FALSE,OK
293ddfad68b74dcf4c1ead67a1032d45cac321c2,aug,2017,auto,hold,Brokn Arrow,732.53125,730,630,40,FALSE,FALSE,FALSE,OK
2a2aa8dc3c77b96fb45e240025d090e0402e7760,aug,2017,auto,hold,norman,714.8686534,712.2295806,690,10,FALSE,FALSE,FALSE,OK
