Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
0404ace1bcdf88d917bd860a04cd6c66fb51679f,aug,2017,heat,auto,Homer,669.8571429,684.6428571,682.2857143,0,TRUE,FALSE,FALSE,AK
0404ace1bcdf88d917bd860a04cd6c66fb51679f,aug,2017,heat,hold,Homer,666.275641,673.3461538,669.1346154,0,TRUE,FALSE,FALSE,AK
1544f3165814ae017488964fc29ae302bba75bb7,aug,2017,heat,auto,juneau,690.2916667,690,690,27,FALSE,FALSE,FALSE,AK
2a539ed50bd05f9b142b5b5a0c9cce50f5cf0e7a,aug,2017,heat,auto,Anchorage,689.2,688.5,670.9,0,FALSE,FALSE,FALSE,AK
2a539ed50bd05f9b142b5b5a0c9cce50f5cf0e7a,aug,2017,heat,hold,Anchorage,689.015873,650,630.4920635,0,FALSE,FALSE,FALSE,AK
31ec2a66ddeac26df7dbbeffa7f98c4e2de26aff,aug,2017,heat,auto,Anchorage,684.2105263,760.8421053,681.6315789,25,FALSE,FALSE,FALSE,AK
7f8d7869602b0becdb1f67e15d7796602e5cae7d,aug,2017,heat,auto,Anchorage,674.7225806,663.6387097,663.6129032,15,TRUE,FALSE,FALSE,AK
bdad2c2f85c6d00c7ceea6df8246135cb8da01ae,aug,2017,heat,auto,Anchorage,658.2666667,660,660,40,FALSE,FALSE,FALSE,AK
bdad2c2f85c6d00c7ceea6df8246135cb8da01ae,aug,2017,heat,hold,Anchorage,677.2444444,680,680,40,FALSE,FALSE,FALSE,AK
be4f2a63b7719c2a69aa285e8a38038c29df8fa6,aug,2017,heat,auto,Anchorage,721.3333333,722,719.3333333,0,FALSE,FALSE,FALSE,AK
be4f2a63b7719c2a69aa285e8a38038c29df8fa6,aug,2017,heat,hold,Anchorage,725.6428571,692.0357143,668.1071429,0,FALSE,FALSE,FALSE,AK
c810efa572eb24b685d4ea14eb98d7f79cac0bd3,aug,2017,heat,auto,North Pole,668.2356322,650,650,0,FALSE,FALSE,FALSE,AK
c810efa572eb24b685d4ea14eb98d7f79cac0bd3,aug,2017,heat,hold,North Pole,672.7209302,650,647.2093023,0,FALSE,FALSE,FALSE,AK
d52d6af22f2bcad8215f8eec1a710dd00e190c7b,aug,2017,heat,auto,Wasilla,685.6334679,668.0529385,662.2386721,5,FALSE,FALSE,FALSE,AK
df7ad0ff0b54c69d3f2cdeda3b12bff79713d572,aug,2017,heat,auto,juneau,700.8666667,690,690,27,FALSE,FALSE,FALSE,AK
fa9631bc80bd57421f0b8b0a54877cb3aeaa2567,aug,2017,heat,auto,Fairbanks,626.5,650,630,85,FALSE,FALSE,FALSE,AK
fa9631bc80bd57421f0b8b0a54877cb3aeaa2567,aug,2017,heat,hold,Fairbanks,623.6944444,650,620,85,FALSE,FALSE,FALSE,AK
fda1f67e8423ed49933c45617ee96aef3bae04ba,aug,2017,heat,auto,Wasilla,668.1309524,660,660,0,FALSE,FALSE,FALSE,AK
fda1f67e8423ed49933c45617ee96aef3bae04ba,aug,2017,heat,hold,Wasilla,663.3818027,654.0238095,636.3231293,0,FALSE,FALSE,FALSE,AK
0404ace1bcdf88d917bd860a04cd6c66fb51679f,aug,2018,heat,hold,Homer,695.6122449,682.6428571,677.755102,0,TRUE,FALSE,FALSE,AK
0e0d17a6d14f69ec9ccaa6e561c3d01e409ee183,aug,2018,heat,auto,Anchorage,657.5,660,660,20,FALSE,FALSE,FALSE,AK
0e0d17a6d14f69ec9ccaa6e561c3d01e409ee183,aug,2018,heat,hold,Anchorage,664.3753247,663.6922078,658.938961,20,FALSE,FALSE,FALSE,AK
2a539ed50bd05f9b142b5b5a0c9cce50f5cf0e7a,aug,2018,heat,hold,Anchorage,665.0643678,650,615.1954023,0,FALSE,FALSE,FALSE,AK
364d90d4305e64cf8a54685a3669aca9ba7667ed,aug,2018,heat,auto,Palmer,662.8630137,668.1780822,667.6027397,0,FALSE,FALSE,FALSE,AK
364d90d4305e64cf8a54685a3669aca9ba7667ed,aug,2018,heat,hold,Palmer,655.3130435,650,635.9130435,0,FALSE,FALSE,FALSE,AK
3c569abab42071063670722a0b326b0da8738423,aug,2018,heat,auto,Anchorage,697.4634146,702.2439024,700,25,FALSE,FALSE,FALSE,AK
3c569abab42071063670722a0b326b0da8738423,aug,2018,heat,hold,Anchorage,698.7317829,699.2325581,698.8310078,25,FALSE,FALSE,FALSE,AK
55fb88f70abf5cbe75ab0c20eb02b0ed8f36f0da,aug,2018,heat,auto,Huffman/O'Malley,693.2407407,706.6296296,665.037037,40,FALSE,FALSE,FALSE,AK
7f8d7869602b0becdb1f67e15d7796602e5cae7d,aug,2018,heat,auto,Anchorage,713.2847222,712.6851852,697.6643519,15,TRUE,FALSE,FALSE,AK
7f8d7869602b0becdb1f67e15d7796602e5cae7d,aug,2018,heat,hold,Anchorage,697.5029762,671.6071429,669.610119,15,TRUE,FALSE,FALSE,AK
995e1c96a74ee2cb3509db751eb6310b63e5aa94,aug,2018,heat,hold,Anchorage,699.3966245,680.2062822,680.2062822,35,FALSE,FALSE,FALSE,AK
a988392d2cf43e32b9b458db27ccb5cc50f335ac,aug,2018,heat,auto,Anchorage,688.4615385,703.6153846,699.4615385,30,FALSE,FALSE,FALSE,AK
a988392d2cf43e32b9b458db27ccb5cc50f335ac,aug,2018,heat,hold,Anchorage,670.7132867,655.3916084,655.1048951,30,FALSE,FALSE,FALSE,AK
b2926c336f48d0bdbcd5343bb68676b3a9364748,aug,2018,heat,hold,Healy,687,710,677,10,FALSE,FALSE,FALSE,AK
bd4080916565ff1b12e94f584799f455347b5815,aug,2018,heat,auto,Palmer,712.3809524,780,715.4761905,8,FALSE,FALSE,FALSE,AK
bd4080916565ff1b12e94f584799f455347b5815,aug,2018,heat,hold,Palmer,730.0752212,731.0309735,729.1371681,8,FALSE,FALSE,FALSE,AK
c810efa572eb24b685d4ea14eb98d7f79cac0bd3,aug,2018,heat,hold,North Pole,710.0498442,650,625.9813084,0,FALSE,FALSE,FALSE,AK
d52d6af22f2bcad8215f8eec1a710dd00e190c7b,aug,2018,heat,auto,Wasilla,712.962963,650,710,5,FALSE,FALSE,FALSE,AK
d52d6af22f2bcad8215f8eec1a710dd00e190c7b,aug,2018,heat,hold,Wasilla,705.230605,703.6476868,703.6476868,5,FALSE,FALSE,FALSE,AK
df7ad0ff0b54c69d3f2cdeda3b12bff79713d572,aug,2018,heat,auto,juneau,671.2373333,691.2,664.8,27,FALSE,FALSE,FALSE,AK
df7ad0ff0b54c69d3f2cdeda3b12bff79713d572,aug,2018,heat,hold,juneau,683.2055556,678.3333333,678.3333333,27,FALSE,FALSE,FALSE,AK
e189043abcdc363a66270079341e45b9be50fe29,aug,2018,heat,auto,Anchorage,670,782,642,30,FALSE,FALSE,FALSE,AK
e189043abcdc363a66270079341e45b9be50fe29,aug,2018,heat,hold,Anchorage,669.2941176,675.1176471,675.1176471,30,FALSE,FALSE,FALSE,AK
e607ef283e0f21c02dcd7df409ee3e764d229b79,aug,2018,heat,hold,Juneau,718.3333333,723.8,719.3333333,50,FALSE,FALSE,FALSE,AK
fda1f67e8423ed49933c45617ee96aef3bae04ba,aug,2018,heat,hold,Wasilla,667.5134519,650.0104879,640.0214318,0,FALSE,FALSE,FALSE,AK
0e0d17a6d14f69ec9ccaa6e561c3d01e409ee183,aug,2019,heat,hold,Anchorage,701.3703704,710,710,20,FALSE,FALSE,FALSE,AK
2678ac2aec9a1f53acad226c2c437efd25ea7dc8,aug,2019,heat,auto,Bethel,695.1892797,660,660,10,FALSE,FALSE,FALSE,AK
3c569abab42071063670722a0b326b0da8738423,aug,2019,heat,hold,Anchorage,710.6511628,715,712.0232558,25,FALSE,FALSE,FALSE,AK
55fb88f70abf5cbe75ab0c20eb02b0ed8f36f0da,aug,2019,heat,hold,Huffman/O'Malley,679.1,680,680,40,FALSE,FALSE,FALSE,AK
68a1a0651c36267368651a504b1a50737727928a,aug,2019,heat,auto,Anchorage,700.5555556,799.2222222,641.4444444,40,FALSE,FALSE,FALSE,AK
995e1c96a74ee2cb3509db751eb6310b63e5aa94,aug,2019,heat,hold,Anchorage,703.1462291,659.5659182,659.5659182,35,FALSE,FALSE,FALSE,AK
a988392d2cf43e32b9b458db27ccb5cc50f335ac,aug,2019,heat,auto,Anchorage,684.64,692,692,30,FALSE,FALSE,FALSE,AK
b2926c336f48d0bdbcd5343bb68676b3a9364748,aug,2019,heat,auto,Healy,676.25,683.75,679.625,10,FALSE,FALSE,FALSE,AK
b2926c336f48d0bdbcd5343bb68676b3a9364748,aug,2019,heat,hold,Healy,679.7714286,688.1714286,686.9142857,10,FALSE,FALSE,FALSE,AK
d52d6af22f2bcad8215f8eec1a710dd00e190c7b,aug,2019,heat,auto,Wasilla,692.6258961,710,680,5,FALSE,FALSE,FALSE,AK
df7ad0ff0b54c69d3f2cdeda3b12bff79713d572,aug,2019,heat,auto,juneau,703.3529412,780,710,27,FALSE,FALSE,FALSE,AK
ea9f45a49e23bc298fc582a4ad9e006b53853255,aug,2019,heat,hold,Bethel,639.6967742,650,620,49,FALSE,FALSE,FALSE,AK
fda1f67e8423ed49933c45617ee96aef3bae04ba,aug,2019,heat,hold,Wasilla,696.8818088,650.0400822,640.012333,0,FALSE,FALSE,FALSE,AK
0404ace1bcdf88d917bd860a04cd6c66fb51679f,aug,2020,heat,auto,Homer,681.5434783,680,680,0,TRUE,FALSE,FALSE,AK
0404ace1bcdf88d917bd860a04cd6c66fb51679f,aug,2020,heat,hold,Homer,687.9,690,690,0,TRUE,FALSE,FALSE,AK
0e0d17a6d14f69ec9ccaa6e561c3d01e409ee183,aug,2020,heat,hold,Anchorage,702.6423611,712.0347222,711.2708333,20,FALSE,FALSE,FALSE,AK
1544f3165814ae017488964fc29ae302bba75bb7,aug,2020,heat,auto,juneau,685.0232558,685.744186,690.8255814,27,FALSE,FALSE,FALSE,AK
1544f3165814ae017488964fc29ae302bba75bb7,aug,2020,heat,hold,juneau,672.07,688,688,27,FALSE,FALSE,FALSE,AK
2678ac2aec9a1f53acad226c2c437efd25ea7dc8,aug,2020,heat,auto,Bethel,698.9847587,660.0059272,660.0059272,10,FALSE,FALSE,FALSE,AK
2678ac2aec9a1f53acad226c2c437efd25ea7dc8,aug,2020,heat,hold,Bethel,686.4897959,675.3061224,675.3061224,10,FALSE,FALSE,FALSE,AK
3c569abab42071063670722a0b326b0da8738423,aug,2020,heat,hold,Anchorage,696.625,696,696,25,FALSE,FALSE,FALSE,AK
55fb88f70abf5cbe75ab0c20eb02b0ed8f36f0da,aug,2020,heat,auto,Huffman/O'Malley,698.8333333,700.1666667,700,40,FALSE,FALSE,FALSE,AK
55fb88f70abf5cbe75ab0c20eb02b0ed8f36f0da,aug,2020,heat,hold,Huffman/O'Malley,690.5396825,656.6031746,622.4761905,40,FALSE,FALSE,FALSE,AK
81a7bd30ff87a8f606e1378fe9117abbded76a9c,aug,2020,heat,hold,Chugiak,703.9310345,678.3743842,676.6502463,10,TRUE,FALSE,FALSE,AK
995e1c96a74ee2cb3509db751eb6310b63e5aa94,aug,2020,heat,hold,Anchorage,701.9400585,692.3289474,689.8391813,35,FALSE,FALSE,FALSE,AK
a988392d2cf43e32b9b458db27ccb5cc50f335ac,aug,2020,heat,auto,Anchorage,619.4666667,650,610,30,FALSE,FALSE,FALSE,AK
bdc58f9e6d012d051afe58172dc008bebf29a356,aug,2020,heat,hold,Huffman/O'Malley,676.5381526,670,670,40,FALSE,FALSE,FALSE,AK
cd0c6dacc16ca9fd87a2258af6fe8291f9279be7,aug,2020,heat,auto,Anchorage,675.2564103,700,700,15,FALSE,FALSE,FALSE,AK
df7ad0ff0b54c69d3f2cdeda3b12bff79713d572,aug,2020,heat,auto,juneau,693.0875,720,698.5,27,FALSE,FALSE,FALSE,AK
df7ad0ff0b54c69d3f2cdeda3b12bff79713d572,aug,2020,heat,hold,juneau,682.7619048,690,690,27,FALSE,FALSE,FALSE,AK
e189043abcdc363a66270079341e45b9be50fe29,aug,2020,heat,hold,Anchorage,611.3076923,660,660,30,FALSE,FALSE,FALSE,AK
e607ef283e0f21c02dcd7df409ee3e764d229b79,aug,2020,heat,hold,Juneau,705.3278689,707.9508197,707.4344262,50,FALSE,FALSE,FALSE,AK
ea9f45a49e23bc298fc582a4ad9e006b53853255,aug,2020,heat,hold,Bethel,675.6666667,790,790,49,FALSE,FALSE,FALSE,AK
0404ace1bcdf88d917bd860a04cd6c66fb51679f,dec,2017,heat,auto,Homer,668.0243902,662.4390244,622.2195122,0,TRUE,FALSE,FALSE,AK
0404ace1bcdf88d917bd860a04cd6c66fb51679f,dec,2017,heat,hold,Homer,671.319797,663.7005076,655.4517766,0,TRUE,FALSE,FALSE,AK
0e0d17a6d14f69ec9ccaa6e561c3d01e409ee183,dec,2017,heat,auto,Anchorage,650.6078431,665.8823529,661.1764706,20,FALSE,FALSE,FALSE,AK
0e0d17a6d14f69ec9ccaa6e561c3d01e409ee183,dec,2017,heat,hold,Anchorage,643.8207547,656.9622642,646.6981132,20,FALSE,FALSE,FALSE,AK
18c482b133fba9f05f7edac61214d7cd1082ff1a,dec,2017,heat,auto,Anchorage,661.7878788,728.7878788,650.3030303,5,FALSE,FALSE,FALSE,AK
18c482b133fba9f05f7edac61214d7cd1082ff1a,dec,2017,heat,hold,Anchorage,672.2142857,682,674.1428571,5,FALSE,FALSE,FALSE,AK
2a539ed50bd05f9b142b5b5a0c9cce50f5cf0e7a,dec,2017,heat,auto,Anchorage,645.929078,655.106383,647.6595745,0,FALSE,FALSE,FALSE,AK
2a539ed50bd05f9b142b5b5a0c9cce50f5cf0e7a,dec,2017,heat,hold,Anchorage,640.59,658.865,642.6,0,FALSE,FALSE,FALSE,AK
364d90d4305e64cf8a54685a3669aca9ba7667ed,dec,2017,heat,auto,Palmer,640.1384615,676.0153846,663.9230769,0,FALSE,FALSE,FALSE,AK
3654199336ff5b48ce49831ad348a290efc595b6,dec,2017,heat,hold,Palmer,657,650,640,15,TRUE,FALSE,FALSE,AK
391a6ce2e4f243b7965dfc6004d6e8fc4cc7936e,dec,2017,heat,auto,Palmer,662.5625,681.25,666.1875,25,FALSE,FALSE,FALSE,AK
391a6ce2e4f243b7965dfc6004d6e8fc4cc7936e,dec,2017,heat,hold,Palmer,659.0645161,679.9354839,673.5483871,25,FALSE,FALSE,FALSE,AK
3c569abab42071063670722a0b326b0da8738423,dec,2017,heat,auto,Anchorage,694.7452229,697.2929936,697.2929936,25,FALSE,FALSE,FALSE,AK
3c569abab42071063670722a0b326b0da8738423,dec,2017,heat,hold,Anchorage,696.3981107,698.3130904,698.3130904,25,FALSE,FALSE,FALSE,AK
81a7bd30ff87a8f606e1378fe9117abbded76a9c,dec,2017,heat,hold,Chugiak,657.2121212,662.6212121,661.5075758,10,TRUE,FALSE,FALSE,AK
8918965726f66d635e6695137ded6752bef9c89a,dec,2017,heat,auto,Eagle River,706.1569589,710,710,37,FALSE,FALSE,FALSE,AK
8918965726f66d635e6695137ded6752bef9c89a,dec,2017,heat,hold,Eagle River,699.459203,697.2770398,697.2675522,37,FALSE,FALSE,FALSE,AK
a799538555e2fb23d035a9aa0004122110571484,dec,2017,heat,auto,Anchorage,679.125,780,680,40,FALSE,FALSE,FALSE,AK
b2926c336f48d0bdbcd5343bb68676b3a9364748,dec,2017,heat,auto,Healy,623.5833333,780,670,10,FALSE,FALSE,FALSE,AK
b2926c336f48d0bdbcd5343bb68676b3a9364748,dec,2017,heat,hold,Healy,690.4166667,700.1666667,699.9166667,10,FALSE,FALSE,FALSE,AK
bdad2c2f85c6d00c7ceea6df8246135cb8da01ae,dec,2017,heat,auto,Anchorage,653.3833333,790,660,40,FALSE,FALSE,FALSE,AK
be4f2a63b7719c2a69aa285e8a38038c29df8fa6,dec,2017,heat,auto,Anchorage,691.5925926,697.2592593,696.8148148,0,FALSE,FALSE,FALSE,AK
be4f2a63b7719c2a69aa285e8a38038c29df8fa6,dec,2017,heat,hold,Anchorage,695.7804878,700,700,0,FALSE,FALSE,FALSE,AK
cd0c6dacc16ca9fd87a2258af6fe8291f9279be7,dec,2017,auto,auto,Anchorage,677.7777778,800,680,15,FALSE,FALSE,FALSE,AK
cd0c6dacc16ca9fd87a2258af6fe8291f9279be7,dec,2017,auto,hold,Anchorage,669.2307692,800,680,15,FALSE,FALSE,FALSE,AK
d52d6af22f2bcad8215f8eec1a710dd00e190c7b,dec,2017,heat,auto,Wasilla,690.812276,687.0967742,687.0967742,5,FALSE,FALSE,FALSE,AK
dc1141e5abc6b3fe4a662de28b2176e6a9bfc6d5,dec,2017,heat,hold,Fairbanks,628.1251897,650,628.9066768,35,FALSE,FALSE,FALSE,AK
df7ad0ff0b54c69d3f2cdeda3b12bff79713d572,dec,2017,heat,auto,juneau,648.8695652,650.0289855,650.0289855,27,FALSE,FALSE,FALSE,AK
df7ad0ff0b54c69d3f2cdeda3b12bff79713d572,dec,2017,heat,hold,juneau,666.4415584,668.8311688,668.8311688,27,FALSE,FALSE,FALSE,AK
e607ef283e0f21c02dcd7df409ee3e764d229b79,dec,2017,heat,auto,Juneau,667.75,682.375,672.25,50,FALSE,FALSE,FALSE,AK
e607ef283e0f21c02dcd7df409ee3e764d229b79,dec,2017,heat,hold,Juneau,669.0442478,707.1061947,706.9115044,50,FALSE,FALSE,FALSE,AK
fa9631bc80bd57421f0b8b0a54877cb3aeaa2567,dec,2017,heat,auto,Fairbanks,639.0076165,780,640,85,FALSE,FALSE,FALSE,AK
fda1f67e8423ed49933c45617ee96aef3bae04ba,dec,2017,heat,auto,Wasilla,696.4920635,700,700,0,FALSE,FALSE,FALSE,AK
fda1f67e8423ed49933c45617ee96aef3bae04ba,dec,2017,heat,hold,Wasilla,682.217636,682.2682927,682.1744841,0,FALSE,FALSE,FALSE,AK
0404ace1bcdf88d917bd860a04cd6c66fb51679f,dec,2018,heat,auto,Homer,690.8181818,664.9090909,668,0,TRUE,FALSE,FALSE,AK
0404ace1bcdf88d917bd860a04cd6c66fb51679f,dec,2018,heat,hold,Homer,687.8909091,673.9090909,674.3090909,0,TRUE,FALSE,FALSE,AK
0e0d17a6d14f69ec9ccaa6e561c3d01e409ee183,dec,2018,heat,auto,Anchorage,644.2280702,664.2807018,658.0350877,20,FALSE,FALSE,FALSE,AK
