Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
0977612bebbbbc2ff5a90040050f2a55607e6004,aug,2017,cool,hold,Washington,730.3157895,726.8421053,717.3157895,5,FALSE,FALSE,FALSE,DC
0dab5564077db11d375f2c8138456bd970432b9a,aug,2017,auto,auto,Washington,728.4354839,730.3064516,670,99,FALSE,FALSE,FALSE,DC
0dab5564077db11d375f2c8138456bd970432b9a,aug,2017,auto,hold,Washington,730.6,730,670,99,FALSE,FALSE,FALSE,DC
0ef03d5ff6a191d52626482c35b8ca26a346f033,aug,2017,cool,hold,Washington,745.354232,753.0815047,752.8777429,120,FALSE,FALSE,FALSE,DC
12a74288cc6f74cdf4d8fc4641d806a8e4f3a7b2,aug,2017,cool,auto,Washington,769.5376532,771.0735552,744.1287215,0,FALSE,FALSE,FALSE,DC
12a74288cc6f74cdf4d8fc4641d806a8e4f3a7b2,aug,2017,cool,hold,Washington,766.5053209,779.1480168,773.1499516,0,FALSE,FALSE,FALSE,DC
160417d105f2e89bd9614aa1380f0ac6f49fa360,aug,2017,auto,auto,Washington,735.3130435,734.826087,681.7565217,10,FALSE,FALSE,FALSE,DC
19d82e333cbafaedd0db7dfb48cf3eda3434e8a7,aug,2017,auto,auto,Washington,736,746.5744681,660,97,FALSE,FALSE,FALSE,DC
19d82e333cbafaedd0db7dfb48cf3eda3434e8a7,aug,2017,auto,hold,Washington,737.4882434,736.1396957,662.7939142,97,FALSE,FALSE,FALSE,DC
1a243af962525a82097a7d37d6b9c986d533cc59,aug,2017,cool,auto,Washington,693.6694045,693.4086242,696.7828542,30,FALSE,FALSE,FALSE,DC
1a243af962525a82097a7d37d6b9c986d533cc59,aug,2017,cool,hold,Washington,698.2772277,695.6179868,695.44967,30,FALSE,FALSE,FALSE,DC
1cef32be32904e55cb853698048b4c50efb8cd89,aug,2017,cool,auto,Washington,683.4846626,680.5920245,660.0184049,0,FALSE,FALSE,TRUE,DC
24264c2fb428d64ae3662162108a1a9ad419c658,aug,2017,cool,auto,Washington,741,740.2272727,779.3181818,0,FALSE,FALSE,FALSE,DC
24264c2fb428d64ae3662162108a1a9ad419c658,aug,2017,cool,hold,Washington,742.1039886,750.3874644,750.3874644,0,FALSE,FALSE,FALSE,DC
26c948512fdde459bd75d4af2c785a02bab7e6db,aug,2017,cool,auto,Washington,731.111588,735.1974249,715.1180258,0,TRUE,FALSE,TRUE,DC
26c948512fdde459bd75d4af2c785a02bab7e6db,aug,2017,cool,hold,Washington,729.8140417,729.8538899,729.5199241,0,TRUE,FALSE,TRUE,DC
27fee13b31459fafa222975c47c69f371437f043,aug,2017,cool,auto,Washington,778.9519231,775.7692308,745.7692308,40,FALSE,FALSE,TRUE,DC
27fee13b31459fafa222975c47c69f371437f043,aug,2017,cool,hold,Washington,763.7879213,757.3459738,757.3328652,40,FALSE,FALSE,TRUE,DC
2a1179b16d1a1d80c050baeeb0ebae88d19ae257,aug,2017,cool,auto,Washington,748.5897436,747.8461538,762.4615385,105,FALSE,FALSE,FALSE,DC
