Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
007f9b37f1ac5cfe9806f9a1a47809855e7e31b8,aug,2017,cool,hold,South Windsor,720.4733728,720.7278107,660,20,FALSE,FALSE,FALSE,CT
0094e2c467552f4b15765889040931605fb22890,aug,2017,cool,auto,Norwalk,720.4901961,718.4,650.2,27,FALSE,FALSE,FALSE,CT
0094e2c467552f4b15765889040931605fb22890,aug,2017,cool,hold,Norwalk,721.85,710,710,27,FALSE,FALSE,FALSE,CT
011dae903f5512427598b14bbb3f02baa8813745,aug,2017,auto,auto,Shelton,784.8689218,780.0021142,620.0021142,5,FALSE,FALSE,FALSE,CT
01440e0a70900810dceaace98a7965a75bc818dc,aug,2017,cool,auto,Guilford,727.8254386,740,730,0,FALSE,FALSE,FALSE,CT
01440e0a70900810dceaace98a7965a75bc818dc,aug,2017,cool,hold,Guilford,713.1604096,731.6138469,731.6138469,0,FALSE,FALSE,FALSE,CT
01b5776ab24d14ace90a8296c49941a4ba8b0173,aug,2017,auto,auto,New MIlford,705.952381,710,660,5,FALSE,FALSE,FALSE,CT
01b5776ab24d14ace90a8296c49941a4ba8b0173,aug,2017,auto,hold,New MIlford,698.2145594,710,650,5,FALSE,FALSE,FALSE,CT
0382f14f425de2d9f9645def17ee3cfeada55f78,aug,2017,cool,hold,Waterford,694.9906667,694.9573333,694.9413333,25,FALSE,FALSE,TRUE,CT
05d474a41ce90b51ae9627f1dc2a5214d67b2741,aug,2017,cool,hold,Guilford,757.2,765,740,35,FALSE,FALSE,FALSE,CT
0a751de00d076714c9f1c136f2203fae474b7ace,aug,2017,cool,auto,East Hampton,727.6642066,750.0239852,750,0,FALSE,FALSE,FALSE,CT
0c0744b5e162dc1ad0a5e47d53e8650ba8ade8cf,aug,2017,auto,auto,Hamden,785.3281501,809.1447721,681.2697051,25,FALSE,FALSE,FALSE,CT
0c0744b5e162dc1ad0a5e47d53e8650ba8ade8cf,aug,2017,auto,hold,Hamden,750.8634064,751.0657673,668.1736931,25,FALSE,FALSE,FALSE,CT
0c0744b5e162dc1ad0a5e47d53e8650ba8ade8cf,aug,2017,cool,auto,Hamden,741.8888889,750,680,25,FALSE,FALSE,FALSE,CT
0d4871b896fc2a5b93007ca0a3a0799970fbf168,aug,2017,heat,hold,New Milford,782.4878049,792.097561,792.097561,15,FALSE,FALSE,FALSE,CT
0e055c5626b524e51701f81b47f794f8174404c6,aug,2017,cool,auto,Southington,721.5364372,730.1781377,716.1639676,20,FALSE,FALSE,FALSE,CT
0e055c5626b524e51701f81b47f794f8174404c6,aug,2017,cool,hold,Southington,712.1840491,720.5472393,720.5435583,20,FALSE,FALSE,FALSE,CT
0e30791ca4911a38e04e2945c37b58000175524d,aug,2017,cool,auto,Stamford,756.1958042,774.6853147,767.3146853,60,FALSE,FALSE,FALSE,CT
0e30791ca4911a38e04e2945c37b58000175524d,aug,2017,cool,hold,Stamford,710.0400605,741.5139834,741.4852608,60,FALSE,FALSE,FALSE,CT
0ea6860340810d6a8e3a63e447ccc0f6fe1ea4ec,aug,2017,auto,hold,Plantsville,699.3333333,695.3333333,645.3333333,10,FALSE,FALSE,FALSE,CT
0ea6860340810d6a8e3a63e447ccc0f6fe1ea4ec,aug,2017,cool,hold,Plantsville,713.6923077,695.5384615,694.1538462,10,FALSE,FALSE,FALSE,CT
100c81ed1f91199f8a9bcd31c0aa21a9ca39f352,aug,2017,auto,auto,Woodbury,719.0806452,730,670,30,FALSE,FALSE,FALSE,CT
100c81ed1f91199f8a9bcd31c0aa21a9ca39f352,aug,2017,auto,hold,Woodbury,717.2773723,718.3576642,668.2846715,30,FALSE,FALSE,FALSE,CT
100c81ed1f91199f8a9bcd31c0aa21a9ca39f352,aug,2017,cool,hold,Woodbury,709.5483871,720,720,30,FALSE,FALSE,FALSE,CT
12bf2b66a856eedcaae14da9b7956c2d819252e7,aug,2017,auto,auto,Vernon,709.0141683,773.808161,642.3544914,10,FALSE,FALSE,FALSE,CT
141c3dc22781f6a2942b08fdefa57eec34b36baa,aug,2017,cool,auto,Fairfield,747,750.25,750.5,0,FALSE,FALSE,FALSE,CT
141c3dc22781f6a2942b08fdefa57eec34b36baa,aug,2017,cool,hold,Fairfield,740.0909091,736.0909091,735.9090909,0,FALSE,FALSE,FALSE,CT
142692442a0e4b7e919658e3c2136c3f5d577d90,aug,2017,auto,auto,New Haven,704.5231788,705.1324503,654.9801325,0,TRUE,FALSE,TRUE,CT
142692442a0e4b7e919658e3c2136c3f5d577d90,aug,2017,auto,hold,New Haven,661.8157895,655.5657895,605.5657895,0,TRUE,FALSE,TRUE,CT
142692442a0e4b7e919658e3c2136c3f5d577d90,aug,2017,cool,auto,New Haven,699.1666667,700,700,0,TRUE,FALSE,TRUE,CT
142692442a0e4b7e919658e3c2136c3f5d577d90,aug,2017,cool,hold,New Haven,681.1089109,675.049505,675.049505,0,TRUE,FALSE,TRUE,CT
14fe633f90d7d73f85e039d3e6f54ffa32f78113,aug,2017,cool,hold,Old Saybrook,678.4020619,674.1958763,674.1237113,40,FALSE,FALSE,TRUE,CT
1585886f42ff983f6e3e808577cffe4aebb14a9f,aug,2017,auto,auto,Plainville,723.7545393,725.9683927,673.2683255,25,TRUE,FALSE,FALSE,CT
1585886f42ff983f6e3e808577cffe4aebb14a9f,aug,2017,auto,hold,Plainville,727.0013736,727.5989011,671.7582418,25,TRUE,FALSE,FALSE,CT
17208e1115408af37bbefbdd55a8f626229e35f6,aug,2017,cool,hold,East Hartford,733.6807065,737.6222826,737.6222826,60,FALSE,FALSE,FALSE,CT
190f39e0730e0a7394c9d3954f01bb60a93a08db,aug,2017,auto,auto,Vernon,716.7513333,731.556,676.6826667,0,FALSE,FALSE,FALSE,CT
1cd1f9548d62486bee5ab9019bc45aed1a20acfa,aug,2017,cool,auto,Farmington,709.4016393,760.5737705,650,50,FALSE,FALSE,FALSE,CT
1cd1f9548d62486bee5ab9019bc45aed1a20acfa,aug,2017,cool,hold,Farmington,719.1117825,751.5166163,738.6978852,50,FALSE,FALSE,FALSE,CT
1d643e73a2c013cb3b79b099d91d3e32d25ebf7f,aug,2017,cool,auto,Stonington,749.0367232,784.7259887,683.3898305,0,FALSE,FALSE,FALSE,CT
1d643e73a2c013cb3b79b099d91d3e32d25ebf7f,aug,2017,cool,hold,Stonington,752.5944444,758.6911111,757.4088889,0,FALSE,FALSE,FALSE,CT
1d99b9c37a5802c959be7322ceb34da7d9b49e4d,aug,2017,auto,auto,New MIlford,693.9567901,710.3703704,610,5,FALSE,FALSE,FALSE,CT
1d99b9c37a5802c959be7322ceb34da7d9b49e4d,aug,2017,auto,hold,New MIlford,691.9938272,710,610,5,FALSE,FALSE,FALSE,CT
1f8122d10707bb5e9d381543388998762a4ef3d1,aug,2017,auto,auto,Norwalk,770.9784173,813.1654676,614.676259,47,FALSE,FALSE,FALSE,CT
1fcec92a9fc80193367a3dcb174f75622b36e457,aug,2017,cool,hold,Vernon Rockville,736.08,730.72,728.56,10,FALSE,FALSE,FALSE,CT
1ff2a579841bbe933d15f5cc349f7a46f8656c61,aug,2017,cool,hold,Prospect,728.3422619,718.2410714,717.264881,20,FALSE,FALSE,FALSE,CT
215c2dfd21213f343402901d6a5bee6dae1c5718,aug,2017,auto,hold,Orange,770.8333333,784.0606061,646.2045455,0,TRUE,FALSE,FALSE,CT
215c73c6c68b504a1c6867fd0225e4647a397926,aug,2017,cool,auto,New Haven,708.2989691,708.1443299,619.8556701,90,FALSE,FALSE,FALSE,CT
215c73c6c68b504a1c6867fd0225e4647a397926,aug,2017,cool,hold,New Haven,733.696347,751.2328767,746.7123288,90,FALSE,FALSE,FALSE,CT
221c26cab7b7ebe891df7ca3d826be938c4edf73,aug,2017,cool,auto,Bristol,751.2142857,760.1428571,750.1428571,10,FALSE,FALSE,FALSE,CT
221c26cab7b7ebe891df7ca3d826be938c4edf73,aug,2017,cool,hold,Bristol,743.320332,756.7676349,753.5551867,10,FALSE,FALSE,FALSE,CT
24658b54dd74370c08bd107d61d275a6d066e18e,aug,2017,cool,hold,Guilford,769.2903226,746.0322581,736.1935484,35,FALSE,FALSE,FALSE,CT
24a8fe1f3f0292b427f51705bddfe40141a9647a,aug,2017,cool,auto,New Canaan,726.5,820,658.5,17,FALSE,FALSE,FALSE,CT
24a8fe1f3f0292b427f51705bddfe40141a9647a,aug,2017,cool,hold,New Canaan,736.3333333,820,790.25,17,FALSE,FALSE,FALSE,CT
252b04293efd8fa7a1b7124fd1c805ffae927c12,aug,2017,cool,auto,North Haven,731.7204301,786.7222222,753.2455197,90,FALSE,FALSE,FALSE,CT
252b04293efd8fa7a1b7124fd1c805ffae927c12,aug,2017,cool,hold,North Haven,749.4503145,755.0176101,754.9811321,90,FALSE,FALSE,FALSE,CT
26e1823b8673c5716ae107c04a33deaf510e3b3b,aug,2017,heat,hold,Stratford,744.4396682,699.5263952,636.4343891,55,FALSE,FALSE,FALSE,CT
2c1ca612ebc3ed4ac26d521dd3a3228ebd1c000f,aug,2017,cool,auto,East Lyme,687.8333333,720,690,17,FALSE,FALSE,FALSE,CT
2c1ca612ebc3ed4ac26d521dd3a3228ebd1c000f,aug,2017,cool,hold,East Lyme,693,716,716,17,FALSE,FALSE,FALSE,CT
2de1b7ed5d39fd34ededefca72c2c8898850e200,aug,2017,cool,hold,Ridgefield,727.8269231,727.3461538,727.3461538,55,FALSE,FALSE,TRUE,CT
2f9f9fdf5d93fbfa5c1755f5e18e6e7b781514e2,aug,2017,cool,auto,Canton,702.7694596,700.0024789,739.9955379,25,TRUE,FALSE,FALSE,CT
3145bcb1aa58dfcce32d19df375b4ef78a9ac5dc,aug,2017,cool,auto,East Haven,720.1287758,771.0763116,680.2392687,85,FALSE,FALSE,FALSE,CT
3145bcb1aa58dfcce32d19df375b4ef78a9ac5dc,aug,2017,cool,hold,East Haven,733.1342105,740.7642105,739.4589474,85,FALSE,FALSE,FALSE,CT
31c93bce5035940653ed5f4225dea10186709623,aug,2017,cool,auto,Middletown,728.1538462,759.9807692,650,85,FALSE,FALSE,FALSE,CT
3454a08151d7b0aae62378d8e8a4c0a0939393d2,aug,2017,auto,auto,Niantic,781.3253275,803.2838428,690,40,FALSE,FALSE,FALSE,CT
356419c3ee4f25e845f43e56fee0949b6440656b,aug,2017,auto,auto,Guilford,691.4666667,705,655,0,FALSE,FALSE,FALSE,CT
356419c3ee4f25e845f43e56fee0949b6440656b,aug,2017,cool,auto,Guilford,717.1201871,738.0471393,622.0809644,0,FALSE,FALSE,FALSE,CT
356419c3ee4f25e845f43e56fee0949b6440656b,aug,2017,cool,hold,Guilford,697.2623574,722.0228137,722.0228137,0,FALSE,FALSE,FALSE,CT
35732192485d87f22805b4329692ee368e64c8d8,aug,2017,auto,auto,Greenwich,745.1236408,752.3415224,633.2823198,10,FALSE,FALSE,FALSE,CT
35732192485d87f22805b4329692ee368e64c8d8,aug,2017,auto,hold,Greenwich,748.3764479,756.5096525,636.2934363,10,FALSE,FALSE,FALSE,CT
36a9107c748c82e6e19a1361ff1a5edd3932af2a,aug,2017,auto,auto,Rocky Hill,764.0779221,754.4155844,654.1688312,35,TRUE,FALSE,TRUE,CT
36a9107c748c82e6e19a1361ff1a5edd3932af2a,aug,2017,auto,hold,Rocky Hill,785.628866,730.7628866,629.8865979,35,TRUE,FALSE,TRUE,CT
36e06797df97dd34983e0dd197e63dd2472fc216,aug,2017,cool,hold,Portland,700.7038627,700.3433476,700.3433476,0,FALSE,FALSE,FALSE,CT
385a1bb7e50e40e2f9a2b2e82a344c9c7771988b,aug,2017,cool,hold,Meriden,735.4920635,736.8412698,735.2857143,30,FALSE,FALSE,FALSE,CT
3a3a30cd4ca544e3e9736906ad7a314c7b24f038,aug,2017,cool,auto,Danbury,743.0652174,760.0434783,690.1956522,15,FALSE,FALSE,FALSE,CT
3a3a30cd4ca544e3e9736906ad7a314c7b24f038,aug,2017,cool,hold,Danbury,749.0069767,733.872093,733.872093,15,FALSE,FALSE,FALSE,CT
3cadb6895a035a72763942e06a1311b0e608147c,aug,2017,cool,hold,South Windsor,721.0166359,719.9944547,680,20,FALSE,FALSE,FALSE,CT
3e7dd224b06e8259cc6c22ad07c6531900f383c3,aug,2017,cool,hold,cromwell,715.8329177,727.6558603,727.4389027,30,FALSE,FALSE,FALSE,CT
3eb4dc2a36e93ef93c0c710ef69cb77a145ba52f,aug,2017,cool,auto,Darien,754.5779221,757.4220779,703.5064935,0,TRUE,FALSE,FALSE,CT
3eb4dc2a36e93ef93c0c710ef69cb77a145ba52f,aug,2017,cool,hold,Darien,731.5567686,737.941048,737.941048,0,TRUE,FALSE,FALSE,CT
3fe9097dbf43768c9e2b8ba6b2a935a5ad99fbbf,aug,2017,cool,auto,Old Saybrook,754.1307947,770.2400662,751.5,60,FALSE,FALSE,FALSE,CT
3fe9097dbf43768c9e2b8ba6b2a935a5ad99fbbf,aug,2017,cool,hold,Old Saybrook,743.255814,755.1503515,755.1503515,60,FALSE,FALSE,FALSE,CT
467bba8253f6e67dc1327f0ac0d681f5c7115c83,aug,2017,cool,auto,West Hartford,714.0106809,719.8918558,702.2983979,56,FALSE,FALSE,FALSE,CT
467bba8253f6e67dc1327f0ac0d681f5c7115c83,aug,2017,cool,hold,West Hartford,706.5,779.5,790,56,FALSE,FALSE,FALSE,CT
476a76536d2ba66f48e71fa98aeb0ede4d434c87,aug,2017,auto,hold,Woodbury,729.0248705,734.4414508,676.7409326,30,FALSE,FALSE,FALSE,CT
476a76536d2ba66f48e71fa98aeb0ede4d434c87,aug,2017,cool,auto,Woodbury,711.8333333,710.75,673.75,30,FALSE,FALSE,FALSE,CT
476a76536d2ba66f48e71fa98aeb0ede4d434c87,aug,2017,cool,hold,Woodbury,721.3009709,720,720,30,FALSE,FALSE,FALSE,CT
477223934b7babffc6a8ea304109ea52445d9e01,aug,2017,cool,auto,Middletown,739.4533844,770,770,57,FALSE,FALSE,FALSE,CT
477223934b7babffc6a8ea304109ea52445d9e01,aug,2017,cool,hold,Middletown,766.6591488,772.092761,772.092761,57,FALSE,FALSE,FALSE,CT
