Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
1af93c740d9d394407a734476ba8bcaf41c2f2dd,aug,2017,cool,auto,Casper,682.7319322,805.1327434,670.8849558,30,TRUE,FALSE,FALSE,WY
1af93c740d9d394407a734476ba8bcaf41c2f2dd,aug,2017,cool,hold,Casper,688.8055556,740,740,30,TRUE,FALSE,FALSE,WY
2cc2736dfecd12ede0f334d504dacc109edfa726,aug,2017,auto,hold,Laramie,698.1721854,716.2086093,666.2086093,10,FALSE,FALSE,FALSE,WY
2cc2736dfecd12ede0f334d504dacc109edfa726,aug,2017,cool,auto,Laramie,677.3333333,680,660,10,FALSE,FALSE,FALSE,WY
2cc2736dfecd12ede0f334d504dacc109edfa726,aug,2017,cool,hold,Laramie,697.6422018,700.293578,699.5504587,10,FALSE,FALSE,FALSE,WY
44788b127929a7bbc4a79d2b17a215fd5460cdc1,aug,2017,cool,hold,Cheyenne,746.7272727,795.9090909,780,15,FALSE,FALSE,FALSE,WY
7ab7401981ce316104ff89f1cea82a92a571929d,aug,2017,cool,hold,Gillette,708.9411765,700,700,40,FALSE,FALSE,FALSE,WY
8d5e560068447e6cd095d1a35c4435a1fbf49342,aug,2017,cool,auto,Mills,736.9665653,779.9037487,771.0233029,5,FALSE,FALSE,FALSE,WY
8d5e560068447e6cd095d1a35c4435a1fbf49342,aug,2017,cool,hold,Mills,737.3564686,779.004442,778.9966685,5,FALSE,FALSE,FALSE,WY
9702c844ff5c002bad15c001c0c0c6890fe63fad,aug,2017,auto,hold,Sundance,730.5207329,756.5303761,661.8621022,5,FALSE,FALSE,FALSE,WY
9dad86d4f2bedcb59aa71c38c6812466cb5395bc,aug,2017,auto,auto,Worland,716.5722222,715,665,5,FALSE,FALSE,FALSE,WY
9dad86d4f2bedcb59aa71c38c6812466cb5395bc,aug,2017,auto,hold,Worland,735.0131579,734.2565789,680,5,FALSE,FALSE,FALSE,WY
a3a3fd48e1b69634ca3859998f7684d1593abcda,aug,2017,cool,auto,Cheyenne,726,726.5344828,710,0,FALSE,FALSE,FALSE,WY
ac76fecdaa287fefcce1e1e9d8a04222a05f127f,aug,2017,cool,auto,Rock Springs,747.5993151,717.989726,749.5719178,25,FALSE,FALSE,FALSE,WY
ac76fecdaa287fefcce1e1e9d8a04222a05f127f,aug,2017,cool,hold,Rock Springs,750.9252874,732.5,732.5,25,FALSE,FALSE,FALSE,WY
ac76fecdaa287fefcce1e1e9d8a04222a05f127f,aug,2017,heat,auto,Rock Springs,747.5430108,734.1155914,748.8790323,25,FALSE,FALSE,FALSE,WY
ac76fecdaa287fefcce1e1e9d8a04222a05f127f,aug,2017,heat,hold,Rock Springs,729.6777251,731.5165877,731.6113744,25,FALSE,FALSE,FALSE,WY
b1ab05cfc5e253a7dbb44754bc3b0da3067fee99,aug,2017,auto,hold,Sheridan,702.2518519,735,685,10,TRUE,FALSE,FALSE,WY
bf6d438eb76928160901cfa1eab34d8634017401,aug,2017,cool,auto,Casper,729.3344103,799.0161551,715.6219709,40,FALSE,FALSE,FALSE,WY
bf6d438eb76928160901cfa1eab34d8634017401,aug,2017,cool,hold,Casper,711.0154525,746.3995585,745.5474614,40,FALSE,FALSE,FALSE,WY
f3bd7952d2fbb216345ea8b272cbdee983b34ae6,aug,2017,cool,auto,Casper,679.6869369,679.759009,699.518018,40,FALSE,FALSE,FALSE,WY
f3bd7952d2fbb216345ea8b272cbdee983b34ae6,aug,2017,cool,hold,Casper,674.1396648,675.2011173,688.8175047,40,FALSE,FALSE,FALSE,WY
00098d05dc32580dc5bff640242bfd6d439aaa52,aug,2018,cool,hold,Casper,675.9565217,734.8985507,731.3043478,40,FALSE,FALSE,FALSE,WY
0c66b3c257332a7615e55763a8a5add2f19a1aaa,aug,2018,cool,auto,Casper,715.3888889,723.3333333,723.2074074,10,FALSE,FALSE,FALSE,WY
0c66b3c257332a7615e55763a8a5add2f19a1aaa,aug,2018,cool,hold,Casper,726.7944444,729.8888889,729.8888889,10,FALSE,FALSE,FALSE,WY
1106923a29a547265ce04105011ffbc681bff796,aug,2018,cool,hold,Cheyenne,690.8111111,720,720,5,FALSE,FALSE,FALSE,WY
120fb1335b23613f696e612433d9fc4a8b87edfa,aug,2018,cool,auto,Pine Haven,795.375,790,770,5,FALSE,FALSE,FALSE,WY
16913980a67e1faa9fb0fe491f8d36b4477f965a,aug,2018,cool,hold,Cheyenne,705.3972603,740,740,10,FALSE,FALSE,FALSE,WY
1af93c740d9d394407a734476ba8bcaf41c2f2dd,aug,2018,cool,auto,Casper,702.5679513,796.5801217,786.9249493,30,TRUE,FALSE,FALSE,WY
1d00854c03d26e989b137715f96f49c087b12e6b,aug,2018,heat,hold,Casper,672.6724616,650,610,0,FALSE,FALSE,FALSE,WY
2cc2736dfecd12ede0f334d504dacc109edfa726,aug,2018,auto,auto,Laramie,701.7058824,700.1372549,670,10,FALSE,FALSE,FALSE,WY
31af9764717cc87207aca52dabacb0bb1e2b8b95,aug,2018,cool,hold,Gillette,721.5416667,701.5416667,699.375,35,FALSE,FALSE,FALSE,WY
336df4fa2ebfb1b7a1bc23dd117037a5955effa8,aug,2018,heat,auto,Evanston,720.9237013,702.4924242,675.3847403,0,FALSE,FALSE,FALSE,WY
336df4fa2ebfb1b7a1bc23dd117037a5955effa8,aug,2018,heat,hold,Evanston,713.6482165,668.2927429,664.2164822,0,FALSE,FALSE,FALSE,WY
338d0307f8579900d1f54af0c7475fd0e3a6af35,aug,2018,cool,hold,Green River,731.8125,723,723,0,FALSE,FALSE,FALSE,WY
44788b127929a7bbc4a79d2b17a215fd5460cdc1,aug,2018,cool,auto,Cheyenne,768.5641026,790,780,15,FALSE,FALSE,FALSE,WY
44788b127929a7bbc4a79d2b17a215fd5460cdc1,aug,2018,cool,hold,Cheyenne,759.3125,780,780,15,FALSE,FALSE,FALSE,WY
4698711909dcaeba4a60bdebf8e6b23a8f77e0d1,aug,2018,cool,hold,Sheridan,686.6551724,703.4896552,703.4413793,5,FALSE,FALSE,FALSE,WY
4698711909dcaeba4a60bdebf8e6b23a8f77e0d1,aug,2018,heat,hold,Sheridan,695.8103448,703.1034483,703.1034483,5,FALSE,FALSE,FALSE,WY
5c3385a5b08903ef32083aacfc000fe752b78fdc,aug,2018,cool,hold,Gillette,702.6300227,710,710,10,FALSE,FALSE,FALSE,WY
5ec6580adf42b467f21b502112c59efb3530f1cc,aug,2018,cool,auto,Cheyenne,730.9714286,740,680,8,FALSE,FALSE,FALSE,WY
5ec6580adf42b467f21b502112c59efb3530f1cc,aug,2018,cool,hold,Cheyenne,735.55,740,680,8,FALSE,FALSE,FALSE,WY
72df1b91adcdf06d62e1f0be577ab3e301560c29,aug,2018,cool,hold,Casper,719.3333333,750,682.3333333,5,FALSE,FALSE,FALSE,WY
74345f495365ac5a65c267f410df97fac944a148,aug,2018,cool,auto,Casper,746.8611111,820,640,0,FALSE,FALSE,FALSE,WY
74345f495365ac5a65c267f410df97fac944a148,aug,2018,cool,hold,Casper,681,736.3333333,733.3333333,0,FALSE,FALSE,FALSE,WY
759b41e328c1a31c0c37d8ee8ac5f45fdd644a17,aug,2018,cool,auto,Casper,758.875,820,620,0,FALSE,FALSE,FALSE,WY
845844d0ce166784be286e3eb5d0189cababa2ff,aug,2018,cool,auto,Cheyenne,711.8,730.3,727.9,9,FALSE,FALSE,FALSE,WY
8d5e560068447e6cd095d1a35c4435a1fbf49342,aug,2018,auto,auto,Mills,731.2154788,761.2126949,700.0061247,5,FALSE,FALSE,FALSE,WY
8d5e560068447e6cd095d1a35c4435a1fbf49342,aug,2018,auto,hold,Mills,727.3319559,750.0385675,700,5,FALSE,FALSE,FALSE,WY
9702c844ff5c002bad15c001c0c0c6890fe63fad,aug,2018,auto,hold,Sundance,722.8461538,780,720,5,FALSE,FALSE,FALSE,WY
9702c844ff5c002bad15c001c0c0c6890fe63fad,aug,2018,cool,hold,Sundance,727.0987124,735.8412017,735.8412017,5,FALSE,FALSE,FALSE,WY
9d6a98350302417c9b2f10ae3c235d52a3bf7097,aug,2018,auto,auto,Sheridan,680.125,729.9375,679.25,0,FALSE,FALSE,FALSE,WY
9d6a98350302417c9b2f10ae3c235d52a3bf7097,aug,2018,auto,hold,Sheridan,712.5625,740,650,0,FALSE,FALSE,FALSE,WY
9dad86d4f2bedcb59aa71c38c6812466cb5395bc,aug,2018,cool,auto,Worland,717.8571429,780,780,5,FALSE,FALSE,FALSE,WY
