Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
0ddcca6e74610999ee10239e72330c797274efa8,aug,2017,auto,auto,South Burlington,742.5555556,754.4444444,631.6666667,5,FALSE,FALSE,FALSE,VT
0e51eab7b259c251d7b77f7174b1bee53fb83ff3,aug,2017,heat,auto,westfield,743.8113208,780.2264151,649.1415094,55,FALSE,FALSE,FALSE,VT
1cc2b77c1f9dd8971c8050cb5604220405ec8404,aug,2017,auto,hold,Colchester,708.2943674,708.3679592,650.0266063,0,TRUE,FALSE,FALSE,VT
202b20f2fdcb124df820af1fd71955548fab26ff,aug,2017,cool,hold,South Burlington,714.122807,716.1538462,716.1538462,0,TRUE,FALSE,FALSE,VT
27f0ecb02e0966f44199b02555ae4662c9cbf6d2,aug,2017,heat,hold,Essex,682,754,640,50,FALSE,FALSE,FALSE,VT
344369e2fd7df48b10e8a25dd6542b84da7ed31f,aug,2017,heat,hold,Derby,753,650,640,37,FALSE,FALSE,FALSE,VT
565a5cce380c9cee82988a001ad0dd53b9e83a80,aug,2017,heat,hold,Waterbury,658.6666667,680,680,90,FALSE,FALSE,FALSE,VT
592b3c9820fbb47566c0f6a1902dd081d8c65cb2,aug,2017,cool,hold,Williston,690.6813187,694.1813187,694.2307692,20,FALSE,FALSE,FALSE,VT
6f76dee396823efaa4928dd76539ab3f46489ee6,aug,2017,heat,auto,Bethel,749.7446505,660,660,0,FALSE,FALSE,FALSE,VT
773b38eea7dbac1116b1e74a3f3765336e67361f,aug,2017,heat,auto,Barre,732.1521127,799.7605634,640.2394366,40,FALSE,FALSE,FALSE,VT
8de572f3c0cd0e9fbadaff3165dc844a1ef72f5a,aug,2017,cool,hold,South Burlington,762.0833333,835,790,0,FALSE,FALSE,FALSE,VT
92a7755d85f209ef9778cefd008c94c23f3a4370,aug,2017,cool,auto,South Burlington,755.2539683,761.0634921,779.2063492,10,FALSE,FALSE,FALSE,VT
92a7755d85f209ef9778cefd008c94c23f3a4370,aug,2017,cool,hold,South Burlington,764.3133333,793.7933333,771.9433333,10,FALSE,FALSE,FALSE,VT
a1a9fe0e9032274670b0ee43b67a76d3ed18cda5,aug,2017,auto,auto,South Burlington,712.9444444,735.5,611.8333333,5,FALSE,FALSE,FALSE,VT
b1e5ee0e5f54079b59e15528166e6b515e6c597c,aug,2017,cool,auto,Richmond,736.1506494,761.925974,717.7779221,50,FALSE,FALSE,FALSE,VT
b1e5ee0e5f54079b59e15528166e6b515e6c597c,aug,2017,cool,hold,Richmond,740.9599271,765.3588342,765.3588342,50,FALSE,FALSE,FALSE,VT
b8499dce4ad0e8b7441e7f16bed32acb435d233c,aug,2017,heat,auto,Bethel,762.2352269,690,670,0,FALSE,FALSE,FALSE,VT
bac0305837ab995c66aad34153c932023f31d93d,aug,2017,heat,auto,Proctor,694.3623714,650,620,100,FALSE,FALSE,FALSE,VT
dbfc0699e02fe09382f1b785e1cf2f0fd3662875,aug,2017,heat,hold,Westford,645.6,660,660,0,FALSE,FALSE,FALSE,VT
dff152b834051b8c400a572af119b26eb79c03c6,aug,2017,heat,auto,Shrewsbury,697.6725664,700.2477876,699.9646018,120,FALSE,FALSE,FALSE,VT
f8be51699465a30909d988ecfea0c8d244103c4f,aug,2017,auto,auto,Bristol,783.4444444,775,725,10,TRUE,FALSE,TRUE,VT
028cb525d267c3428a3b3c872643302a06d19401,aug,2018,heat,hold,Thetford,724.3333333,728.7261905,718.3928571,120,FALSE,FALSE,FALSE,VT
05baf6c0241b635d98e2d73b929c8e0f81a0e025,aug,2018,heat,hold,Hartland,701.2985205,650,620,0,FALSE,FALSE,FALSE,VT
0ddcca6e74610999ee10239e72330c797274efa8,aug,2018,auto,auto,South Burlington,744.9430199,741.965812,653.7037037,5,FALSE,FALSE,FALSE,VT
0ddcca6e74610999ee10239e72330c797274efa8,aug,2018,auto,hold,South Burlington,747.2176871,742.9183673,686.3061224,5,FALSE,FALSE,FALSE,VT
1cc2b77c1f9dd8971c8050cb5604220405ec8404,aug,2018,cool,hold,Colchester,720.9415904,720,720,0,TRUE,FALSE,FALSE,VT
202b20f2fdcb124df820af1fd71955548fab26ff,aug,2018,cool,hold,South Burlington,739.2121212,693.2929293,693.2686869,0,TRUE,FALSE,FALSE,VT
51e33fc01a3f8c3a3b2d7e60c49dfe4593119b0d,aug,2018,cool,auto,Williston,717.3804348,720,719.9673913,20,FALSE,FALSE,FALSE,VT
51e33fc01a3f8c3a3b2d7e60c49dfe4593119b0d,aug,2018,cool,hold,Williston,721.6581197,720,719.974359,20,FALSE,FALSE,FALSE,VT
5f048ceb99823f9ac82c2c9b8e2c13e85b9ac36f,aug,2018,auto,auto,Essex,716.2237609,716.8002915,650,7,FALSE,FALSE,FALSE,VT
5f048ceb99823f9ac82c2c9b8e2c13e85b9ac36f,aug,2018,auto,hold,Essex,717.5714286,720,650,7,FALSE,FALSE,FALSE,VT
662953f85593ffcb52ca9d8569604ec908481b51,aug,2018,cool,hold,South Burlington,691.3578332,692.0755226,692.0755226,0,FALSE,FALSE,FALSE,VT
6f61787f517726a2f49e4b8fc65b4eda0ae311a2,aug,2018,auto,auto,Colchester,753.5,759,750,0,FALSE,FALSE,FALSE,VT
6f61787f517726a2f49e4b8fc65b4eda0ae311a2,aug,2018,auto,hold,Colchester,754,755,725,0,FALSE,FALSE,FALSE,VT
6f61787f517726a2f49e4b8fc65b4eda0ae311a2,aug,2018,cool,auto,Colchester,755.8294141,766.8397768,766.8381825,0,FALSE,FALSE,FALSE,VT
6f61787f517726a2f49e4b8fc65b4eda0ae311a2,aug,2018,cool,hold,Colchester,737.21875,706.78125,681.28125,0,FALSE,FALSE,FALSE,VT
7469766cdb5151597c2241005da35fa650ad2540,aug,2018,cool,hold,Chittenden,744.5,720,720,47,FALSE,FALSE,FALSE,VT
76b12ae9924097aa336534433c0e9b7d53d46e4f,aug,2018,cool,auto,Woodford,684.6666667,663.3333333,652.6666667,10,FALSE,FALSE,TRUE,VT
7cf01f9297d88d3d00700bf97cf8051cd99241f8,aug,2018,cool,auto,Woodford,710.2777778,695.6111111,692.2777778,10,FALSE,FALSE,TRUE,VT
847f79dee1f14d8aba481345bbd8fa0dd0632e6b,aug,2018,heat,hold,Wilmington,724.5,669.9888889,656.5555556,10,FALSE,FALSE,FALSE,VT
92a7755d85f209ef9778cefd008c94c23f3a4370,aug,2018,cool,auto,South Burlington,770.7272727,774.5454545,774.5454545,10,FALSE,FALSE,FALSE,VT
92a7755d85f209ef9778cefd008c94c23f3a4370,aug,2018,cool,hold,South Burlington,768.4007092,771.8120567,771.8120567,10,FALSE,FALSE,FALSE,VT
976d2b5f6b178a1eb7af02790f9ca6a1caa18feb,aug,2018,auto,auto,Essex,719.2951528,720,660,7,FALSE,FALSE,FALSE,VT
a1a9fe0e9032274670b0ee43b67a76d3ed18cda5,aug,2018,auto,auto,South Burlington,741.8062678,740.2393162,670,5,FALSE,FALSE,FALSE,VT
a1a9fe0e9032274670b0ee43b67a76d3ed18cda5,aug,2018,auto,hold,South Burlington,742.8203125,740,661.484375,5,FALSE,FALSE,FALSE,VT
b1e5ee0e5f54079b59e15528166e6b515e6c597c,aug,2018,cool,auto,Richmond,745.0659449,744.9153543,733.5915354,50,FALSE,FALSE,FALSE,VT
b1e5ee0e5f54079b59e15528166e6b515e6c597c,aug,2018,cool,hold,Richmond,744.60199,739.1044776,739.1044776,50,FALSE,FALSE,FALSE,VT
bac0305837ab995c66aad34153c932023f31d93d,aug,2018,heat,hold,Proctor,712.1144351,650,610,100,FALSE,FALSE,FALSE,VT
bbe5199cf833df39722e4f7e78091f2d5b945fd5,aug,2018,cool,hold,Williston,776.2727273,730,730,17,FALSE,FALSE,FALSE,VT
d58be700034341c053836c3763723e9a90b90ed2,aug,2018,cool,hold,Essex Junction,717.4519793,718.4822719,718.4815835,55,FALSE,FALSE,FALSE,VT
dff152b834051b8c400a572af119b26eb79c03c6,aug,2018,heat,hold,Shrewsbury,724.6056911,708.5731707,708.3861789,120,FALSE,FALSE,FALSE,VT
e44893029fdab02205cf581b038d85c7d63535cc,aug,2018,heat,hold,wilmington,706.4147157,674.5819398,654.2474916,10,FALSE,FALSE,FALSE,VT
e9042a7ed72dc1ec47946a7b3e214edd1d26090f,aug,2018,heat,hold,Newfane,778.86875,650,630,50,FALSE,FALSE,FALSE,VT
f8be51699465a30909d988ecfea0c8d244103c4f,aug,2018,auto,auto,Bristol,796.0833333,781.25,633.0833333,10,TRUE,FALSE,TRUE,VT
fb5f7cfad04c7e8e661e103399b09700809a96fb,aug,2018,cool,hold,Woodstock,685.82166,685.168158,685.1468683,20,FALSE,FALSE,FALSE,VT
01c446be52d4fb124669d03281e2a8d07a18ef8f,aug,2019,heat,hold,Milton,753.0555556,650,620,0,FALSE,FALSE,FALSE,VT
021f34fc89980727ffbfaa2541ad5dcc847ff46f,aug,2019,cool,auto,Colchester,750.5316456,754.5471167,752.5035162,9,TRUE,FALSE,FALSE,VT
021f34fc89980727ffbfaa2541ad5dcc847ff46f,aug,2019,cool,hold,Colchester,743.2666667,755.7407407,755.7407407,9,TRUE,FALSE,FALSE,VT
08e5ea6a99f568b84b88969934ce6fd54f4a8359,aug,2019,heat,hold,Bethel,733.1754386,650,630,0,FALSE,FALSE,FALSE,VT
08e9d7365bb8f03903827359fb15dc779f0d72c8,aug,2019,heat,hold,Stowe,736.1423221,650.0018727,619.9662921,15,FALSE,FALSE,FALSE,VT
0e51eab7b259c251d7b77f7174b1bee53fb83ff3,aug,2019,heat,auto,westfield,699.4375,700,650,55,FALSE,FALSE,FALSE,VT
1ca3b950e95b5c6a276165eff5b341271c21f12d,aug,2019,heat,hold,Williston North,719.5107143,650,620,30,TRUE,FALSE,FALSE,VT
1cc2b77c1f9dd8971c8050cb5604220405ec8404,aug,2019,cool,hold,Colchester,697.0368168,697.6845086,697.6845086,0,TRUE,FALSE,FALSE,VT
202b20f2fdcb124df820af1fd71955548fab26ff,aug,2019,cool,hold,South Burlington,749.3512021,751.7933723,751.7933723,0,TRUE,FALSE,FALSE,VT
344369e2fd7df48b10e8a25dd6542b84da7ed31f,aug,2019,heat,auto,Derby,755,700,625,37,FALSE,FALSE,FALSE,VT
5d200eb20a3ccfc13067e991346f27689232ec6a,aug,2019,cool,auto,Colchester,766.2103175,800,650,5,FALSE,FALSE,FALSE,VT
5d200eb20a3ccfc13067e991346f27689232ec6a,aug,2019,cool,hold,Colchester,754.5113122,753.6199095,690.8597285,5,FALSE,FALSE,FALSE,VT
5f048ceb99823f9ac82c2c9b8e2c13e85b9ac36f,aug,2019,auto,auto,Essex,696.0497238,700,620,7,FALSE,FALSE,FALSE,VT
5f048ceb99823f9ac82c2c9b8e2c13e85b9ac36f,aug,2019,cool,auto,Essex,692.0966899,700,620,7,FALSE,FALSE,FALSE,VT
662953f85593ffcb52ca9d8569604ec908481b51,aug,2019,cool,auto,South Burlington,678.3391768,680.9984756,680.9984756,0,FALSE,FALSE,FALSE,VT
662953f85593ffcb52ca9d8569604ec908481b51,aug,2019,cool,hold,South Burlington,672.3514613,679.8253792,679.8253792,0,FALSE,FALSE,FALSE,VT
