Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
07232c051ae191506a33f7b2cf57703c45edc81a,aug,2017,cool,hold,Little Rock,715.917359,714.6112812,714.6038478,45,FALSE,FALSE,FALSE,AR
08fe5124a59a024f93eccf6aaec19997eb295483,aug,2017,cool,auto,Greenland,760.8132231,764.6760331,741.3206612,10,FALSE,FALSE,FALSE,AR
08fe5124a59a024f93eccf6aaec19997eb295483,aug,2017,cool,hold,Greenland,758.3661017,768.1483051,768.1483051,10,FALSE,FALSE,FALSE,AR
09d3f117f9f00618d1e0a7f403505c4ee30080b6,aug,2017,cool,auto,Hamburg,755.3950617,759.9259259,640.2222222,30,FALSE,FALSE,FALSE,AR
09d3f117f9f00618d1e0a7f403505c4ee30080b6,aug,2017,cool,hold,Hamburg,736.047619,730,730,30,FALSE,FALSE,FALSE,AR
0ad9cbef4af953329d5edf8d46865b222fd406b3,aug,2017,cool,auto,Hensley,726.6666667,727.4666667,675.0333333,20,TRUE,FALSE,TRUE,AR
0beb87cb6832a274232d118a81cff2e5bac248ee,aug,2017,auto,hold,Little Rock,762.0144928,760,700,25,FALSE,FALSE,FALSE,AR
0cc091f4f1fd464e50d9445540e3b069164966af,aug,2017,cool,auto,Searcy,800.9410163,827.3865699,780.2009982,15,TRUE,FALSE,TRUE,AR
0cc091f4f1fd464e50d9445540e3b069164966af,aug,2017,cool,hold,Searcy,789.6538462,805.5903846,782.6211538,15,TRUE,FALSE,TRUE,AR
0d48ed37f8f3313a241ec77a24422aef147a9f8f,aug,2017,auto,hold,Little Rock,728,709,699.5,0,FALSE,FALSE,FALSE,AR
0d48ed37f8f3313a241ec77a24422aef147a9f8f,aug,2017,cool,hold,Little Rock,708.76,707.6,707.6,0,FALSE,FALSE,FALSE,AR
0e499d37214110cdde94146ebfe557b16c964379,aug,2017,cool,auto,Alexander,725.4574468,724.5460993,691.9397163,0,FALSE,FALSE,TRUE,AR
0e499d37214110cdde94146ebfe557b16c964379,aug,2017,cool,hold,Alexander,727.3736952,726.7202505,726.6263048,0,FALSE,FALSE,TRUE,AR
0e5b1fdaf35900e7726ae2eaf46c108b97340010,aug,2017,auto,auto,Jacksonville,750.4179104,750.0298507,679.7313433,55,TRUE,FALSE,FALSE,AR
0eb78420bdeb6a36bba228571dfa19e5783ebc0f,aug,2017,cool,hold,Little Rock,749.3595361,749.1842784,747.5966495,90,FALSE,FALSE,FALSE,AR
108f863deac50790f4f89a1df55aede0fe3d5d5b,aug,2017,auto,auto,Conway aR,730.1509434,732.2075472,623.2075472,20,FALSE,FALSE,FALSE,AR
108f863deac50790f4f89a1df55aede0fe3d5d5b,aug,2017,auto,hold,Conway aR,718.3636364,731.4710744,648.1157025,20,FALSE,FALSE,FALSE,AR
10f228ac41f9efc8bc725e0b7d270d8dd410459e,aug,2017,cool,auto,Little Rock,732.4404762,735.922619,738.2380952,0,FALSE,FALSE,FALSE,AR
10f228ac41f9efc8bc725e0b7d270d8dd410459e,aug,2017,cool,hold,Little Rock,735.5407725,745.5894134,743.5007153,0,FALSE,FALSE,FALSE,AR
