Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
010fc940dbb77c83300b1029847d933c3ed6f4c7,aug,2017,cool,hold,Dayton,722.9637953,712.0961298,712.0961298,35,FALSE,FALSE,FALSE,NV
03554eff92f6007aaa1908c40bb7d336d628465b,aug,2017,cool,hold,Henderson,781.34375,780,780,0,TRUE,FALSE,FALSE,NV
03a2e818806b6c07f5d591f53829291834491613,aug,2017,cool,hold,Genoa,729.8518519,727.3703704,727.3703704,5,FALSE,FALSE,FALSE,NV
04944a3bcc6d35e801d6835cb3ade04d03ef8c95,aug,2017,cool,auto,Reno,676.3994413,674.6759777,673.7067039,0,FALSE,FALSE,FALSE,NV
04944a3bcc6d35e801d6835cb3ade04d03ef8c95,aug,2017,cool,hold,Reno,714.9217391,740,740,0,FALSE,FALSE,FALSE,NV
0507b1bb9804f35c5ba9c5d7da063498290db314,aug,2017,cool,auto,Las Vegas,765.1171171,760.8648649,706.3063063,20,TRUE,FALSE,FALSE,NV
0507b1bb9804f35c5ba9c5d7da063498290db314,aug,2017,cool,hold,Las Vegas,766.1964286,765.7321429,739.5625,20,TRUE,FALSE,FALSE,NV
05c14d5d3b0653290a0ba45ef89465af9671f53e,aug,2017,auto,auto,Fernley,668.2460938,671.3398438,619.7421875,10,FALSE,FALSE,FALSE,NV
05c14d5d3b0653290a0ba45ef89465af9671f53e,aug,2017,auto,hold,Fernley,665.5125628,661.4673367,611.4422111,10,FALSE,FALSE,FALSE,NV
05c14d5d3b0653290a0ba45ef89465af9671f53e,aug,2017,cool,auto,Fernley,693.0277778,695.5277778,690,10,FALSE,FALSE,FALSE,NV
07be8f8ee352115d18d6bd679896a5f7d352a087,aug,2017,cool,auto,Las Vegas,758.8043478,764.4130435,731.2173913,0,FALSE,FALSE,TRUE,NV
07be8f8ee352115d18d6bd679896a5f7d352a087,aug,2017,cool,hold,Las Vegas,745.1825464,749.1770658,749.1770658,0,FALSE,FALSE,TRUE,NV
0a07eb67eaf6bcbb974085ec3cf7d8893a192115,aug,2017,auto,hold,Las Vegas,711.1515152,742.5757576,678.1818182,15,FALSE,FALSE,FALSE,NV
0aaeb38a7adaa805164b3c80f741ece234111b57,aug,2017,auto,auto,Las Vegas,758.738437,760.2631579,649.3349282,0,FALSE,FALSE,FALSE,NV
0aaeb38a7adaa805164b3c80f741ece234111b57,aug,2017,auto,hold,Las Vegas,765.7369281,767.4787582,650,0,FALSE,FALSE,FALSE,NV
0b7e241dfca6a369f5308baab5cb91951df3d5af,aug,2017,auto,auto,North Las Vegas,770.9727848,770.8031646,699.4683544,15,FALSE,FALSE,FALSE,NV
0c8e8df348505fae67e4ee70fd7b4bbb6bb2236d,aug,2017,cool,hold,Las Vegas,716.8304843,715,670,10,FALSE,FALSE,FALSE,NV
0cafdf435d40f9b376afe9eb30c2c6098f2430a3,aug,2017,cool,auto,Mesquite,789.5342466,794.3424658,719.9726027,10,TRUE,FALSE,TRUE,NV
0cafdf435d40f9b376afe9eb30c2c6098f2430a3,aug,2017,cool,hold,Mesquite,810.3297872,829.9042553,719.8723404,10,TRUE,FALSE,TRUE,NV
0cf4dce5c4370983540d0ed19e9bc6f6759dfe18,aug,2017,cool,auto,Henderson,745.5172138,745.8438751,761.4251401,27,FALSE,FALSE,FALSE,NV
0cf4dce5c4370983540d0ed19e9bc6f6759dfe18,aug,2017,cool,hold,Henderson,759.6116339,762.384089,762.3781009,27,FALSE,FALSE,FALSE,NV
0da75384347872cd9de236a0840ac09fdb42a064,aug,2017,cool,auto,Las Vegas,809,836.5,671.5,10,FALSE,FALSE,FALSE,NV
0da75384347872cd9de236a0840ac09fdb42a064,aug,2017,cool,hold,Las Vegas,769.5929648,768.8944724,767.3668342,10,FALSE,FALSE,FALSE,NV
0dd3ca20e8c9849ffb377d9124d5f2323db1e270,aug,2017,cool,auto,North Las Vegas,787.8492063,797.2222222,650,15,FALSE,FALSE,FALSE,NV
0df5a6d9fdbd771e2a52fe5b079d23fc076da2c1,aug,2017,cool,auto,Las Vegas,736.8433735,736.373494,751.7951807,15,FALSE,FALSE,FALSE,NV
0df5a6d9fdbd771e2a52fe5b079d23fc076da2c1,aug,2017,cool,hold,Las Vegas,746.3066132,747.1442886,747.1442886,15,FALSE,FALSE,FALSE,NV
0f0ff099e5292d53d5547d0af95203b4015df5ee,aug,2017,auto,auto,Las Vegas,788.4615385,790,720,10,FALSE,FALSE,FALSE,NV
0f0ff099e5292d53d5547d0af95203b4015df5ee,aug,2017,auto,hold,Las Vegas,783.6985752,786.4657168,696.1798753,10,FALSE,FALSE,FALSE,NV
11aa801293eac2a1dfabf780b029d17d59457b20,aug,2017,cool,hold,Las Vegas,761.2,770.8882353,769.0588235,0,FALSE,FALSE,FALSE,NV
11e42950a28b6f33feae29043f27f0d6364b34ee,aug,2017,cool,auto,Las Vegas,721.8333333,725.8333333,770,27,FALSE,FALSE,FALSE,NV
