Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
0011fb83dfa5644ad133058b0540e2af72598827,aug,2017,cool,auto,Hanahan,772.1967213,799.8032787,779.9344262,10,TRUE,FALSE,TRUE,SC
0011fb83dfa5644ad133058b0540e2af72598827,aug,2017,cool,hold,Hanahan,769.5452882,784.0178408,780.357731,10,TRUE,FALSE,TRUE,SC
00f84a3c7f1096a53cbe252d757eadf37f79631a,aug,2017,cool,auto,Mount Pleasant,805.408812,829.9665365,640.0457334,0,FALSE,FALSE,TRUE,SC
00f84a3c7f1096a53cbe252d757eadf37f79631a,aug,2017,cool,hold,Mount Pleasant,749.521645,754.4632035,748.0779221,0,FALSE,FALSE,TRUE,SC
034f7acc5406d2acf9aefbf56054f175989922e5,aug,2017,cool,auto,Seneca,757,750.5,690,5,FALSE,FALSE,TRUE,SC
034f7acc5406d2acf9aefbf56054f175989922e5,aug,2017,cool,hold,Seneca,738.8383838,744.3535354,738.6868687,5,FALSE,FALSE,TRUE,SC
03bef4aae91c5ff7d053e64e8b9ecbb87b716259,aug,2017,cool,auto,Mount Pleasant,819.4301587,820,640,5,FALSE,FALSE,FALSE,SC
03bef4aae91c5ff7d053e64e8b9ecbb87b716259,aug,2017,cool,hold,Mount Pleasant,738.6777778,729.6,729.2888889,5,FALSE,FALSE,FALSE,SC
044b7bf990f4b3e898d8dd96c1a4a4dbfcc02a34,aug,2017,auto,auto,Charleston,736,730.5,680,6,FALSE,FALSE,FALSE,SC
044b7bf990f4b3e898d8dd96c1a4a4dbfcc02a34,aug,2017,auto,hold,Charleston,730.9722222,730.0972222,680,6,FALSE,FALSE,FALSE,SC
04e03135f1ece7f646e2553fa92b2979ab79c7d3,aug,2017,auto,auto,Fort Mill,730.9653179,736.7109827,675.5260116,0,FALSE,FALSE,TRUE,SC
04e03135f1ece7f646e2553fa92b2979ab79c7d3,aug,2017,auto,hold,Fort Mill,746.9292237,797.2260274,712.3447489,0,FALSE,FALSE,TRUE,SC
05b8f51ea477a5942e3c974f5083aa5f7499b8ec,aug,2017,cool,auto,Clover,769.9267516,769.9426752,637.3503185,15,FALSE,FALSE,FALSE,SC
05b8f51ea477a5942e3c974f5083aa5f7499b8ec,aug,2017,cool,hold,Clover,751.5252525,741.7020202,738.9545455,15,FALSE,FALSE,FALSE,SC
05cc0b66531e7e3766970dda03f2d887af548f44,aug,2017,cool,auto,Summerville,746.2171123,745.7818182,746.628877,6,FALSE,FALSE,FALSE,SC
05cc0b66531e7e3766970dda03f2d887af548f44,aug,2017,cool,hold,Summerville,742.6803279,740,740,6,FALSE,FALSE,FALSE,SC
0601008aa7e1508fb54db46b8889ff0bf92557f9,aug,2017,auto,hold,Greer,741.5712121,740,640,16,FALSE,FALSE,FALSE,SC
0696db3386f335367a71b132ac7f5f9f235d1f33,aug,2017,cool,hold,Boiling Springs,761.1333333,758.0729167,754.6291667,15,FALSE,FALSE,FALSE,SC
06d4cf9079d88bba13ed19286d0516bb90130859,aug,2017,cool,auto,Fort Mill,708.7903226,710,720,0,FALSE,FALSE,FALSE,SC
06d4cf9079d88bba13ed19286d0516bb90130859,aug,2017,cool,hold,Fort Mill,717.3842606,717.7861055,717.7863938,0,FALSE,FALSE,FALSE,SC
08d12d0cf16344e12f1b66fce7239849ae123271,aug,2017,auto,hold,North Myrtle Beach,691.546875,692.421875,622.546875,0,TRUE,FALSE,TRUE,SC
0900226f31aaaba3b17a1d2d1232d446daeb7b2a,aug,2017,auto,auto,Rock Hill,743.0629371,752.2191142,680,5,TRUE,FALSE,TRUE,SC
0900226f31aaaba3b17a1d2d1232d446daeb7b2a,aug,2017,auto,hold,Rock Hill,747.0955056,750.2191011,680,5,TRUE,FALSE,TRUE,SC
0947e65155ed83e07f669f14d3d90809b7113d4a,aug,2017,auto,auto,Columbia,738.0503741,744.798005,659.8359102,20,FALSE,FALSE,FALSE,SC
0a0d5374c736b747ba2d38483251bf4a6b4a4f75,aug,2017,cool,auto,Murrells Inlet,739.5785208,740.3049645,746.3905775,25,TRUE,FALSE,TRUE,SC
0a0d5374c736b747ba2d38483251bf4a6b4a4f75,aug,2017,cool,hold,Murrells Inlet,729.2542662,731.9726962,731.9726962,25,TRUE,FALSE,TRUE,SC
0af16eb55f6caf775cd9b37afdaece6749dfa47b,aug,2017,cool,auto,Columbia,775.4964912,780,760,10,FALSE,FALSE,TRUE,SC
0af16eb55f6caf775cd9b37afdaece6749dfa47b,aug,2017,cool,hold,Columbia,765.9456815,765.6136977,765.6136977,10,FALSE,FALSE,TRUE,SC
0b82974ba7d5ae123f232c94ebdba067e5dd689b,aug,2017,cool,auto,Mauldin,709.0223881,708.858209,697.2835821,0,TRUE,FALSE,FALSE,SC
0b82974ba7d5ae123f232c94ebdba067e5dd689b,aug,2017,cool,hold,Mauldin,700.6702128,700.3829787,700.3510638,0,TRUE,FALSE,FALSE,SC
0c663c127d56bb22520d931648bff974b93d459a,aug,2017,cool,auto,Charleston,767.221519,767.0696203,775.4746835,10,FALSE,FALSE,TRUE,SC
0c663c127d56bb22520d931648bff974b93d459a,aug,2017,cool,hold,Charleston,770,776.2970822,776.2970822,10,FALSE,FALSE,TRUE,SC
0c897b047851ef4155eaa73c1f88989a2672171a,aug,2017,cool,auto,Simpsonville,760.2342342,760,710,5,TRUE,FALSE,TRUE,SC
0c897b047851ef4155eaa73c1f88989a2672171a,aug,2017,cool,hold,Simpsonville,774.4333333,774,774,5,TRUE,FALSE,TRUE,SC
0ce033a5254b9032f4060c81b15e9ba49a483fa2,aug,2017,cool,auto,Awendaw,741.3163265,737.7857143,716.255102,5,FALSE,FALSE,FALSE,SC
0dc1cbe8afc966c9c35f4e92d16d98919fc119ae,aug,2017,cool,auto,Orangeburg,729.5833333,736.625,706.6666667,30,TRUE,FALSE,TRUE,SC
0dc1cbe8afc966c9c35f4e92d16d98919fc119ae,aug,2017,cool,hold,Orangeburg,723.1666667,720,719.6666667,30,TRUE,FALSE,TRUE,SC
0e865e4fbeb04cdeaa4aa367b1a69314a75915e3,aug,2017,cool,hold,Springdale,722.25,711.55,699.1,25,TRUE,FALSE,TRUE,SC
0efb2ba6476bf56ce1144bb0c8fb3949f30323e0,aug,2017,cool,hold,Columbia,761.7777778,748.8654971,745.3684211,90,FALSE,FALSE,FALSE,SC
1066eb17a92ac6877692789777922f92256c7b32,aug,2017,cool,auto,Boiling Springs,736.7398737,735.1215162,744.7406169,0,TRUE,FALSE,TRUE,SC
1066eb17a92ac6877692789777922f92256c7b32,aug,2017,cool,hold,Boiling Springs,739.5343384,740.599665,740.599665,0,TRUE,FALSE,TRUE,SC
108c7fc41850a9e741a0ea4e4b3b23e8fd0d3b25,aug,2017,cool,auto,Summerville,758.3333333,754,747,10,FALSE,FALSE,FALSE,SC
108c7fc41850a9e741a0ea4e4b3b23e8fd0d3b25,aug,2017,cool,hold,Summerville,756.6788831,751.2251309,751.2251309,10,FALSE,FALSE,FALSE,SC
10ca2b189d426272bf4ddd518eb8d9675e322aac,aug,2017,auto,auto,Charleston,775.825,764.125,672.75,120,TRUE,FALSE,TRUE,SC
10ca2b189d426272bf4ddd518eb8d9675e322aac,aug,2017,auto,hold,Charleston,769.4622642,780,690,120,TRUE,FALSE,TRUE,SC
10ddd1bfb3b96f10d0b17fb65068df0fb4ef0d49,aug,2017,cool,hold,Tega Cay,722.7522936,718.3486239,718.3486239,0,FALSE,FALSE,FALSE,SC
