Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
0037b13de2c1ea596b8c97cc09d202a5e8ceeeae,aug,2017,cool,auto,Waverly,720.8931889,718.4404025,720.2972136,10,FALSE,FALSE,FALSE,IA
0037b13de2c1ea596b8c97cc09d202a5e8ceeeae,aug,2017,cool,hold,Waverly,724.4967914,735.8823529,735.8791444,10,FALSE,FALSE,FALSE,IA
04748c1d6262989d882b588289f9ea9f2ea31f34,aug,2017,cool,auto,Council Bluffs,724.5238095,720.8095238,641.1904762,60,FALSE,FALSE,FALSE,IA
04748c1d6262989d882b588289f9ea9f2ea31f34,aug,2017,cool,hold,Council Bluffs,733.8571429,720,720,60,FALSE,FALSE,FALSE,IA
09457d11bf174c8689162e31090972cdc42638e0,aug,2017,cool,hold,Council Bluffs,741.9487179,740,740,15,FALSE,FALSE,FALSE,IA
0dc204efd93b5f6ee2edd56cff7497a846d52141,aug,2017,cool,hold,Des Moines,733.75,698.5714286,698.5714286,45,FALSE,FALSE,TRUE,IA
115abc163f2cee34744f73c4ef4e706404e8d6ca,aug,2017,cool,hold,Holland,722.3829787,722.7659574,686.5957447,120,FALSE,FALSE,FALSE,IA
13b80b5c51a903ca01a1a41bef31298caa7040be,aug,2017,cool,auto,Des Moines,773.6610169,803.5254237,662.2372881,100,TRUE,FALSE,FALSE,IA
152e809ec88683fc8caf0cdb271953830295c212,aug,2017,heat,auto,Des Moines,725.8,740,740,70,FALSE,FALSE,FALSE,IA
152e809ec88683fc8caf0cdb271953830295c212,aug,2017,heat,hold,Des Moines,703.8571429,738.8571429,722.8571429,70,FALSE,FALSE,FALSE,IA
15570377c8ec7729829ad9d26b4b89b0ee77a4c2,aug,2017,auto,auto,West Des Moines,743,740.6666667,690.6666667,0,FALSE,FALSE,FALSE,IA
15570377c8ec7729829ad9d26b4b89b0ee77a4c2,aug,2017,auto,hold,West Des Moines,726.2857143,720.4285714,670.4285714,0,FALSE,FALSE,FALSE,IA
15570377c8ec7729829ad9d26b4b89b0ee77a4c2,aug,2017,cool,auto,West Des Moines,734.3518519,730.1111111,749.7222222,0,FALSE,FALSE,FALSE,IA
15570377c8ec7729829ad9d26b4b89b0ee77a4c2,aug,2017,cool,hold,West Des Moines,739.5882353,731,728.4705882,0,FALSE,FALSE,FALSE,IA
1744b07907c10747d44660ab6840ef71dff58c9f,aug,2017,cool,auto,Clinton,753.362566,760.6122615,757.3426715,47,FALSE,FALSE,FALSE,IA
1744b07907c10747d44660ab6840ef71dff58c9f,aug,2017,cool,hold,Clinton,777.7539568,803.2431655,779.7640288,47,FALSE,FALSE,FALSE,IA
1876018ce9951e0e7f958fb67264a635d640df80,aug,2017,cool,hold,Palo,763.6666667,745.9791667,744.375,10,FALSE,FALSE,FALSE,IA
1a5973a31c082bb32da97cd3337482c3299801e0,aug,2017,cool,hold,Johnston,777.125,730.4583333,728.8333333,15,FALSE,FALSE,FALSE,IA
1a7366c485176aeabdfb2a4d839122d2f475decf,aug,2017,auto,auto,Iowa City,748.5641026,766.1111111,716.1111111,20,FALSE,FALSE,FALSE,IA
1a7366c485176aeabdfb2a4d839122d2f475decf,aug,2017,auto,hold,Iowa City,762.4046823,769.3076923,719.3076923,20,FALSE,FALSE,FALSE,IA
1a7366c485176aeabdfb2a4d839122d2f475decf,aug,2017,cool,auto,Iowa City,762.8227848,770.079977,742.3049482,20,FALSE,FALSE,FALSE,IA
1a7366c485176aeabdfb2a4d839122d2f475decf,aug,2017,cool,hold,Iowa City,757.6052311,766.2858881,756.1727494,20,FALSE,FALSE,FALSE,IA
1a7366c485176aeabdfb2a4d839122d2f475decf,aug,2017,heat,auto,Iowa City,742.7142857,748.8571429,748.8571429,20,FALSE,FALSE,FALSE,IA
1a7366c485176aeabdfb2a4d839122d2f475decf,aug,2017,heat,hold,Iowa City,754.5416667,742.2797619,741.7857143,20,FALSE,FALSE,FALSE,IA
1aaf7e53ad637b5cb0738eb355b9d9cbc860de75,aug,2017,cool,auto,West Des Moines,729.0682095,735.4677223,743.8233861,17,FALSE,FALSE,FALSE,IA
1aaf7e53ad637b5cb0738eb355b9d9cbc860de75,aug,2017,cool,hold,West Des Moines,730.176219,739.9957228,740.0132592,17,FALSE,FALSE,FALSE,IA
1bd5122055dc2418f824032d6df5ba30aad297d4,aug,2017,cool,auto,Davenport,717.547619,715.1428571,670,0,FALSE,FALSE,FALSE,IA
1c0d81369f5845aa26948cba927ff5532a1729ac,aug,2017,auto,hold,Marion,770.25,750,680,10,FALSE,FALSE,FALSE,IA
1db57186792c8cea193f7b9e85e8d9a104e48535,aug,2017,cool,auto,Johnston,760.1111111,760,660,20,FALSE,FALSE,FALSE,IA
1e208fe152187d3dbcc64a96014b0197bc849d43,aug,2017,auto,auto,Davenport,712.8222222,711.9666667,652.7777778,45,FALSE,FALSE,FALSE,IA
1e208fe152187d3dbcc64a96014b0197bc849d43,aug,2017,auto,hold,Davenport,707.7939815,703.1875,651.2974537,45,FALSE,FALSE,FALSE,IA
1e208fe152187d3dbcc64a96014b0197bc849d43,aug,2017,cool,auto,Davenport,701.4074074,700,660,45,FALSE,FALSE,FALSE,IA
1e208fe152187d3dbcc64a96014b0197bc849d43,aug,2017,cool,hold,Davenport,776.5,706,661,45,FALSE,FALSE,FALSE,IA
250a6965fdf20d85b53f5118375246e3a94b5d6f,aug,2017,cool,auto,Sioux Center,721.2422907,755.0660793,680,0,FALSE,FALSE,FALSE,IA
26b45fcaaee7492f10594554eec10798afc5fb1f,aug,2017,cool,auto,Mechanicsville,716.2051282,710,660,15,FALSE,FALSE,FALSE,IA
26b624f57bdccbfbd59f53bdfae535c90f4d6aae,aug,2017,cool,hold,Marion,713.0480769,750.5769231,750.0961538,5,FALSE,FALSE,FALSE,IA
2bab88991e9202d1924b9020aabc4468d5ff8e50,aug,2017,cool,hold,Ankeny,733.6076923,739.6201923,739.6201923,5,FALSE,FALSE,TRUE,IA
2ec843b91dda291a88f6f1f3ba396e8ce5554f11,aug,2017,cool,auto,Nevada,721.3333333,715.3333333,685.1666667,45,TRUE,FALSE,FALSE,IA
2ec843b91dda291a88f6f1f3ba396e8ce5554f11,aug,2017,cool,hold,Nevada,713.6962025,708.556962,699.6455696,45,TRUE,FALSE,FALSE,IA
340eed7d6fe24222b37f77710f5a3f3b5cb34707,aug,2017,auto,hold,Council Bluffs,765.5454545,765,675,117,FALSE,FALSE,FALSE,IA
353ba9e9c734c9043ebb1e660094eeda694b3471,aug,2017,cool,auto,Ankeny,715.2941176,700,700,15,FALSE,FALSE,FALSE,IA
353ba9e9c734c9043ebb1e660094eeda694b3471,aug,2017,cool,hold,Ankeny,706.5322581,702.8602151,702.6236559,15,FALSE,FALSE,FALSE,IA
37d0cfce648fe760dd3ada0ca7f4d20ea5ee30fd,aug,2017,cool,hold,Cedar Rapids,742.6646884,742.1364985,720,15,FALSE,FALSE,FALSE,IA
3937c499628e9d9fc40cc6fb69b8f2bc576f57c0,aug,2017,cool,hold,Riverdale,726.5764778,765.2245582,765.2245582,60,FALSE,FALSE,FALSE,IA
3c03b229d615f9a0112bb5cae8c88d906a1b5ec0,aug,2017,cool,auto,Lone Tree,703.8128864,708.2554507,698.6365116,5,TRUE,FALSE,TRUE,IA
3c03b229d615f9a0112bb5cae8c88d906a1b5ec0,aug,2017,cool,hold,Lone Tree,677.8297872,680,680,5,TRUE,FALSE,TRUE,IA
3cda433b46157ff81f30ef99cc5ca29d5a40d4f6,aug,2017,cool,auto,West Des Moines,730.2735849,731.1509434,640.9245283,20,FALSE,FALSE,FALSE,IA
3cda433b46157ff81f30ef99cc5ca29d5a40d4f6,aug,2017,cool,hold,West Des Moines,720.5217391,720.2934783,719.8043478,20,FALSE,FALSE,FALSE,IA
3f968fefc702e3f14565b0d49ef25f5abed49826,aug,2017,cool,hold,Iowa Falls,696.38,705,705,65,FALSE,FALSE,FALSE,IA
427631de3c6b66a34d2a13d696b3f6bc662d1c61,aug,2017,cool,auto,Johnston,726.0087719,780,640,30,FALSE,FALSE,FALSE,IA
47933e04869949febdcd50ec909451cc95d71f73,aug,2017,cool,hold,Ames,699.951277,757.7701375,757.7689587,0,FALSE,FALSE,FALSE,IA
47eeaa9328040c0ff55e771634967c3050ae721e,aug,2017,cool,hold,Des Moines,724.2222222,740,700,105,TRUE,FALSE,FALSE,IA
49968defe418b09ff96a4a50e5100ff5e44c5280,aug,2017,cool,auto,Ankeny,738.8541667,750,670,0,FALSE,FALSE,FALSE,IA
49968defe418b09ff96a4a50e5100ff5e44c5280,aug,2017,cool,hold,Ankeny,743.5384615,749.9807692,749.9230769,0,FALSE,FALSE,FALSE,IA
4a73eccebe8f772e21a33aa5de267a83a9835774,aug,2017,cool,hold,Iowa City,718.7218045,707.7518797,707.6390977,5,FALSE,FALSE,FALSE,IA
4af6b3e425a71bb364524930170f4d1769176537,aug,2017,cool,hold,Urbandale,746.6662971,751.5365854,751.4745011,20,FALSE,FALSE,FALSE,IA
4d08b45d5582c85ef324fc98c0b344f20fb761a5,aug,2017,auto,hold,Marion,735.817757,730.0046729,680,5,FALSE,FALSE,FALSE,IA
4dfb0bbcd82aea8702fff61cdf4357413ebdc779,aug,2017,cool,auto,Des Moines,725.7,770,660,90,TRUE,FALSE,FALSE,IA
4dfb0bbcd82aea8702fff61cdf4357413ebdc779,aug,2017,cool,hold,Des Moines,733.6309524,764.4761905,684.8571429,90,TRUE,FALSE,FALSE,IA
4eedcf6d8b557f4c43493383aa9fa65bb5319d9a,aug,2017,cool,hold,Glenwood,732.3342977,740.2446159,739.76117,10,FALSE,FALSE,TRUE,IA
53551c95d58b1c170d7fc51fea277a9ce568252b,aug,2017,cool,hold,Iowa city,749.7777778,753.5555556,741.1111111,40,TRUE,FALSE,FALSE,IA
53b8faf22f468a1479ceba4b8d1fb62085677776,aug,2017,cool,auto,Keokuk,735.8402019,751.4793944,704.432296,87,FALSE,FALSE,FALSE,IA
53b8faf22f468a1479ceba4b8d1fb62085677776,aug,2017,cool,hold,Keokuk,723.6115108,719.4316547,719.4820144,87,FALSE,FALSE,FALSE,IA
55335177a4a20bc14a307723e89a38566cbafeeb,aug,2017,auto,hold,Ankeny,754.3822666,754.0223136,695.864357,10,FALSE,FALSE,FALSE,IA
58f538614d43cfddb8a7085857eb187f89aa36f9,aug,2017,cool,auto,West Des Moines,716.4199873,719.3747628,730,46,FALSE,FALSE,FALSE,IA
5d1a709ab71975d1c29b634ace152baf145c9f4d,aug,2017,cool,auto,Cedar Rapids,737.0478261,752.6608696,668.0956522,15,FALSE,FALSE,FALSE,IA
5dccdfb3af7d2ac876445cf8e2d0d74db405353a,aug,2017,auto,auto,Coralville,759.2089552,760.1343284,640,25,FALSE,FALSE,FALSE,IA
5dccdfb3af7d2ac876445cf8e2d0d74db405353a,aug,2017,auto,hold,Coralville,750.0552764,766.5728643,685.0201005,25,FALSE,FALSE,FALSE,IA
5e449554e283fe60ecd00bd85cc2112dba75abd3,aug,2017,cool,hold,Ankeny,724.9655172,727.0689655,712.5862069,5,FALSE,FALSE,FALSE,IA
5ef7fe0825198c6554b6ad06a035984fe3456ddf,aug,2017,auto,hold,Davenport,754.9130435,730.5434783,680.5434783,40,FALSE,FALSE,FALSE,IA
5f14d2d8582bd1d40eec919ff7553b19848c9793,aug,2017,cool,hold,Pella,703.6666667,700,700,20,TRUE,FALSE,FALSE,IA
5f8668621bf3b3b0886fb3c39ec6e303e10baa56,aug,2017,cool,hold,Ankeny,736.7272727,740,720,5,FALSE,FALSE,FALSE,IA
618a1cd58726e0ba7ae41f37ed080b89db721ddd,aug,2017,cool,hold,Polk City,708.5131579,704.0263158,703.9210526,5,FALSE,FALSE,FALSE,IA
648c3276938708ef4db93e1ef56f356e4846d57f,aug,2017,auto,auto,Davenport,747.1666667,741.5,689.5833333,15,FALSE,FALSE,FALSE,IA
69a0f0da23161f2c0f9988903359025a4b0e5b6e,aug,2017,cool,auto,Davenport,681.2941176,681.5882353,650,120,TRUE,FALSE,TRUE,IA
69a0f0da23161f2c0f9988903359025a4b0e5b6e,aug,2017,cool,hold,Davenport,701.9310345,707.9162562,679.3546798,120,TRUE,FALSE,TRUE,IA
6a73fea06997171e07adeee7076149165a8f2171,aug,2017,auto,auto,Moville,781.7833333,802.5111111,652.9833333,0,TRUE,FALSE,TRUE,IA
6a73fea06997171e07adeee7076149165a8f2171,aug,2017,cool,auto,Moville,776.5767196,798.3421517,657.989418,0,TRUE,FALSE,TRUE,IA
6a73fea06997171e07adeee7076149165a8f2171,aug,2017,cool,hold,Moville,779.3478261,762.7391304,754.5217391,0,TRUE,FALSE,TRUE,IA
6b197515b4e8749ab1b95d9fb9ddbc7e2c8568a2,aug,2017,auto,auto,Ames,756.2474227,744.9484536,690,0,FALSE,FALSE,FALSE,IA
6b197515b4e8749ab1b95d9fb9ddbc7e2c8568a2,aug,2017,auto,hold,Ames,741.0729247,741.3281614,691.3281614,0,FALSE,FALSE,FALSE,IA
6b197515b4e8749ab1b95d9fb9ddbc7e2c8568a2,aug,2017,cool,hold,Ames,742.3333333,741.9705882,741.9705882,0,FALSE,FALSE,FALSE,IA
6b4169ae9c3a388e70625e5832deeb8107d9593b,aug,2017,auto,auto,Iowa City,676.9058824,705,655,5,FALSE,FALSE,FALSE,IA
6b5a01ebef74dbcae829d823a461eda02ce064d4,aug,2017,auto,auto,Ames,731.5393939,742.8969697,657.6484848,0,FALSE,FALSE,FALSE,IA
6b5a01ebef74dbcae829d823a461eda02ce064d4,aug,2017,auto,hold,Ames,730.6881594,739.2016413,670.7327081,0,FALSE,FALSE,FALSE,IA
6b5a01ebef74dbcae829d823a461eda02ce064d4,aug,2017,cool,auto,Ames,731.6692112,740,688.1679389,0,FALSE,FALSE,FALSE,IA
6b5a01ebef74dbcae829d823a461eda02ce064d4,aug,2017,cool,hold,Ames,718.8529412,716.8823529,716.8823529,0,FALSE,FALSE,FALSE,IA
6d1978df32ef5939a6b3a68879883c6ef4003e73,aug,2017,cool,auto,North Liberty,723.7207547,724.754717,662.7169811,5,FALSE,FALSE,FALSE,IA
6d1978df32ef5939a6b3a68879883c6ef4003e73,aug,2017,cool,hold,North Liberty,716.4948454,737.5463918,737.5463918,5,FALSE,FALSE,FALSE,IA
6d8830a01cbebdea107f57e1ab82850b1a438c17,aug,2017,cool,hold,Fort Dodge,741.2498087,730,730,0,FALSE,FALSE,FALSE,IA
7071f638ed24db0075a5ac9e36a6ae0c72531fc4,aug,2017,cool,hold,Malvern,755.4655472,762.3804285,762.3775333,0,FALSE,FALSE,FALSE,IA
7578a6cd80a2d6cb88c506c740127e24ec517fde,aug,2017,cool,auto,Cedar Rapids,726.6282051,779.0384615,680,45,FALSE,FALSE,FALSE,IA
7578a6cd80a2d6cb88c506c740127e24ec517fde,aug,2017,cool,hold,Cedar Rapids,764.25,745.5,731.75,45,FALSE,FALSE,FALSE,IA
7accd4251915708b2c99881ab823f8dd349a822c,aug,2017,auto,hold,Coralville,749.3846154,758.6538462,680,0,FALSE,FALSE,FALSE,IA
