Identifier,Month,Year,HvacMode,CalendarEvent,City,Temperature_ctrl_ave,TemperatureExpectedCool_ave,TemperatureExpectedHeat_ave,Age_of_Home__years_,allowCompWithAux,Has_Electric,Has_a_Heat_Pump,State
00047ac181d6c519a7980acd6dcb0fac57218cf1,aug,2017,cool,auto,Idaho Falls,721.5454545,740,740,7,FALSE,FALSE,FALSE,ID
01e233c4fce6aabdd3f8be666d5f32f972d2a16b,aug,2017,cool,auto,Eagle,729.2222222,720.8888889,690,16,FALSE,FALSE,FALSE,ID
051bb1ef790fd215de91e0304b4f8e06038c2f7d,aug,2017,cool,auto,middleton,703.3433134,702.3592814,666.9660679,10,TRUE,FALSE,FALSE,ID
08e17f959d8fff4ab5f1bab6028a513900f97800,aug,2017,cool,auto,Firth,678.1923077,680.8717949,642.6025641,50,FALSE,FALSE,FALSE,ID
08e17f959d8fff4ab5f1bab6028a513900f97800,aug,2017,cool,hold,Firth,684.787037,690.632716,689.5802469,50,FALSE,FALSE,FALSE,ID
0b17066e7aeb2d14e92e4afb74661cfc16581df6,aug,2017,cool,hold,Meridian,735.8404255,733.6170213,733.6170213,46,FALSE,FALSE,FALSE,ID
0eb9f31787410572e6cb0995b6af77ae6f13dacc,aug,2017,auto,hold,Boise,726.7944444,750,700,0,FALSE,FALSE,FALSE,ID
0eb9f31787410572e6cb0995b6af77ae6f13dacc,aug,2017,cool,auto,Boise,699.5111111,750,670,0,FALSE,FALSE,FALSE,ID
0eb9f31787410572e6cb0995b6af77ae6f13dacc,aug,2017,cool,hold,Boise,703.2204611,739.8559078,677.6080692,0,FALSE,FALSE,FALSE,ID
0f29415d1f60800df746b77cd2cfa9a58be3af96,aug,2017,auto,auto,Meridian,735.8589744,740,680,15,FALSE,FALSE,FALSE,ID
0f29415d1f60800df746b77cd2cfa9a58be3af96,aug,2017,cool,auto,Meridian,741.6794872,740,680,15,FALSE,FALSE,FALSE,ID
0fed4377fad6361d5f1947c38a84e804f0baa69a,aug,2017,cool,hold,Mountain Home,768.1212121,779.4545455,757.2727273,10,FALSE,FALSE,FALSE,ID
101a4c425a987a4938431e14287e90cd9b7a5943,aug,2017,cool,hold,Shoshone,737.1541353,798.5864662,750,15,TRUE,FALSE,TRUE,ID
114216c63840a73aff1084e682b1dd7161e9a515,aug,2017,heat,auto,Sandpoint,701.797619,800,640,5,FALSE,FALSE,FALSE,ID
11479dda98c732c5c358b8b4b9805adf77cdbad4,aug,2017,auto,hold,Boise,763.4081633,820,720,40,FALSE,FALSE,FALSE,ID
1790c97a1abe8f3ea4655fbbb280ae9bae99cf70,aug,2017,cool,auto,Idaho Falls,747.6777778,750,750,10,FALSE,FALSE,FALSE,ID
1790c97a1abe8f3ea4655fbbb280ae9bae99cf70,aug,2017,cool,hold,Idaho Falls,740.0888889,749.2462963,749.2407407,10,FALSE,FALSE,FALSE,ID
19876a3a98274ee9ccb29901320f430d61dda4f9,aug,2017,cool,auto,Meridian,726.3763441,730,670,10,FALSE,FALSE,FALSE,ID
