AvgTempCtrl,AvgCool,AvgHeat,Identifier,Country,ProvinceState,Age_of_Home__years_
734.81617647058829,732.5,732.5,a79c42312360f12bf571e48a6dff8c0795a086c1,US,AB,0
746.40441176470586,746.05637254901956,746.05637254901956,d761e9f22aca4be5390b4c28dc5853556549f07b,US,AB,0
692.024,650.0,638.48,fda1f67e8423ed49933c45617ee96aef3bae04ba,US,AK,0
740.5512820512821,650.0,615.0,c810efa572eb24b685d4ea14eb98d7f79cac0bd3,US,AK,0
771.9019607843137,745.0,695.0,455516c8c7ffb3658b2b938dffa0fda8b89bce70,US,AL,0
739.09195402298849,739.04022988505744,739.04022988505744,04a0487fb476b5506beaa297554b43c841e035c8,US,AL,0
708.83088235294122,703.1960784313726,703.1960784313726,62cdf46d0a4e3ca37bdcb42bf20476f776a1c1eb,US,AL,0
720.04,692.28,671.92,0d4518acb43343815658fa64a3e91c34932daa71,US,AL,0
729.01054216867465,723.7545180722891,723.13102409638554,90a22524918723670df60f9904073a4836be3417,US,AL,0
680.918918918919,709.45945945945948,709.16216216216219,eb6cd285aa58be786bda5be75d5f46947f29924a,US,AL,0
715.98737373737379,700.39898989899,636.71464646464642,59433a90a111551a01b93a41b293f89a44965e39,US,AL,0
709.54411764705878,702.10539215686276,672.61029411764707,ead2669554a534f68bed79b2e148b7c8d6a54ac3,US,AL,0
682.984126984127,685.88888888888891,660.75396825396831,adaf55267563a067b9ccf8d074d692030caeeead,US,AL,0
753.89041095890411,749.77397260273972,680.08904109589037,c2f6040454b9c5d5bca941a240faac08f4fbd63b,US,AL,0
765.10752688172045,777.42473118279565,776.483870967742,a69542da0d49750ffd1bebb47e2a80e61f1b32e7,US,AL,0
729.9,710.0,647.0,191a7b7beca9b009418c36a8c490c18c9b360d61,US,AL,0
755.65862068965521,753.32068965517237,695.048275862069,8f3d82a89b561d678ee8991ca91f1f187d714984,US,AL,0
720.48529411764707,711.66911764705878,711.66911764705878,cfa4dd57be76041d249536ace521369e12bf07b5,US,AL,0
734.00980392156862,732.20588235294122,732.20588235294122,61b2459eac2fe7707c2b9d8c795bb00c22eec350,US,AL,0
757.046511627907,750.23255813953483,654.65116279069764,3c4c8347d0f2302de16afff69d498e7885475342,US,AL,0
720.375,718.5,688.5,d134f189ab8e0994c2700d6ee3386bdae27ad070,US,AL,0
760.41883519206942,764.92193308550191,733.13754646840152,01ec1e5fd26dfeb9bfc4d7e12b404f49c745aaee,US,AL,0
674.7920962199313,661.06872852233676,661.06872852233676,6e0c846955b44158b1df0c9d8bc3369c2c008b54,US,AL,0
763.00658761528325,766.6864295125165,631.85770750988138,22c142f45dd414368e4404b1b4c61149ceaa76cd,US,AL,0
731.42361111111109,733.44097222222217,733.44097222222217,76adfc0b71b53cf860f44694f636ec41667dde79,US,AL,0
734.45098039215691,735.26307189542479,734.69281045751632,01d4384fb6e0bc8f9d2d347ac245408fed66e25a,US,AL,0
733.045287637699,730.88127294981643,666.78090575275394,cfe02024ae5b553bba339025e45b5fa4c2df04e8,US,AL,0
739.39860139860139,737.986013986014,732.22377622377621,aa32e94c0fdbd49e18f5d35537dd702b7305bf00,US,AL,0
728.37837837837833,726.81081081081084,726.68468468468473,c2af23fddf2989af5919dec7b3f0f9c4b38cd209,US,AL,0
736.0,731.56,681.56,0b62b8be267cd13b5bd005d1b120fabce19e92c1,US,AL,0
720.0625,715.0,665.0,ee611270e5974f1c73d39862c328168b401343f7,US,AL,0
716.58333333333337,713.73529411764707,713.73529411764707,863e32674e54499810b9f7130d35563e6950fb27,US,AL,0
713.25233644859816,713.196261682243,698.78504672897191,f2e245ad67cbaf37b5c53765ac425f28d9d8a633,US,AL,0
693.64383561643831,706.2465753424658,706.2465753424658,357b3b338c4893f570d4502f92a4365956119bc5,US,AL,0
731.9588235294118,729.94705882352946,729.94705882352946,1147542975a299d62794f420f6f2c2010c9afe24,US,AL,0
763.96916299559473,720.46255506607929,716.37885462555062,059c2332368620c4e331260e53eade3074c31ddd,US,AL,0
733.14583333333337,730.0625,685.0,cb3985e614d3abc9cf4af077db3cf67ad9c9166e,US,AL,0
720.63793103448279,723.34482758620686,607.58620689655174,bd20a63fff3cb5a90747044e82db3dbbeeefc9a2,US,AL,0
721.09,717.6,655.35,d1556e43c1c34364605ab93ab4fdfa98e9c9829e,US,AL,0
723.62745098039215,714.7769607843137,714.7769607843137,40fe8269994942a396a071b6892a3207fab628c7,US,AL,0
757.29705882352937,751.20294117647063,695.30882352941171,601d0ea05ebdc06e35b58e75c852055b23d34937,US,AL,0
720.89344262295083,714.188524590164,693.00819672131149,3637d74d6b4e48a7f5b7d6bee383e20527c07cb6,US,AL,0
745.89682539682542,741.07142857142856,698.92857142857144,89164eb8a72a45c0a929cf6413e4cb19b2f411e4,US,AL,0
737.3091787439613,733.16666666666663,725.27294685990341,7736970d2c42b1ba08f14dd51e23c5eda7fc74a2,US,AL,0
727.68199233716473,721.37931034482756,665.27969348659008,0c7b503fc8da74351a6acb64a9215a2bdb59b493,US,AL,0
770.60416666666663,778.75,625.0,719fe162790407478f83f3b2dc18453348283cd7,US,AL,0
700.91666666666663,700.76470588235293,700.76470588235293,c5f14650f6d44156f00fe66d9b6302d3c750e5f6,US,AL,0
703.52222222222224,702.82777777777778,702.82777777777778,c7fa2bcd6854ef857b89093720ba18a8e2e4b352,US,AL,0
721.0,720.16666666666663,670.16666666666663,eb1f05998c0d1f43e5921118c3f4b04d69cf42a4,US,AL,0
739.26600985221671,723.95073891625611,730.68637110016425,54d8749e2f106013b80d3f24d9005d725bce050b,US,AL,0
714.50152905198775,711.45871559633031,711.25993883792046,418a13e2dd930f414bf45b45e42dc2fb6e315bbb,US,AL,0
