AvgTempCtrl,AvgCool,AvgHeat,Identifier,Country,ProvinceState,Age_of_Home__years_
777.3,777.69230769230774,725.38461538461536,1d6bdc097e50dcf69a5d14a9fb29fd9cf37e9daf,US,AZ,6
771.57679738562092,770.0,633.33333333333337,8ceab0fd56eb18d8d1c8ebff8afbb778815b64fc,US,AZ,6
778.33080808080808,780.0,730.0,54c8534059657d531f8491829a02bccabc7e002f,US,AZ,6
795.69250645994828,795.07493540051678,790.0,d2fd7d4a8b913d38034035ec600e90b609db4840,US,AZ,6
753.078947368421,749.219298245614,740.76754385964909,b33baaf7289d0b46e270b230ad3e955362470f7e,US,AZ,6
758.77333333333331,760.16,709.73333333333335,02826f2cde68be1822e1c8e0fafea3044c526b46,US,AZ,6
750.42937853107344,749.73446327683621,737.86440677966107,3c99bb18e329187e7ed68d3f34d80fc2e5200e0d,US,AZ,6
765.21311475409834,765.3967213114754,665.016393442623,40309acd974cf0c593acdcc14f464c0721ca59a7,US,AZ,6
731.86151960784309,732.08088235294122,711.69975490196077,a86f82aecbc7df318c6b34d69d9354c631bf5e4d,US,CA,6
799.46428571428567,800.09693877551024,780.40816326530614,cf9bfe948be653a35adbd9977efa6e84f3d34223,US,CA,6
722.45996275605216,818.22905027932961,642.56610800744875,a9525465becd66ead861c2677512cafb20dd4967,US,CA,6
742.21111111111111,706.07222222222219,743.21111111111111,846289d110c881fe634531081b54d5aa132df7be,US,CA,6
761.42034313725492,766.79656862745094,682.5,1aacca02aafee77b6c8c5b45e08eb56e71c2964c,US,CA,6
729.4289215686274,732.54289215686276,670.32230392156862,82ade66a868812715172bf1ec499a437217b967e,US,CA,6
740.73958333333337,756.875,620.0,fae7bd76ed2681e1cf2e05906d94e9f3d76ea53a,US,CA,6
709.97701149425291,700.0,700.0,a67b7422419536f60aee90dd988b0ca90e993c7c,US,CA,6
710.21282051282049,739.27307692307693,611.53846153846155,44e1585e235ee743a15ab1fc2a70a7c5a92f8c71,US,CA,6
784.63076923076926,781.52923076923082,774.78769230769228,adbb211cce7463cf120833e73d87bd28ac1af06a,US,CA,6
772.9487179487179,740.0,740.0,254f6181a6130c998dbd9624a399b2a15e0a67a5,US,CA,6
773.27272727272725,720.0,720.0,c880898842d9f12d7f51da4c88bbb9b05457e2e7,US,CA,6
785.08333333333337,810.0,660.0,7ea1a971fecdffa30e671c267db1f2b4530e8a47,US,CA,6
762.29,808.91,641.82,b8c79e7ce44107c7c2fe240f090668a00f3efd00,US,CA,6
736.46031746031747,696.60317460317458,696.17460317460313,178dc2ea76a3aa566150682274c9e8ab207cf8f3,US,CO,6
763.83333333333337,770.0,770.0,f67b12639b95b495665f2fd4e46e061a306a8f83,US,CO,6
754.2,772.0,638.66666666666663,97c25275018ecb7cf6a2a2226163b13962daf985,US,CO,6
719.63366336633658,716.33663366336634,709.60396039603961,c7a96079d2fc56b7d72b95572e4c1c5bb9f05cc7,US,CO,6
699.35539215686276,697.91911764705878,615.0,353d6abf870e6c6ddbfd2432f5b94a57db58bb7a,US,CO,6
731.58333333333337,760.0,710.0,09d4da758aaa5f4a0dc6c1bd5806889a2e08ee81,US,CO,6
750.90654205607473,764.86915887850466,638.40654205607473,ce3da985a11701266d53a01915e4f54f0ba62ced,US,DC,6
802.02184873949579,777.71428571428567,757.14285714285711,c228eccdfd8fbd5b5bb51bef53b51a45b5acfb52,US,FL,6
772.94285714285718,723.11428571428576,722.2,a6f250bb275fc13a54e168e7129e0d2bed754769,US,FL,6
748.29255319148933,739.77659574468089,739.32446808510633,e0daebbc7e538b0854b29fba4ee9e3227ad30f33,US,FL,6
722.58888888888885,720.0,720.0,1f6a0b6e50cede766faaaac808c60c81e3bde28e,US,FL,6
774.4545454545455,789.61363636363637,672.15454545454543,feea0a3dc64015ecc77007c21d048b31346d3261,US,FL,6
754.87108886107637,754.23279098873593,685.31914893617022,cecefa4c7ead800f4588fb84b784311efe0eaa32,US,FL,6
724.50369276218612,723.493353028065,638.34564254062036,cc898d46e2899d55f0ce654eb31ba179e4a96a93,US,FL,6
731.84587813620067,737.69892473118284,736.09677419354841,6c72e8f4c319083d2ffd07990821c33071dfcf79,US,FL,6
759.78,759.6,759.6,ce3b48407e8dbd9a7136d32e1f1c9ce09bb6a683,US,GA,6
746.78888888888889,744.0,744.0,d42fb2fee9bc794335e61e0f6519870f74a7cfd2,US,GA,6
742.5344827586207,749.31034482758616,750.0,882d3b428263996ca2e0180f6e751263a0e255d6,US,GA,6
