AvgTempCtrl,AvgCool,AvgHeat,Identifier,Country,ProvinceState,Age_of_Home__years_,Climate,CalendarEvent
706.27777777777783,700.0,720.0,2f5a416f3964a4fd8f01aab26cab301d64439f21,US,AL,15,Home,auto
732.489247311828,730.0,720.0,a9250503dbf242d8a6f8035a4c3818d5cfe41d92,US,AL,15,Home,auto
739.42857142857144,701.28571428571433,682.85714285714289,03308ba583ed57283fcebe9088b7f847d62416dd,US,AL,15,Home,auto
715.36,710.76,710.76,bcf78b42dd92511513399ce5c6558d1ed06bfae9,US,AL,15,Home,auto
731.66129032258061,730.0,710.0,b6099814aa644132f1da11c4ce5f7182b158a839,US,AL,15,Home,auto
785.25641025641028,790.12820512820508,709.61538461538464,cecbdb75ae8644f4c7e522a3768014b76f0b4902,US,AL,15,Home,auto
753.0,770.0,620.0,db7412ff5598a887ff5bc8dfeb139414a9c2cd64,US,AL,15,Home,auto
772.68421052631584,770.26315789473688,685.89473684210532,9bb7140bb9b6c26ebf490f423b96fc0beb19efca,US,AL,15,Home,auto
751.547619047619,750.0,750.0,c230f865ec9574e578f997aea989c6899033109e,US,AL,15,Home,auto
731.52450980392155,730.0,700.0,9b9df7c20bcdd65959a1e122148b258978a2b084,US,AL,15,Home,auto
743.4460784313726,750.0,750.0,47343c5f98c8470ed00e978b22c5e329482a983f,US,AR,15,Home,auto
692.81818181818187,690.0,680.0,49e1ae8edf6a00102c3aa0b31e591783741d8086,US,AR,15,Home,auto
697.66666666666663,690.0,680.0,784fe13cbe0aa2c514ef1aad2978acd84d40cad6,US,AR,15,Home,auto
712.33333333333337,720.0,700.0,a0333b027719e5cf35caf6c388506729e12b88fa,US,AR,15,Home,auto
707.83333333333337,701.77777777777783,620.74074074074076,23608078fe66990f1dd0d0c19156beead68ba3e0,US,AR,15,Home,auto
832.62820512820508,850.0,790.0,c4e3820dd94b4a2b8d1fb97fa77950618bb0c301,US,AR,15,Home,auto
815.84868421052636,800.88815789473688,790.0,0cc091f4f1fd464e50d9445540e3b069164966af,US,AR,15,Home,auto
696.12037037037032,692.43518518518522,692.31481481481478,7bb81f6a58d8991e6268ec26819457597a5cccb6,US,AR,15,Home,auto
747.70833333333337,740.5,660.0,1d25f53f747f8806b32ce7690570b585885e814e,US,AR,15,Home,auto
726.09433962264154,719.69811320754718,669.84905660377353,c47723d282161cb5f4b3c71e6c3fedac50dbe8f7,US,AR,13,Home,auto
788.79487179487182,790.0,700.0,3e8aa4ad26974b2b9a278a28ca1006643620168d,US,AR,15,Home,auto
741.9,750.35,747.0,ed2d04e930381b46500344d9a89c36346600ea30,US,AR,15,Home,auto
772.22580645161293,770.258064516129,768.80645161290317,2d96173f0fafcfd5556b25d595c20330bf9d1cdd,US,AZ,15,Home,auto
734.83333333333337,730.0,730.0,e86ad617ab0f86d65d730e2bd0901d70e61c7bc2,US,AZ,15,Home,auto
773.1875,770.046875,760.4375,6b1400af8ce0862d5a197dfc355e8c2243e8d186,US,AZ,15,Home,auto
739.79166666666663,740.27083333333337,738.91666666666663,ded07ea2a7b8d8fd41d4302d34c0599c5fbabc32,US,AZ,15,Home,auto
754.578947368421,750.0526315789474,699.9473684210526,1f539e5f414bc936f626b439b92663afd5c1c0dc,US,AZ,15,Home,auto
691.0,680.0,630.0,f519906973abc35eea9e76bc0fa37def65df8778,US,AZ,15,Home,auto
795.16666666666663,789.91666666666663,789.36111111111109,98d8445eec9dc83164a5d0290609cda5408ea52f,US,AZ,15,Home,auto
771.37254901960785,766.75,766.75,25793f134a4b4d5631b45cdf04da09d52fa211ac,US,AZ,15,Home,auto
852.37254901960785,850.0,790.0,9919a46257bcd15993bea01a0e68686eb7231ff1,US,AZ,15,Home,auto
761.2,760.0,600.0,3eaad16e681de383b78d5cbbc7bbb4f5747a710b,US,AZ,15,Home,auto
716.11111111111109,700.0,700.0,f50a35d73600810e56a8697313f24a244acfc4ce,US,AZ,15,Home,auto
762.79901960784309,760.0,760.0,c3d3b72aa7b88b4ead92724ca10a4ccce26f593e,US,AZ,15,Home,auto
