AvgTempCtrl,AvgCool,AvgHeat,Identifier,Country,ProvinceState,Age_of_Home__years_,Climate,CalendarEvent
676.85784313725492,800.0,650.0,47bad00377a367cce54cfa13780bc8557af70eb6,US,AL,45,Home,auto
700.03703703703707,780.0,700.0,8d8433b6894830ae998a60de7d0ed745895eabbe,US,AR,45,Home,auto
700.76470588235293,811.04901960784309,682.35294117647061,220420576de922326464915860641f9d2b2130ae,US,AZ,45,Home,auto
679.63157894736844,678.35087719298247,678.0,8e6677d35ea88a086b1e6247caf327023d2b59b8,US,CA,45,Home,auto
663.06034482758616,805.49137931034488,641.2155172413793,98a385bcd89a2cb1c58d067ea95b823a9aa73101,US,CA,45,Home,auto
706.90909090909088,703.030303030303,703.030303030303,38e54c0e13294bffe489a7544f3baf6f8adc55c1,US,CA,45,Home,auto
655.37628865979377,787.56701030927832,632.340206185567,c75e5a9a69f6d1bbcaf3abba936cc2e02ffad617,US,CA,45,Home,auto
693.972972972973,790.0,696.67567567567562,9402175e14e4e5089923bdc14f6549c37a638477,US,CA,45,Home,auto
708.2,709.98461538461538,709.98461538461538,150f8cea4c41eb839aadb4ba44d6e96392c3f400,US,CA,45,Home,auto
658.29411764705878,650.0,649.58823529411768,ae04b16829998b871fa0a6c1075b76f703a03e9d,US,CA,45,Home,auto
685.219298245614,740.0,680.0,73380889acc12e4b718a1aab4021fd34036f7000,US,CA,45,Home,auto
748.12152777777783,810.0,750.0,0722d8c9c144b0040b5b3e2382cf41a73fd0630e,US,CA,45,Home,auto
706.0,779.7037037037037,699.7037037037037,bdeb965acc9508c79a81cf360728aaa8ce15c350,US,CA,45,Home,auto
703.39655172413791,769.98275862068965,700.0,0d9868d77a9c8489cb4e1ecdc0d1276f82eef378,US,CA,45,Home,auto
700.91666666666663,670.0,670.0,c2b76fcdbe1ce7563901ae8d73878daaed8e9132,US,CA,45,Home,auto
634.30769230769226,666.53846153846155,627.88461538461536,949e3b53d2105098d6f0c266d60a21dfee4a1ab9,US,CA,45,Home,auto
629.27272727272725,650.0,630.0,cd4cb32efdc7a792c7bd18066433cf6a89c4cca3,US,CA,45,Home,auto
706.0,710.0,710.0,1051f7184099b57e8c9cd7fe873d144c8a246eed,US,CA,45,Home,auto
650.07692307692309,700.92307692307691,699.23076923076928,3be4e692b6d6c31884a598b8a3c6fd30fd4a08a5,US,CA,45,Home,auto
717.27272727272725,720.81818181818187,719.5454545454545,97d011fe0dd4390f3e65eff0749c36caf0953c70,US,CA,45,Home,auto
697.83333333333337,700.0,700.0,16cc77bbadf1a329e90932f389efcc632e7c62ef,US,CA,45,Home,auto
716.0,720.0,720.0,c47cfd76fa00aab37c1c6e536f1e4a83d9faefa5,US,CA,45,Home,auto
734.06770833333337,800.0,733.953125,b19ab0f0b65f0deb69a07083cd8b3fef6c3cd153,US,CA,45,Home,auto
731.12254901960785,720.0,720.0,2897102c8d23893e86ce1d373fa1de5852226bca,US,CA,45,Home,auto
707.18181818181813,680.90909090909088,680.90909090909088,befc7538f76dbd5829fe0d325daafdc2061228aa,US,CA,45,Home,auto
687.0,748.66666666666663,682.66666666666663,4af4f175622bf20c775c74781df3313f9b94cf67,US,CA,45,Home,auto
675.566265060241,750.0,679.0,d75967e742ece0ab64e8510f12bc73303aa6617c,US,CA,45,Home,auto
745.0,790.0,740.0,2f62b2d7eadb163785f1b59f59beb9bebb26b294,US,CA,45,Home,auto
626.08441558441564,661.7987012987013,663.60389610389609,661148a0a30541039672c44e71456098ba269adc,US,CA,45,Home,auto
704.16666666666663,820.0,690.0,7be03c113561d6a1227c9f948246050bf10fe5c0,US,CA,45,Home,auto
671.939393939394,659.39898989899,668.80303030303025,8fee64ee73c5e9b125b9da4b120761f8a2688f27,US,CA,45,Home,auto
700.35294117647061,650.0,649.82352941176475,fb1fe2b9be0bded145895f607977ab3c573349c9,US,CA,45,Home,auto
570.4,650.0,650.0,ebedee14b81e1025f21f50ee2e401125556875d0,US,CO,45,Home,auto
696.9375,702.8125,699.1875,a67006c66ca71b5dedad1188a00776857b11c421,US,CO,45,Home,auto
708.87254901960785,710.0,710.0,cfd3e6d1763bd45b050f531a48d672714966cb99,US,CO,45,Home,auto
673.54807692307691,650.0,620.0,869f009078e101d44ccb8556349551b585dbc0bb,US,CO,45,Home,auto
708.76190476190482,789.33333333333337,666.11904761904759,f5cc7aa011106cbeb1d434d978c8f06d45819efa,US,CO,45,Home,auto
640.19417475728153,819.34951456310682,640.40776699029129,f1c7933114855923a9cf2d59719743f601e2da8c,US,CT,45,Home,auto
693.61538461538464,750.0,695.38461538461536,a98bfde8e345c17eb73e633e2457f0ebf93ee928,US,CT,45,Home,auto
673.59055118110234,700.07086614173227,700.07086614173227,588d252d1e52adeaf62007944c5a913d762001e4,US,CT,45,Home,auto
682.6,668.6,667.9,547cd13a3097363fec49b91429e3cdac7028f24a,US,CT,45,Home,auto
727.21917808219177,720.13698630136992,625.20547945205476,c5e1e39f037acc1731770e0f14ce2c944fd710e0,US,FL,45,Home,auto
711.68137254901956,723.70588235294122,670.75,7aa44a4139d6dc6a4093fcc49aab8ba7a567b411,US,FL,45,Home,auto
769.01449275362324,770.68115942028987,718.89855072463763,2da71f6e8bffda7ff2b4b374ac2e6ec8b49cf8de,US,FL,45,Home,auto
692.07526881720435,688.6236559139785,690.0,d9dd388ce58e07791d8954cfca8d666438731fc3,US,FL,45,Home,auto
732.9875,740.375,730.0375,0e7add65d540f646fbac6345a0b10c3ed2478d54,US,FL,45,Home,auto
764.72727272727275,772.56818181818187,680.0,f09160a3ece2df7418e9d12ea31832f8140bb9e2,US,FL,45,Home,auto
768.57309941520464,670.19298245614038,670.0526315789474,9c692f9c1da290735e303f3d79717751a1be3c91,US,FL,45,Home,auto
760.21428571428567,760.48571428571427,733.05714285714282,c12f418da737a77c26043f8e255289afeb04bae9,US,FL,45,Home,auto
756.8,750.9,650.6,a069f681b586e8e86315a743743fe44427dfdb94,US,FL,45,Home,auto
726.46511627906978,725.53488372093022,760.20930232558135,64428d04a69f65b5dda704fb556970b0607da2dc,US,FL,45,Home,auto
735.61881188118809,697.559405940594,638.049504950495,2b063a8f884f8754b1be15c00523a6ba047e43da,US,FL,45,Home,auto
739.25,737.82142857142856,642.10714285714289,35545f67283269dafc0988e496a8dc7926f4c3e0,US,FL,45,Home,auto
732.87878787878788,820.0,640.0,8be281eff52b9ff4a630a2ea53cf5c461255d0c6,US,FL,45,Home,auto
699.125,694.95833333333337,700.0,14672b47622776a4b9b7b5d6c05ddc608c62f77d,US,FL,45,Home,auto
780.625,790.0,640.0,aeeb3db61f085c229fc7d6ac34ec774943b8cef8,US,FL,45,Home,auto
764.0,764.0,667.0,eb4b3952f2a9b2f10651a45342e3f940de86ffdd,US,FL,45,Home,auto
706.50793650793651,710.0,700.92063492063494,32bd93c3b597698b24206f3fa781bd923a932f25,US,GA,45,Home,auto
679.7037037037037,680.0,680.0,dad5bdb5e294b23bb00163ca51b4b7f726cbd344,US,IL,45,Home,auto
678.77777777777783,680.0,680.0,ce6c5c81f94fad88aef49467a025d06bf202851c,US,IL,45,Home,auto
706.65151515151513,710.0,710.0,9ee13c54506bcdd4672b9e8796742492369ccdfe,US,IL,45,Home,auto
731.0,760.0,760.0,1a34d08eaf429b73adf2cf881580cb2b9351c6d2,US,IL,45,Home,auto
716.672131147541,719.95081967213116,719.29508196721315,a320bfa2cb442b0a99e7d6bc44e1fd763cbde512,US,IL,45,Home,auto
705.0,720.0,720.0,3cd2ff0d2168012ed8fe6dde4805135b960a6eb1,US,IL,45,Home,auto
626.73873873873879,733.05405405405406,627.68468468468473,cca85d49f21fa504afc090fd9ec5dfa593bed4f7,US,IL,45,Home,auto
653.1,663.6,660.0,650fa98feb6afd363ae5440ac63dbb0a868dfdbe,US,IL,45,Home,auto
669.92537313432831,790.0,670.0,0de0465635496234e853eb8eb1e8c5537a803b0c,US,IL,45,Home,auto
618.952380952381,651.57142857142856,620.92857142857144,c4b8eaa4a8d6613027675a58582ef4c696988f11,US,IL,45,Home,auto
701.510752688172,703.96236559139788,703.96236559139788,7531d1adde829a0f096941e1f287253a49693b11,US,IL,45,Home,auto
657.0,710.0,710.0,bd6e5a3d9603af15ad8b875d45d74c360b0246ed,US,IN,45,Home,auto
738.18518518518522,740.0,740.0,31c6c7fdc8e188d4421268ccd05ab0d3cf57b9e1,US,IN,45,Home,auto
730.87037037037032,740.0,740.0,f1da246b7718daaa66de5bab21ec64b252196d82,US,KS,45,Home,auto
730.077380952381,720.0,720.0,b63588bbb4436115751c229649b5087e572e3680,US,KS,45,Home,auto
