AvgTempCtrl,AvgCool,AvgHeat,Identifier,Country,ProvinceState,Age_of_Home__years_,Climate,CalendarEvent
661.74444444444441,660.14444444444439,660.14444444444439,31f21c5ef08aa0f2127e1e5c5a890715f0b00164,US,MO,52,Home,auto
675.69444444444446,680.0,680.0,31f21c5ef08aa0f2127e1e5c5a890715f0b00164,US,MO,52,Home,hold
720.52,720.0,670.0,551b85d1eda89f3f9f091e5f06382039f13e65b9,US,CA,53,Home,hold
746.75490196078431,742.70098039215691,742.70098039215691,6abd4911871f1e0de8def9053402812625597329,US,AL,55,Home,hold
724.3125,720.0,720.0,bf712da5ae53c81a1207be479ae55e9216ab3260,US,AL,55,Home,hold
682.231884057971,685.66666666666663,685.05797101449275,590aaf36edf53e6ea486a95dc885a39129840a5e,US,AL,55,Home,auto
691.17241379310349,691.448275862069,688.9655172413793,590aaf36edf53e6ea486a95dc885a39129840a5e,US,AL,55,Home,hold
721.921052631579,704.76315789473688,704.76315789473688,b428f15dec4ab6d805c7af1d02e993b82643b6ea,US,AL,55,Home,auto
722.66666666666663,721.33333333333337,686.66666666666663,8623437fdee230847c8b1463bf39167e7d46131c,US,AL,55,Home,auto
727.0454545454545,730.27272727272725,729.31818181818187,8623437fdee230847c8b1463bf39167e7d46131c,US,AL,55,Home,hold
777.18137254901956,730.0,680.0,9651ac4d2843be66e7258fa5104d3331da3628e6,US,AL,55,Home,auto
772.86666666666667,729.2,727.4666666666667,8eb07edd8154372a7fde18d727ae7e80677678b5,US,AL,55,Home,hold
725.768115942029,722.59420289855075,721.98550724637676,bf712da5ae53c81a1207be479ae55e9216ab3260,US,AL,55,Home,auto
718.11320754716985,713.19811320754718,713.19811320754718,b428f15dec4ab6d805c7af1d02e993b82643b6ea,US,AL,55,Home,hold
722.0,721.875,721.875,ab976bfc30e5c5e0fea0a6ea932078763548bcc8,US,AZ,55,Home,auto
745.25,748.7954545454545,739.65909090909088,1e97a6e45b082ff4cb824524d84cd8307931ddfd,US,AZ,55,Home,auto
780.66666666666663,780.0,660.0,027260707f77b88d1d1e118bc38ac5e9659d0c0a,US,AZ,55,Home,auto
740.66981132075466,740.0,740.0,ab976bfc30e5c5e0fea0a6ea932078763548bcc8,US,AZ,55,Home,hold
671.63768115942025,770.0,680.0,2e4c65c20fe9c4e2dd0759fb6bcf9b1be41a4db9,US,CA,55,Home,auto
637.4375,759.6875,640.4375,7e6db6d71cda1770f419319b9dd39bfd65eb9175,US,CA,55,Home,auto
797.0,810.0,790.0,5ef641fdaf522f00aaee4a242534b1c285bcd001,US,CA,55,Home,hold
762.33333333333337,760.0,680.0,467446768f69cc30346a5d74c528d43bcf687860,US,CA,55,Home,auto
755.4019607843137,730.0,730.0,f24a3796738542bd036b290d10c00c869eede026,US,CA,55,Home,hold
732.70833333333337,796.66666666666663,796.45833333333337,d890b4ec8afcfd7954819de7e6752dcd94783a3a,US,CA,55,Home,auto
731.16455696202536,742.24050632911394,667.05063291139243,3d4d6fc81778712ea5a9ab170c8cd67e89e6fde0,US,CA,55,Home,hold
721.86309523809518,711.577380952381,711.577380952381,b59715e9968bd99a8b1a7ed87ae8eed41e41dce2,US,CA,55,Home,auto
696.68055555555554,820.0,600.0,56e19132a9c82dfb3c99fcd2453acef4b2e8f0aa,US,CA,55,Home,auto
738.50462962962968,780.0,680.0,b67eac158ee607a4b4e857876fe9be54f0fdb8a0,US,CA,55,Home,hold
749.5,733.25,680.0,07a9f6fe101330e2f5d9e3ce7edd8866f9c1f088,US,CA,55,Home,hold
750.33333333333337,730.0,630.0,b0a3770036f0095f6d33b9d4720edaa587b1ce21,US,CA,55,Home,hold
702.09090909090912,716.09090909090912,703.81818181818187,02aaf13ffe56ab2465a4ded7c7b2269bf74bbc89,US,CA,55,Home,hold
775.95,760.0,700.0,55ed12439c7f6b742199b9775dc1e40e6d73134b,US,CA,55,Home,auto
739.71428571428567,680.0,680.0,8b87b5a4077e2b2485165c1af9347cd066b74a56,US,CA,55,Home,hold
759.68309859154931,769.9859154929577,769.93661971830988,7f0cdd50cafd71169af85101e6eca4ea95b1c2ea,US,CA,55,Home,auto
711.54166666666663,715.77083333333337,715.27083333333337,e4ded2832110f7dbf287d206846faaba3d9d8d99,US,CA,55,Home,hold
696.26923076923072,701.65384615384619,697.03846153846155,653bdd412d6a3f5027bc48371b81de48011d306f,US,CA,55,Home,hold
794.0,825.0,716.0,e94c4d5483259e008373aec2346f8e0299cbb208,US,CA,55,Home,auto
735.75757575757575,747.36363636363637,620.0,86d6278cf2f411c29dc10ab462c9e8b60f739018,US,CA,55,Home,hold
724.52976190476193,750.0,740.0,23475d0d2b01d900aad50a40e5bc27543d841ccc,US,CA,55,Home,auto
733.88888888888891,750.0,630.59259259259261,888d44c7728d5643a77193066c4d1a07078e0f11,US,CA,55,Home,auto
732.43478260869563,838.43478260869563,669.39130434782612,7e6db6d71cda1770f419319b9dd39bfd65eb9175,US,CA,55,Home,hold
727.92156862745094,720.0,720.0,c1c01208ef68a73f1de83bef806df9b133abf3c9,US,CA,55,Home,auto
727.917808219178,752.30136986301375,689.90410958904113,07a9f6fe101330e2f5d9e3ce7edd8866f9c1f088,US,CA,55,Home,auto
778.5,779.75,778.75,40920298844670a9ce0884b1e4e7c4f5c70a1fd2,US,CA,55,Home,hold
749.14285714285711,780.0,630.0,9092d5f1ba2275322b9f107e4a3f78887361d47b,US,CA,55,Home,auto
759.13793103448279,769.89655172413791,769.34482758620686,609884c617d6c0e7e1df6ebeb7894ad62eef0c71,US,CA,55,Home,hold
730.02985074626861,771.29850746268653,721.29850746268653,9e1c97269e12341a352b46561a97ba36fa5f504b,US,CA,55,Home,hold
738.025641025641,759.96794871794873,759.96794871794873,cda87d6231e2ae56810e9050526c78d9ab5a7b97,US,CA,55,Home,hold
732.33333333333337,732.66666666666663,726.16666666666663,42e78b2e8ec1315bf63be2a4f0948fdd6f5d0747,US,CA,55,Home,hold
758.14814814814815,749.98148148148152,749.7962962962963,2758279b443f6ee6d211a624e5ed08f2bce75a64,US,CA,55,Home,auto
680.20388349514565,730.02912621359224,620.05825242718447,efabb373f76f7d9ccf8f75b71e875a0dde123587,US,CA,55,Home,hold
739.97222222222217,750.0,690.0,356f05270adfd5787bea5300c55b7761080d9785,US,CA,55,Home,auto
684.4545454545455,799.4545454545455,689.72727272727275,653bdd412d6a3f5027bc48371b81de48011d306f,US,CA,55,Home,auto
743.46428571428567,850.0,600.0,5ef641fdaf522f00aaee4a242534b1c285bcd001,US,CA,55,Home,auto
716.61428571428576,779.87142857142862,696.05714285714282,ade2a198c649ffec321da8ef09b7aaa69434d72b,US,CA,55,Home,auto
717.83333333333337,760.0,760.0,1088e61d47f2d3d014941dac87985fee43e43260,US,CA,55,Home,auto
726.6,747.1,738.7,b2e00f5bcd0e4ad048654f0953ef0ec9f8e564d1,US,CA,55,Home,hold
729.5,730.61904761904759,728.90476190476193,5efc330acd1f2f073bf23cac090707ea28b19a68,US,CA,55,Home,hold
721.88888888888891,720.0,720.0,ade2a198c649ffec321da8ef09b7aaa69434d72b,US,CA,55,Home,hold
719.14285714285711,758.57142857142856,728.57142857142856,4db5653f10368e3c625bc5895d21466e73db2a7f,US,CA,55,Home,auto
713.46296296296293,712.0,670.0,7a0ed782b1a40658ca2eb7cbe81957b3ac09c897,US,CA,55,Home,auto
708.38235294117646,720.0,730.0,6a2a621f6f7b7148ad6940c2500604024c25c7eb,US,CA,55,Home,auto
725.89583333333337,721.35416666666663,721.35416666666663,c61d98bc41a0cb37afbd84a647a30138eaf9174b,US,CA,55,Home,hold
695.29518072289159,830.0,750.0,dd6cb53bb2789cb29737475b2e7e5ce7f0d3f779,US,CA,55,Home,auto
707.80208333333337,820.0,790.0,a3cce5ddb12dfbcf686cefbc1d6af7d932e1ffe2,US,CA,55,Home,hold
739.52777777777783,840.0,640.0,0a91a13e230dfff9fde4515332fcc9303c946ae0,US,CA,55,Home,hold
715.9086021505376,760.6236559139785,660.0,1ceb570a88b08a8091b505efcff51fdef903f161,US,CA,55,Home,hold
734.38235294117646,730.44117647058829,729.55882352941171,26e6a4f5c3464feae8714183ef747743ab5a7f8c,US,CA,55,Home,hold
