AvgTempCtrl,AvgCool,AvgHeat,Identifier,Country,ProvinceState,Age_of_Home__years_
714.8274509803922,712.0,716.0,d52d6af22f2bcad8215f8eec1a710dd00e190c7b,US,AK,5
706.69658119658118,695.57264957264954,689.14957264957263,ff618f67053f5ffec45ef9ab2d8f895fd570051b,US,AL,5
694.26697892271659,693.65339578454336,693.65339578454336,1c08aa9e0ecbe720396048a407441317a5102e93,US,AL,5
685.281862745098,665.0,677.74754901960785,a607d11c9d711ace87489b6a83ba122076eb2188,US,AL,5
709.88392857142856,752.09821428571433,702.09821428571433,3ef031c7332e38884a8cf3898e8cb99a0c809d75,US,AL,5
722.78472222222217,776.63888888888891,726.63888888888891,de3aa790f8cef843cae31756b69b4eeb3955b438,US,AL,5
718.90363349131121,714.42812006319116,710.92890995260666,ada6dbf3a2bcc6864f2da4f2177badfb21d59075,US,AL,5
683.76470588235293,739.98039215686276,684.11764705882354,b8ac69aac599ed41c644457053648cda1a459873,US,AL,5
682.94444444444446,828.44444444444446,640.95833333333337,84100add9c6f664606a4864341763e4511202612,US,AL,5
715.062962962963,706.51851851851848,687.97777777777776,cde4123289e661a2b0f9df441b5c907cc31b725c,US,AL,5
671.41567695962,791.25890736342046,642.87410926365794,18eeb49782d8a72977ad65471c0f2a67d6ee97b1,US,AL,5
671.61352657004829,732.463768115942,642.9227053140097,c7a9e18cfb66f3bed5b706550d2d599a4fd1bce8,US,AL,5
671.76699029126212,730.83980582524271,678.80582524271847,5111e4217705cf9dd1e47e6b4e6430339425c1ca,US,AL,5
671.42950819672126,677.69508196721313,673.38852459016391,f7fa2b37b81e9fdd2b0265b7423a01b7eae8e74c,US,AL,5
712.42771084337346,713.843373493976,713.843373493976,97f279fa70b077e0f992f271a691df9230289971,US,AL,5
674.91666666666663,674.44444444444446,674.44444444444446,2a8561cd66e1e77cc4e95f9721f67f1ce7029d37,US,AL,5
677.737037037037,733.33333333333337,660.0,6c7109e61ecaa2c82d380ae2b458124810d0b217,US,AL,5
686.36220472440948,689.503937007874,688.6850393700787,46c9e4e957ba8b66d245fbb1e3aec0c39f33a57c,US,AL,5
697.29166666666663,698.0,698.79166666666663,1be17c677d7c11e901b937d52d7e0cc73e7cedef,US,AL,5
676.66666666666663,674.45075757575762,667.57575757575762,6848e40c7004d28ff8aaad167e7addf7422feaed,US,AL,5
691.36363636363637,710.90909090909088,700.4545454545455,75a9c9caf051539827ecb872da432c6c3732dd18,US,AL,5
704.3388429752066,724.78099173553721,724.47520661157023,3428401094723e4278d70e02b556d726b28de981,US,AL,5
761.0344827586207,753.29310344827582,680.0,2d977f2f28c5e8d137b7ee7ff9006e62f85ad05a,US,AL,5
699.0,745.0,695.0,1239a7d980588f72854824c3e5fff2592b86f72a,US,AL,5
684.5761904761905,684.28571428571433,684.28571428571433,150c1cfeaffe0ff182ff67e2a31b12c660abc274,US,AL,5
682.60683760683764,668.46153846153845,667.9487179487179,5a2bbc32d3bb5e24216f3825255af725fa9767d8,US,AL,5
687.26095617529882,687.13745019920316,687.13745019920316,2644be70bf1405e47fe39137c1d81b880245d591,US,AL,5
705.71321695760594,709.81795511221947,708.44638403990029,b0bbc5df001aa43d892a909aad0e4d3131dd927d,US,AL,5
676.5,798.36417322834643,649.33267716535431,39e69fda17a08570ae27a25ab42ee80a3147dfd5,US,AL,5
689.9083333333333,693.69166666666672,692.64166666666665,129817020b18d0af423c6350f426dacd60ce396f,US,AL,5
698.21111111111111,729.0,689.0,a055cccb6a1711c2c51c657d46bb524c3f8b572f,US,AL,5
678.27272727272725,681.69696969696975,679.42424242424238,0b3c8848e68b11b883a0028d3ac66c28b4df4435,US,AL,5
628.0,751.0,641.0,87cdd999bca4734e9283761dfdd74d67793cc662,US,AL,5
666.28278688524586,673.77049180327867,666.39344262295083,ef3d38cb05e41e1448c42744df464a9a1bb374f9,US,AL,5
720.66896551724142,769.95862068965516,719.95862068965516,9e04f666dab1ed03b0d8304434fbfaf0bd4cce7a,US,AL,5
675.89705882352939,671.38970588235293,671.38970588235293,2394514566b0196f7c161993d88889bcfd224346,US,AL,5
677.09417040358744,727.80717488789242,677.80717488789242,286e08f4ff6f19da22941528f82a6ee5464437b9,US,AL,5
728.125,733.08333333333337,707.125,2335bb79932a998d1efa3a91a2d4763a84d8086e,US,AL,5
686.156862745098,694.63235294117646,635.6519607843137,7597ccafbb9ca7292c0744b216b1f8e3435ed53b,US,AL,5
701.02439024390242,676.65853658536582,675.0,33be9e220fce8189f41c89ab8fa5a0072e915cbb,US,AL,5
