AvgTempCtrl,AvgCool,AvgHeat,Identifier,Country,ProvinceState,Age_of_Home__years_
689.0,759.0,685.0,35d604c942142c96319d64c612472451837ce4cb,US,AL,45
670.578947368421,673.86315789473679,672.96842105263158,a29912111e3b2c0ab1575992af49d5aba111e47b,US,AL,45
693.61702127659578,764.468085106383,713.936170212766,1c23e52ba88dd1bc3150195a77f6558c345fd70b,US,AL,45
661.93121693121691,728.40740740740739,657.91666666666663,47bad00377a367cce54cfa13780bc8557af70eb6,US,AL,45
714.62352941176471,709.21176470588239,709.15294117647056,d4c6324c74911d0631c369ea7af341beec24456c,US,AR,45
722.15322580645159,770.02419354838707,719.766129032258,343753bccabebee2b3cadd9abb0fcd06b8784370,US,AZ,45
714.421052631579,755.15789473684208,720.68421052631584,5f7ea03555f1d50107acd65ca08495a89bfe7334,US,AZ,45
678.0,680.91666666666663,678.83333333333337,d76fbfc6fd5697e8c434602455c63a5640f20787,US,AZ,45
613.609756097561,826.66260162601623,616.11382113821139,db142a6938dbe5f42cbe2b164710fc7cb15611ab,US,AZ,45
724.85507246376812,730.39130434782612,729.84057971014488,6648bc503dd94187cdf555610a73bf443a99eccb,US,AZ,45
622.3,703.6,697.7,8bb023ee93b24a7e3b4234719ae574b5fa6d5f4b,US,AZ,45
729.58823529411768,805.92156862745094,689.88235294117646,220420576de922326464915860641f9d2b2130ae,US,AZ,45
743.28767123287673,734.88013698630141,734.777397260274,89bcd93ac980897c81b13612c79d41113e081f94,US,AZ,45
734.48275862068965,787.0344827586207,737.0344827586207,3f991ad15fe528610be325f4921b3a32df751f1b,US,AZ,45
759.855241264559,778.39434276206327,761.42262895174713,eaec5f8513536d6aa30949f96572ad6b9b9a1c63,US,AZ,45
722.39230769230767,732.55384615384617,732.32307692307688,3f39761de407cc12effcc3c99a2bd59d820fd619,US,AZ,45
712.33333333333337,820.21212121212125,713.87121212121212,efb33f25802d2df4aa64664cc67794601af8f51d,US,AZ,45
698.45652173913038,728.17391304347825,700.0,8563313be1404e512485f7a4419744190cd7fc83,US,AZ,45
710.51449275362324,729.71014492753625,710.0,712087fdc0f6ae8d0b4d98cf6ce6aaf52f449460,US,AZ,45
700.5,711.33333333333337,695.66666666666663,42dbad0f827785857c4b21f9c78b1ddf0281eff3,US,AZ,45
674.49354838709678,704.86935483870968,655.99354838709678,d311492a999114a8ccf10d2a50c2f8d447850c90,US,AZ,45
735.84226646248089,750.81623277182234,733.76875957120978,38c4ec372d9d1d17459e284c43a625b0037e745c,US,AZ,45
695.72807017543857,702.44298245614038,702.22807017543857,82f6c48bab3b3f83ff92ca7eff1f2e0523405262,US,AZ,45
680.578947368421,682.21052631578948,679.47368421052636,5d1e847ee5c0cb01189ac6ac8f0c99c94ed942ac,US,AZ,45
709.37254901960785,713.01470588235293,712.843137254902,7af76b0613b0790072105746db7dc48c9b2f0c7e,US,AZ,45
672.968137254902,767.5,667.5,31f15af8291f3fb2d23d27f28cae917c4adbb415,US,AZ,45
669.23076923076928,681.8,681.2461538461539,47fdfe0bf6120d89d2fbbf4015e2c0104d57f390,US,AZ,45
725.6875,802.0,715.64583333333337,644a5badb120908df7e7a680f16358820ce1f138,US,AZ,45
667.26225490196077,738.75,656.25,bce12688151da76e5950316b49073323f3d98d94,US,AZ,45
