AvgTempCtrl,AvgCool,AvgHeat,Identifier,Country,ProvinceState,Age_of_Home__years_
637.5,739.5,651.0,9b990f301ce0aa341057483e9486620765e2d2ea,US,AR,26
712.88333333333333,759.93333333333328,709.65,d8335687d328065b11b27bf5bb75e732f082c76a,US,AR,26
680.0,700.0,700.0,845a1e3f6c8b3e20281e7883ffda54f3702a96c9,US,AR,26
711.73333333333335,710.0,710.0,8042eb280d41d8a02f7154ed5c6ce633fb27dae2,US,AZ,26
704.37318840579712,752.99637681159425,671.81521739130437,af019b5d786eb9ad785963329fa216232f30d30e,US,AZ,26
740.16666666666663,672.0,670.16666666666663,cbfc642cfd09ff765adbfc538e52768ee4f0edce,US,AZ,26
716.27777777777783,800.0,700.0,30a70d5b203d08e500518a1f147aca936734c937,US,AZ,26
724.38333333333333,730.50833333333333,701.56944444444446,4be0ffcfb2581f851f7e29d7b19547be16c6b788,US,AZ,26
709.63333333333333,710.0,710.0,6a7b64d01a737c3cb45c179cc72fe89a64e4329e,US,AZ,26
721.22826086956525,785.21739130434787,668.695652173913,12e73b55f7f898b4c7d8c9b7adf539d6022fa455,US,AZ,26
744.0,740.09523809523807,739.71428571428567,614eb308491a9c91de059e4c10cc087674bcefbe,US,AZ,26
730.48493975903614,758.93975903614455,731.62650602409633,0356561c0223496f257823ebb98fcb6855e23d77,US,AZ,26
718.24603174603169,790.0,790.0,65a4d1d277f41e00bde5300309ba9173eec285fa,US,AZ,26
706.41052631578953,707.17894736842106,706.84210526315792,7be3653eeed19d11997539ce017e38945ae609d8,US,AZ,26
703.45833333333337,710.70833333333337,709.875,4bd6ccff9dd6245267052f9b7358e5d49a711f1f,US,AZ,26
675.17241379310349,682.79310344827582,678.58620689655174,f2f1f8fd5f2c6205a5831a2b83ccaafe031be8c6,US,CA,26
716.49635036496352,698.76204379562046,686.96642335766421,eef5a5e7f1085a8fb4975f5bf715481ce28cd07e,US,CA,26
652.27,650.0,650.0,3eed407dcf0967765f6c56e18eb8e8e9190367f2,US,CA,26
729.26388888888891,740.09722222222217,723.875,0ad378fe32bc7c653b2162b420b8250fa2c75f8c,US,CA,26
660.00334448160538,666.84949832775919,658.70568561872915,b5076872d1a2f1843cac3f90bf63f5876350b71c,US,CA,26
