AvgTempCtrl,AvgCool,AvgHeat,Identifier,Country,ProvinceState,Age_of_Home__years_
666.79900744416875,667.54342431761791,659.05707196029778,155401c76a5989a0cf64459ef7f3bce8d2dcce2f,US,AZ,16
712.77372262773724,660.051094890511,660.051094890511,3dd286fb94d817163df14824cb407036b73ab8c8,US,AZ,16
705.36868686868684,719.5454545454545,695.90909090909088,e0f027d3dfe43c461c8efb8d6427335c9bd873b9,US,AZ,16
698.0390625,772.65625,649.63802083333337,a5edd23f8f9d71d186d49b458e563a12aac48257,US,AZ,16
744.79069767441865,800.0,750.0,9fecda727c4138bce89d40fa36925d8345afc27f,US,AZ,16
664.87037037037032,800.0,790.0,0a9a310c07998ee6da1caf9a89cf821f672775e4,US,AZ,16
688.35,755.0,630.0,4ba3c60ec596a37b6feed8e6a7b0300baea5ef93,US,AZ,16
698.38541666666663,660.0,660.0,560b7b8806530dec478ced745cf8b9269a52c104,US,AZ,16
713.41610738255031,709.96644295302008,661.72483221476512,09952286ce800c258eb022f04006ad80d235e015,US,AZ,16
720.90151515151513,701.36363636363637,701.36363636363637,9fb11a5eefb3ffd88a0532fa542244d8492b7edb,US,AZ,16
739.82733812949641,789.89208633093529,739.89208633093529,daf5c6a6e8e98f2eb7db3f9070e40c7b9222b55c,US,AZ,16
702.07051282051282,850.0,790.0,5c7d3b4096df072c28dea043a456506f2462d499,US,AZ,16
658.0637755102041,662.85714285714289,654.13265306122446,ad2b5b4a90e48111b9328b84f13c9f7b10e0165c,US,AZ,16
706.08641975308637,720.14814814814815,660.358024691358,9e01bad8e6eb04428a88b5b0980df117fd385100,US,AZ,16
720.09638554216872,773.4457831325301,721.01204819277109,b5a3ee2851f4b13f00eb685a9318b23a7a201886,US,AZ,16
691.91421568627447,686.48284313725492,685.02450980392155,82f43755f89955288ec0cdd33c62ae5613d02043,US,CA,16
718.38690476190482,790.0,704.61904761904759,5baa70290633d3c4a362136d103fa63363c75b9c,US,CA,16
704.88181818181818,704.0,704.0,061a5d57c28fd9797dd66b6f038204eb7f45faa1,US,CA,16
669.01785714285711,773.92857142857144,653.52976190476193,e4bc1061e8f187c9670ca383c1b239f967d6a62a,US,CA,16
683.75555555555559,698.01111111111106,696.74444444444441,9617c1d9a307a1931a8e347dea93851e5f1184ed,US,CA,16
675.11764705882354,684.52941176470586,678.05882352941171,36cf94c7a91188a7fe639db6146c0ca76b466606,US,CA,16
712.76190476190482,731.90476190476193,715.19047619047615,b84c4be0971fff3b8ccd1e6be418053ec61abe8e,US,CA,16
727.77777777777783,779.61111111111109,729.61111111111109,63cee8fa355ece0bf5a4602faba5625f08b5ed33,US,CA,16
716.70833333333337,720.25,719.72916666666663,c42e902a782c761af20472d09c2f878510342cd9,US,CA,16
682.0,704.30357142857144,675.73809523809518,37d16b0aa2978fa4cdccdd21f6313435a2b8bbc0,US,CA,16
675.97794117647061,766.99019607843138,671.99019607843138,3a9ce4eb616b806c2b84cf95f5704a66779e8e69,US,CA,16
698.747311827957,760.0,690.0,c227f1c6ece2897492f319348c6da3ee36da0c0a,US,CA,16
671.00245098039215,795.0,656.58333333333337,09d7e86bf1bd579e9e9dfd5267d24302fc091b2b,US,CA,16
702.23728813559319,781.08474576271192,705.20338983050851,b5f94860c87f5447773f30972023d87996819d00,US,CA,16
629.57228915662654,650.0,631.63855421686742,9cdf22e53473fa70fbd6fba4b1277a553126898d,US,CA,16
668.09090909090912,674.80519480519479,674.80519480519479,c9ff6ec970cb13a3399090fc9ae6745f8104b722,US,CA,16
715.10526315789468,740.0,740.0,a4c0a441108d21b778098322c3b473d3b3226b7a,US,CA,16
687.73333333333335,850.0,640.0,08fabcfbdf5e9116527bd081a12a04017b46fa73,US,CA,16
736.95,736.2,734.35,a864aab3b3963482bcdbe8e95e51d53816e8efef,US,CA,16
718.84,717.44,714.24,8815e389949b97779f8f171e771059e3c6eb438f,US,CA,16
662.72916666666663,660.0,660.0,2a37fc621bc4365702495266e19d8e32ee121a74,US,CA,16
749.01470588235293,745.0,695.0,cdb1a6f1114b9a816f9b6eb7118520df7e546e8e,US,CA,16
677.695652173913,784.3478260869565,688.60869565217388,a3ceedd1cacb32fe670266e607a645802fd51116,US,CA,16
677.78947368421052,759.10526315789468,685.15789473684208,d132b0a2ac49caae41e1d9f28e634be874879824,US,CO,16
634.07692307692309,700.0,639.21153846153845,a1a33d1a2dc23b3eb9db4299f04cf0848da0bda6,US,CO,16
663.59677419354841,650.0,650.0,534b7886539c6fda6a22651e5648e3ac3b041db4,US,CO,16
712.19362745098044,695.0,690.3480392156863,913ce8a9b0457a37535a9e70b4a98995b4e9b5de,US,CO,16
745.34913793103453,748.20043103448279,748.20043103448279,d3431b6631efd28cf78687a04438dd922ac6ebbd,US,CO,16
622.29927007299273,654.20437956204375,630.86131386861314,2c4c6795a65ffeb690fee0641b53dcfc1695d257,US,CO,16
657.33333333333337,680.0,680.0,598ad3b1c9a62c3f11854d0826485b8bef5ea6c0,US,CO,16
