AvgTempCtrl,AvgCool,AvgHeat,Identifier,Country,ProvinceState,Age_of_Home__years_,Climate,CalendarEvent
689.09523809523807,671.42857142857144,671.42857142857144,0e0d17a6d14f69ec9ccaa6e561c3d01e409ee183,US,AK,20,Home,hold
798.264367816092,790.0,610.0,3616aca357211f8293b528a5476cd50bf5ef08f7,US,AL,20,Home,auto
708.58823529411768,705.73529411764707,705.73529411764707,cc5755ffd2e11351914658de413160dc64eb8666,US,AL,20,Home,auto
738.72440944881885,746.44094488188978,746.44094488188978,7026d318dfbfa2d6f6618ac1df5b64726cbda807,US,AL,20,Home,hold
741.33333333333337,739.4,719.4,021baec9b58f9b39e05a352598cee2e117528734,US,AL,20,Home,auto
727.03773584905662,726.7358490566038,726.7358490566038,7026d318dfbfa2d6f6618ac1df5b64726cbda807,US,AL,20,Home,auto
830.16949152542372,839.38983050847457,788.67796610169489,61c159e84b069a76fcb9c7bd2f87bd490ac10251,US,AL,20,Home,hold
707.03703703703707,702.074074074074,643.18518518518522,9a0e23e3e108551289ec01a773b8029fb6d1965b,US,AL,20,Home,hold
758.983870967742,757.09677419354841,757.09677419354841,66aaa43e28e237caab33a857a1eddfe499ae1afe,US,AL,17,Home,hold
706.79166666666663,701.25,651.25,b9404c7ccae0be94e1eb896f34a007f327e56810,US,AL,20,Home,hold
769.469696969697,760.12121212121212,758.66666666666663,fc8ca68e06db1e45cd1879fb6aa4cac4308d78b6,US,AL,20,Home,hold
754.08333333333337,754.0,690.45833333333337,34ee003caf4ef363e037e450384fad4d4706a933,US,AL,20,Home,hold
745.0,755.5,726.0,2d181439398470ad8c345da70039f12d9b2ba682,US,AL,20,Home,hold
766.25,765.0,715.0,dcfb4231c2a700c177aa7ebb05901669cdde9674,US,AL,20,Home,auto
721.74117647058824,721.51764705882351,720.91764705882349,e04c1339b0f8f25da31358ad0bfcf87215e451e9,US,AL,20,Home,hold
