AvgTempCtrl,AvgCool,AvgHeat,Identifier,Country,ProvinceState,Age_of_Home__years_,Climate,CalendarEvent
734.31818181818187,744.78787878787875,744.78787878787875,8fe1997ec32569d6ea55bf22a4153e5dd0c77242,US,AL,55,Home,hold
728.875,730.6875,733.75,6abd4911871f1e0de8def9053402812625597329,US,AL,55,Home,auto
702.29166666666663,701.10714285714289,701.10714285714289,466649293de8a617ddfa19d869123c06d56ef93a,US,AL,55,Home,hold
729.23809523809518,731.23809523809518,731.25,6abd4911871f1e0de8def9053402812625597329,US,AL,55,Home,hold
743.57142857142856,740.0,680.0,0e5b1fdaf35900e7726ae2eaf46c108b97340010,US,AR,55,Home,auto
749.88235294117646,750.05882352941171,749.82352941176475,1e97a6e45b082ff4cb824524d84cd8307931ddfd,US,AZ,55,Home,hold
779.64705882352939,777.58823529411768,777.58823529411768,a3cce5ddb12dfbcf686cefbc1d6af7d932e1ffe2,US,CA,55,Home,hold
732.9545454545455,728.77272727272725,728.77272727272725,b2e00f5bcd0e4ad048654f0953ef0ec9f8e564d1,US,CA,55,Home,hold
770.85,720.0,720.0,daadba4321a943392487629a7b036a275bc93d44,US,CA,55,Home,auto
756.46212121212125,754.55303030303025,747.40151515151513,e4ded2832110f7dbf287d206846faaba3d9d8d99,US,CA,55,Home,hold
774.27272727272725,790.0,720.0,50810a1d831744614d5a8e13290c64e4bcd7f506,US,CA,55,Home,hold
794.074074074074,780.0,650.0,b0a3770036f0095f6d33b9d4720edaa587b1ce21,US,CA,55,Home,auto
777.0,732.0,716.0,eec9155984b00354cfac2470e9689f610b384ffd,US,CA,55,Home,auto
754.47826086956525,750.95652173913038,750.0,d890b4ec8afcfd7954819de7e6752dcd94783a3a,US,CA,55,Home,hold
794.14285714285711,770.0,680.0,544e21b1c4f356ecf6bc40d86fcf6c004f7ed905,US,CA,55,Home,auto
743.290909090909,770.41818181818178,739.38181818181818,e2b42073a2d11aeacdc6c68d65fbc63fbbef1520,US,CA,55,Home,auto
751.66666666666663,803.0,693.66666666666663,8a574285bee58d1b8394a230085c2a79f11a328a,US,CA,55,Home,auto
780.08,765.68,757.52,d890b4ec8afcfd7954819de7e6752dcd94783a3a,US,CA,55,Home,auto
788.468085106383,788.12765957446811,670.70212765957444,cebb807f75e7150ede6261b043e4cda1d070ec8f,US,CA,55,Home,auto
712.433628318584,809.80530973451323,750.0,dd6cb53bb2789cb29737475b2e7e5ce7f0d3f779,US,CA,55,Home,hold
724.0,720.01851851851848,730.0,b2e00f5bcd0e4ad048654f0953ef0ec9f8e564d1,US,CA,55,Home,auto
823.45833333333337,820.0,790.0,accbd563c4511fb1cc864a30f3f6b6b2fd20b177,US,CA,55,Home,auto
741.19117647058829,740.71078431372553,679.70588235294122,9e1c97269e12341a352b46561a97ba36fa5f504b,US,CA,55,Home,hold
768.125,750.375,670.0,7e6db6d71cda1770f419319b9dd39bfd65eb9175,US,CA,55,Home,hold
